Date,GCell Group,Integrity,K3014:Traffic Volume on TCH(Erl),PS DL Traffic (GB),PS UL Traffic (GB),Call_Setup_Success_Rate_Portal(%),MSC Assignment Attempt Rate(%),DCR_Portal_new(%),SDCCH Drop Rate_Portal(%),Handover Success Rate _Portal_new(%),Incoming_HSR(%),Incoming Inter RAT HO Success Rate,SDCCH Blocking_Portal(%),TCH_congestion_Portal(%),"Interference%_Band(3,4,5)",AM_Location_Update_SR(%),TBF SR(%),Immediate assign success rate(%),VAMOS traffic(Erl),RR307:TCH Availability%,2G Availability(%)
11/1/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45231Cluster=Jizan CL1,Rule Name=Opt Clusters",10513.74,15.5348,10.8382,98.9241,129.1538,0.7515,0.3699,96.1895,96.0597,95.4357,0.0885,0.5931,1.4611,100.2175,96.3383,98.0964,393.8,98.8658,98.7651
11/1/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45231Cluster=Jizan CL2,Rule Name=Opt Clusters",10141.33,22.2701,14.4914,99.4365,110.3033,0.7395,0.4143,96.8171,97.0901,95.5416,0.553,0.0132,1.0844,98.2374,94.721,97.5188,243.45,97.299,97.3649
11/1/2023,Aseer Province,45231Aseer Province,10270.31,40.5668,32.1189,99.4629,101.5492,0.8055,0.4216,98.6254,98.6767,95.5178,0.2285,0,5.7712,97.2613,96.1139,97.3902,107.63,99.0761,99.1206
11/1/2023,Jazan Province,45231Jazan Province,20613.14,37.6053,25.1667,99.1848,118.6267,0.7429,0.3953,96.4963,96.563,95.4819,0.3507,0.2948,1.2758,99.0875,95.453,97.7684,637.25,98.0871,98.0654
11/1/2023,Najran Province,45231Najran Province,5439.25,25.9557,15.8114,99.531,106.9448,0.6688,0.3801,96.3022,96.2696,96.6222,0.0624,0,1.0737,99.0539,95.6617,98.4904,13.49,98.8895,98.9618
11/2/2023,Abha,45232Abha,846.41,3.7377,2.5957,99.6425,97.7521,0.364,0.2432,98.8286,98.451,88.1857,0.0112,0,4.9637,96.41,96.1362,96.4527,0.02,99.6923,99.9861
11/2/2023,Khamis Mushait,45232Khamis Mushait,1568.21,6.3977,4.205,99.4144,95.7297,0.4306,0.4921,98.5927,98.6067,92.8811,0.0468,0,16.9396,95.3383,95.745,95.8831,67.03,99.8368,99.8934
11/2/2023,Bishah,45232Bishah,374.89,1.5625,1.6592,99.7576,98.302,0.3631,0.1941,99.4808,99.3646,93.5849,0.0002,0,2.6589,97.4258,96.3901,97.7512,4.36,100,100
11/2/2023,Abu Arish,45232Abu Arish,1123.07,2.8128,1.2752,99.6046,95.9895,0.3921,0.3011,98.9776,98.7854,91.2839,0.0002,0,1.1947,96.9725,97.8964,97.2216,16.19,99.9355,99.9356
11/2/2023,Muhayel,45232Muhayel,256.66,1.9498,2.5535,99.6066,95.5338,0.6159,0.2856,96.9898,96.8825,94.9045,0.1974,0,0.3112,99.1109,96.1066,99.1639,0,99.9392,99.9463
11/2/2023,Jizan,45232Jizan,1208.36,4.5025,2.8998,99.5979,96.5436,0.3127,0.3243,98.9911,98.9213,88.9115,0.0065,0,0.9035,98.0629,98.4898,98.0978,4.61,99.6022,99.5748
11/2/2023,Najran,45232Najran,2185.49,8.0345,4.7484,99.434,96.8567,0.2827,0.4943,99.5197,99.5121,91.042,0.133,0,1.6004,98.5558,98.0238,98.5584,8.16,99.9416,99.9411
11/2/2023,Sabya,45232Sabya,2107.54,3.528,2.0959,99.3986,95.8116,0.7365,0.4767,98.8374,99.2314,89.6135,1.9937,0,1.0252,93.92,97.3003,94.8653,128.98,99.5391,99.558
11/2/2023,Southern Region All,45232Southern Region All,60204.76,128.8651,88.7212,99.3599,109.0164,0.9434,0.3809,96.7025,97.0376,96.0711,0.1665,0.1182,3.1514,98.2471,95.1099,97.7345,1693.14,98.3269,98.3784
11/2/2023,Southern Region,45232Southern Region,36939.04,99.9818,68.9128,99.3876,111.5197,0.6445,0.3785,97.4856,97.5208,95.5831,0.1702,0.1228,3.5708,98.36,95.9363,97.7688,771.95,98.5165,98.5734
11/2/2023,USF8,45232USF8,22660.33,26.6898,18.1233,99.2615,102.9467,1.9767,0.3817,94.7823,95.84,96.9333,0.1621,0.1094,0.6149,97.9936,83.8953,97.8333,915.96,98.2698,98.2733
11/2/2023,Remote Aseer,45232Remote Aseer,6828.71,24.4312,19.3728,99.3597,111.931,1.1802,0.4702,98.4004,98.6205,96.2522,0.2771,0.0008,4.0873,97.7598,96.3825,97.7071,66.16,98.2168,98.2973
11/2/2023,Remote Jizan,45232Remote Jizan,16788.05,25.1451,17.2214,99.2418,129.3317,0.598,0.3313,96.197,96.2282,95.5167,0.06,0.3125,1.358,100.1017,95.3759,98.1959,474.6,97.998,97.9958
11/2/2023,Remote Najran,45232Remote Najran,3609.88,17.9507,10.6053,99.6337,118.8106,0.8408,0.2654,95.6606,95.5038,96.7367,0.0386,0,0.4923,99.1016,92.6616,98.3135,3.58,95.7193,95.957
11/2/2023,E735,45232E735,11772.3,22.3151,15.0363,99.5859,104.2772,0.5872,0.2916,97.6651,97.7632,95.7011,0.2532,0.0003,1.142,98.2374,96.1346,97.7655,154.42,98.0386,98.0579
11/2/2023,E771,45232E771,2268.09,10.2736,7.4989,99.4672,101.7288,0.7623,0.4013,98.7082,98.6943,96.0611,0.098,0,6.2953,96.7653,94.9441,96.8415,31.93,97.9495,98.0859
11/2/2023,E770,45232E770,904,8.2943,4.7136,99.667,139.1113,1.3242,0.2343,94.822,94.8115,96.506,0.0013,0,0.7481,100.0453,96.6501,98.6806,0.01,98.9379,99.1013
11/2/2023,E773,45232E773,1081.96,8.5676,8.3513,99.3633,105.8936,1.1055,0.4915,98.7156,98.6372,95.9089,0.6427,0,0.4929,98.2116,96.8948,98.393,0.68,98.6035,98.7859
11/2/2023,E774,45232E774,2017.19,6.0486,5.3719,99.61,110.2565,1.0624,0.2557,99.3497,99.4021,97.1144,0.0555,0.0026,2.0113,98.8258,95.8015,98.4504,4.36,99.9916,99.9917
11/2/2023,E775,45232E775,9809.38,14.24,8.7871,99.0172,136.0189,0.5575,0.4191,95.8603,95.8565,94.8142,0.0514,0.4662,1.415,101.2463,96.0833,98.1538,469.95,99.3221,99.4565
11/2/2023,E776,45232E776,4356.81,16.919,9.9937,99.4791,102.4254,0.4591,0.4296,97.36,97.2009,96.1192,0.1058,0,1.1702,98.7097,92.6385,98.4593,13.68,95.3249,95.4598
11/2/2023,E777,45232E777,3117.63,8.0533,5.2062,99.5361,113.7359,0.9392,0.3463,98.0328,98.1931,96.118,0.1103,0,2.0188,97.5653,97.7228,97.2462,34.41,99.6625,99.7389
11/2/2023,E778,45232E778,2217.08,7.464,5.639,99.3423,90.4968,0.558,0.521,98.3178,98.381,92.9803,0.0436,0,16.7371,95.7631,96.6718,96.3011,67.75,99.4946,99.627
11/2/2023,E291,45232E291,22660.33,26.6898,18.1233,99.2615,102.9467,1.9767,0.3817,94.7823,95.84,96.9333,0.1621,0.1094,0.6149,97.9936,83.8953,97.8333,915.96,98.2698,98.2733
11/2/2023,Southern Remote,45232Southern Remote,27226.63,67.527,47.1994,99.3017,123.4594,0.7608,0.3763,96.7747,96.8376,95.8075,0.1421,0.1974,2.4375,99.0557,95.5564,98.0228,544.33,97.6899,97.7218
11/2/2023,Southern City,45232Southern City,9670.63,32.5255,22.0328,99.5193,96.4193,0.4266,0.3877,98.9046,98.8938,90.8963,0.2193,0,5.5782,96.9284,96.6367,97.2264,229.34,99.7986,99.8775
11/2/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45232Cluster=Aseer CL2,Rule Name=Opt Clusters",3011.42,11.1184,7.9636,99.4171,98.8044,0.6248,0.4515,98.3991,98.4583,94.4509,0.0305,0,16.0317,96.0038,96.5359,96.4052,69.34,99.1104,99.1708
11/2/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45232Cluster=Aseer CL1,Rule Name=Opt Clusters",1481.53,5.9209,4.3688,99.5374,100.5603,0.5454,0.3406,98.3544,98.3357,95.8013,0.0371,0,4.394,96.1833,96.8116,96.2658,17.63,98.864,99.0934
11/2/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45232Cluster=Aseer CL3,Rule Name=Opt Clusters",2017.71,12.061,10.8556,99.327,105.982,1.1195,0.52,98.9421,99.0016,96.5757,0.5381,0,1.6793,98.2214,96.154,98.3682,11.94,97.7555,97.7686
11/2/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45232Cluster=Aseer CL4,Rule Name=Opt Clusters",4104.43,10.603,8.3492,99.6011,112.153,1.0329,0.279,98.6654,98.8265,96.6636,0.1152,0.0012,1.051,98.9063,96.171,98.3894,38.66,99.7169,99.7956
11/2/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45232Cluster=Najran CL1,Rule Name=Opt Clusters",4276.47,17.1789,10.3002,99.4811,103.3432,0.471,0.4296,97.807,97.8937,96.1502,0.1065,0,1.1947,98.7315,92.915,98.4646,11.14,96.5454,96.5976
11/2/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45232Cluster=Najran CL2,Rule Name=Opt Clusters",890.88,7.6288,4.2085,99.6516,133.2513,1.2346,0.2486,93.1452,92.3433,96.0138,0.0013,0,0.7381,99.9568,96.2804,98.6243,0.6,98.9468,99.0715
11/2/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45232Cluster=Jizan CL1,Rule Name=Opt Clusters",10585.03,14.9036,9.9664,99.1128,126.3513,0.5972,0.3184,96.524,96.5109,95.3837,0.0522,0.4607,1.3925,100.2455,96.8558,98.0584,376.57,98.7397,98.6844
11/2/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45232Cluster=Jizan CL2,Rule Name=Opt Clusters",10529.8,20.638,13.22,99.5293,110.1338,0.5562,0.3572,97.2039,97.3296,95.1999,0.2762,0.0004,1.1634,98.5745,95.3268,97.7624,247.8,98.4931,98.7226
11/2/2023,Aseer Province,45232Aseer Province,10475.77,39.3893,31.4051,99.4631,103.3067,0.7748,0.4114,98.6275,98.6708,96.1286,0.19,0.0004,5.8564,97.2116,96.3163,97.3446,137.56,98.9015,98.9743
11/2/2023,Jazan Province,45232Jazan Province,21070.74,35.3505,23.0594,99.3278,117.2307,0.5772,0.3409,96.858,96.9144,95.2973,0.1791,0.2206,1.2814,99.2947,96.0202,97.8887,624.37,98.6105,98.6984
11/2/2023,Najran Province,45232Najran Province,5350.75,25.3128,14.7677,99.5092,108.6691,0.674,0.3926,96.6359,96.6132,96.1078,0.0841,0,1.0973,99.0735,94.1252,98.4967,11.74,97.0494,97.165
11/3/2023,Abha,45233Abha,930.13,3.3534,2.1824,99.7351,97.8935,0.2826,0.1875,99.0784,98.7831,90.1235,0.0045,0,5.0295,96.6329,96.5208,96.764,0.02,99.6998,100
11/3/2023,Khamis Mushait,45233Khamis Mushait,1510.41,6.1724,3.774,99.3736,94.7813,0.5341,0.5203,98.4157,98.4488,91.0849,0.0591,0.0017,17.0309,96.0677,95.6261,96.5356,94.52,99.7175,99.8736
11/3/2023,Bishah,45233Bishah,335.95,1.6352,1.6085,99.649,97.5258,0.4737,0.3228,99.2688,99.3038,96,0,0,2.3593,97.5616,96.2502,97.8822,3.03,100,100
11/3/2023,Abu Arish,45233Abu Arish,1083.4,2.6335,1.1637,99.5849,95.7791,0.4283,0.296,98.7987,98.5819,88.4793,0,0,1.118,97.0687,97.9004,97.2925,21.33,100,100
11/3/2023,Muhayel,45233Muhayel,263.01,1.8302,2.5045,99.5495,96.038,0.6269,0.3506,95.961,95.6816,93.3333,0.2239,0,0.0887,98.9591,96.1414,99.0286,0,100,100
11/3/2023,Jizan,45233Jizan,1172.66,3.9783,2.5658,99.6236,95.4488,0.4319,0.3138,98.6807,98.7129,89.8356,0.013,0,0.8641,97.8979,98.3868,98.0508,3.93,99.4203,99.5863
11/3/2023,Najran,45233Najran,2172.03,8.6705,4.2339,99.3632,96.5078,0.329,0.5733,99.4884,99.5168,90.2559,0.1201,0,1.8055,98.2668,98.1701,98.4482,16.31,99.985,99.9865
11/3/2023,Sabya,45233Sabya,1989.96,3.5444,2.0975,99.3107,95.8371,0.6526,0.588,99.0246,99.2189,91.5039,0.1443,0,1.0464,96.3331,98.0282,96.8982,116.23,98.6958,98.5962
11/3/2023,Southern Region All,45233Southern Region All,58008.31,125.1339,82.1367,99.3174,108.6351,0.9827,0.3991,96.001,96.7881,96.1317,0.0984,0.1428,3.0863,98.2793,95.3059,97.8438,1636.66,98.6765,98.7208
11/3/2023,Southern Region,45233Southern Region,35584.56,96.1711,62.5742,99.3125,110.9892,0.6342,0.4033,97.1689,97.2026,95.4852,0.0955,0.179,3.4921,98.2826,96.241,97.801,774.77,99.4298,99.4785
11/3/2023,USF8,45233USF8,21836.14,26.6653,17.9538,99.3361,102.8127,2.1581,0.3774,93.2743,95.7624,97.2387,0.1115,0.0184,0.5921,98.4434,83.4035,98.2478,859.22,96.6469,96.8407
11/3/2023,Remote Aseer,45233Remote Aseer,6356.76,22.1705,16.975,99.3533,109.1138,1.1115,0.4762,98.2227,98.576,96.2278,0.2045,0,3.7026,97.7387,96.1662,97.7785,53.05,99.0884,99.0915
11/3/2023,Remote Jizan,45233Remote Jizan,16254.85,25.7836,16.3741,99.0955,130.8998,0.6124,0.3387,95.4754,95.5475,95.2924,0.0569,0.459,1.5495,99.7515,95.953,98.0101,462.27,99.1564,99.0483
11/3/2023,Remote Najran,45233Remote Najran,3492.35,16.4992,9.3355,99.5834,116.5644,0.7507,0.3235,96.366,95.7385,97.0075,0.01,0,0.3718,98.7031,95.5292,98.0844,4.93,99.8528,99.8995
11/3/2023,E735,45233E735,11250.27,21.2346,13.5994,99.5829,104.4352,0.6017,0.2948,97.4651,97.523,95.6255,0.0757,0,1.1738,98.4529,96.826,98.0602,137.28,99.0648,98.9898
11/3/2023,E771,45233E771,2215.68,9.7263,6.821,99.5194,100.5645,0.6539,0.3694,98.8218,98.8088,96.0161,0.0427,0,5.9763,96.8611,94.8099,97.0347,26.3,98.3418,98.4826
11/3/2023,E770,45233E770,819.88,5.9999,3.7229,99.6331,132.9917,1.1942,0.2494,96.2498,96.2524,94.3027,0.0008,0,0.6862,99.6368,96.6291,98.5116,0.01,100,100
11/3/2023,E773,45233E773,1104.04,8.1335,7.8051,99.3072,104.9539,0.783,0.5509,98.2818,98.2207,96.0262,0.2331,0,0.4022,98.7298,96.7963,98.7998,0.78,99.9018,99.9131
11/3/2023,E774,45233E774,1857.26,6.4781,5.0529,99.6266,108.1391,1.196,0.2685,99.365,99.4175,97.7876,0.2327,0,1.6831,98.5125,95.7402,98.3188,3.03,99.993,99.9931
11/3/2023,E775,45233E775,9574.38,15.5002,9.0694,98.8022,137.0457,0.5642,0.4412,94.87,94.9581,94.6084,0.0344,0.674,1.6814,100.4084,96.0374,97.6137,466.49,99.532,99.5788
11/3/2023,E776,45233E776,4328.09,17.9714,9.1978,99.4108,101.8586,0.4474,0.5114,97.5096,96.9544,96.5433,0.0813,0,1.1975,98.3652,96.0124,98.3004,23.05,99.2121,99.1897
11/3/2023,E777,45233E777,2953.68,6.6616,4.2949,99.4955,113.2375,0.9017,0.3516,97.6311,98.2035,95.951,0.2578,0,2.0928,97.1975,97.3708,97.0403,25.3,99.9473,99.9503
11/3/2023,E778,45233E778,2068.89,6.763,4.6194,99.3167,88.5417,0.5853,0.5586,98.0186,98.1109,91.3681,0.0477,0.0014,16.4027,96.2618,96.6397,96.7723,95.22,99.1751,99.4113
11/3/2023,E291,45233E291,21836.14,26.6653,17.9538,99.3361,102.8127,2.1581,0.3774,93.2743,95.7624,97.2387,0.1115,0.0184,0.5921,98.4434,83.4035,98.2478,859.22,96.6469,96.8407
11/3/2023,Southern Remote,45233Southern Remote,26103.97,64.4532,42.6846,99.1971,123.4223,0.7377,0.3908,96.3423,96.417,95.6624,0.1087,0.2939,2.3084,98.8283,96.0233,97.93,520.25,99.2497,99.2415
11/3/2023,Southern City,45233Southern City,9457.54,31.8177,20.1303,99.4894,96.0257,0.4547,0.4248,98.8289,98.8038,90.6889,0.0698,0.0003,5.6095,97.2432,96.6531,97.5435,255.36,99.7163,99.8433
11/3/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45233Cluster=Aseer CL2,Rule Name=Opt Clusters",2760.14,9.5695,6.7007,99.3762,95.6219,0.6486,0.4852,98.2373,98.2439,94.1207,0.0348,0.0012,15.7565,96.2351,96.479,96.6926,96.01,99.0633,99.181
11/3/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45233Cluster=Aseer CL1,Rule Name=Opt Clusters",1510.58,5.3286,3.7468,99.6115,100.2429,0.4502,0.2885,98.6896,98.7156,95.6212,0.027,0,4.4229,96.2119,97.0822,96.3991,19.1,99.4913,99.7008
11/3/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45233Cluster=Aseer CL3,Rule Name=Opt Clusters",1993.74,11.6796,10.2474,99.3191,104.6658,0.922,0.55,98.7058,98.8234,96.5245,0.1995,0,1.2589,98.6936,95.9749,98.7531,7.21,99.1559,99.1482
11/3/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45233Cluster=Aseer CL4,Rule Name=Opt Clusters",3871.63,10.705,7.5727,99.5871,111.6117,1.0658,0.2951,98.3013,98.7117,96.9023,0.336,0,0.8983,98.5325,95.9384,98.1859,28.29,99.9516,99.9564
11/3/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45233Cluster=Najran CL1,Rule Name=Opt Clusters",4197.36,16.99,9.1748,99.4082,102.4149,0.4505,0.5131,98.258,97.9727,96.5024,0.0822,0,1.2236,98.3995,96.2295,98.3115,20.54,99.9045,99.9345
11/3/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45233Cluster=Najran CL2,Rule Name=Opt Clusters",829.49,6.5128,3.5078,99.6387,128.3376,1.1021,0.2669,93.3596,92.3503,94.661,0.0008,0,0.6759,99.4523,96.2484,98.4021,0.71,100,99.9999
11/3/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45233Cluster=Jizan CL1,Rule Name=Opt Clusters",10248.24,14.5979,9.6427,98.9377,129.0015,0.6419,0.3181,95.6753,95.6712,95.2418,0.0608,0.659,1.5849,100.1607,97.0399,98.0421,388.56,98.8562,98.7804
11/3/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45233Cluster=Jizan CL2,Rule Name=Opt Clusters",10150.32,20.8877,12.2221,99.4989,108.8718,0.5396,0.38,96.9038,97.0467,94.9049,0.0432,0,1.2195,98.3882,96.0511,97.7623,215.19,99.5703,99.5508
11/3/2023,Aseer Province,45233Aseer Province,10009,37.3577,28.3031,99.4486,101.4811,0.78,0.4259,98.6255,98.6504,96.1343,0.1447,0.0004,5.6655,97.3248,96.2004,97.51,150.61,99.4264,99.501
11/3/2023,Jazan Province,45233Jazan Province,20353.44,35.2458,21.7182,99.2209,117.7282,0.5897,0.3539,96.2829,96.3508,95.0883,0.0506,0.3214,1.4053,99.1558,96.4921,97.8828,603.76,99.2163,99.1712
11/3/2023,Najran Province,45233Najran Province,5199.07,23.6675,12.7936,99.4611,107.3055,0.5663,0.46,96.6451,96.6466,96.2388,0.0653,0,1.1065,98.7133,96.2396,98.3456,21.24,99.9244,99.9494
11/4/2023,Abha,45234Abha,825.2,3.3826,2.2972,99.6878,98.2747,0.2952,0.2387,98.8033,98.5612,89.7119,0.0107,0,5.0613,96.6936,95.9808,96.6924,0.04,99.6466,99.9531
11/4/2023,Khamis Mushait,45234Khamis Mushait,1469.29,5.4674,4.248,99.3897,95.3426,0.4481,0.49,98.3138,98.3914,91.7784,0.0524,0,16.1022,95.9004,95.598,96.3377,62.33,99.8921,99.9286
11/4/2023,Bishah,45234Bishah,349.56,1.4937,1.5605,99.5269,97.987,0.312,0.4373,99.4231,99.384,88.5417,0.1256,0,2.6097,97.1086,96.1614,97.5353,2.13,99.5336,99.564
11/4/2023,Abu Arish,45234Abu Arish,1040.78,2.4361,1.2106,99.6082,95.4509,0.3907,0.2951,98.9781,98.7687,91.638,0.0408,0,1.2478,96.4986,97.9108,96.8441,13.01,99.617,99.6853
11/4/2023,Muhayel,45234Muhayel,217.99,1.8824,2.4722,99.4829,94.8639,0.7227,0.4244,98.577,97.4442,91.8495,0.2965,0,0.1818,98.5607,96.3894,98.741,0,98.7873,98.9228
11/4/2023,Jizan,45234Jizan,1144.16,3.7484,2.5371,99.636,95.6973,0.3731,0.2743,98.8963,98.8203,88.5604,0.017,0,0.8318,98.1492,98.5129,98.161,2.99,99.629,99.7017
11/4/2023,Najran,45234Najran,2195.48,8.1329,4.5166,99.4846,96.497,0.3238,0.4705,99.2395,99.6273,93.0435,0.1078,0,2.1954,98.5886,98.2481,98.634,15.65,99.8407,99.8505
11/4/2023,Sabya,45234Sabya,2103.52,3.1475,1.8687,99.1925,96.7231,0.6105,0.7055,99.2015,99.2964,91.5741,0.1952,0,0.6809,96.8191,97.7455,97.174,149.32,99.3847,99.4526
11/4/2023,Southern Region All,45234Southern Region All,59818.87,118.6689,82.2464,99.3219,108.7485,0.986,0.3973,96.6473,97.1179,96.3111,0.1127,0.133,2.9836,98.0641,96.0707,97.6072,1735.85,98.7539,98.7483
11/4/2023,Southern Region,45234Southern Region,35847.29,91.2892,63.4218,99.3421,111.8551,0.6765,0.3988,97.3773,97.4449,95.7183,0.1274,0.1483,3.4786,98.0405,96.7239,97.5399,767.5,99.2424,99.2779
11/4/2023,USF8,45234USF8,23355.25,24.9194,17.0176,99.24,102.809,2.0247,0.3939,94.9289,96.3516,97.2894,0.0282,0.0869,0.5462,98.4643,86.0331,98.2376,964.96,97.8127,97.7515
11/4/2023,Remote Aseer,45234Remote Aseer,6756.69,21.6347,17.3542,99.2932,110.7745,1.3564,0.4959,97.8129,98.3538,95.8436,0.2066,0,3.5661,97.5657,96.966,97.5732,57.93,98.9605,98.9505
11/4/2023,Remote Jizan,45234Remote Jizan,16189.34,23.8431,16.0855,99.2049,131.2635,0.6266,0.3099,95.9586,95.9851,95.7809,0.1083,0.3793,1.3932,99.0641,96.7077,97.3598,460.68,98.5748,98.3972
11/4/2023,Remote Najran,45234Remote Najran,3539.64,16.6005,9.6941,99.5775,119.1534,0.8293,0.32,97.0219,96.3088,96.8503,0.1361,0,0.6338,98.7704,96.094,98.0287,4.96,99.7894,99.8237
11/4/2023,E735,45234E735,11366.09,19.6846,13.2908,99.5682,105.247,0.5994,0.3108,97.6979,97.7028,95.8148,0.1353,0.0004,1.0475,98.5908,97.2268,98.0731,172.32,98.4123,98.3592
11/4/2023,E771,45234E771,2246.25,9.8106,6.9362,99.4693,101.5859,0.7298,0.3963,98.2942,98.5781,95.3557,0.1147,0,6.1044,96.6069,94.9733,96.7192,22.61,98.7518,98.863
11/4/2023,E770,45234E770,822.44,7.0484,4.0483,99.6529,137.2498,1.2374,0.2548,96.279,96.2674,96.6733,0.0036,0,0.8037,99.6057,96.4786,98.402,0,99.8631,99.8564
11/4/2023,E773,45234E773,1084.48,7.2888,7.6977,99.2777,105.6547,1.2256,0.568,98.9916,98.9732,95.9295,0.4233,0,0.3562,98.351,97.5549,98.5049,0.54,98.5463,98.7302
11/4/2023,E774,45234E774,1899.33,5.5878,4.7993,99.4665,108.2944,1.3875,0.3674,99.3252,99.3294,96.6077,0.0596,0,1.9188,98.406,96.0534,98.2296,2.13,99.7735,99.8022
11/4/2023,E775,45234E775,9432.56,14.0745,8.779,98.9943,136.9155,0.5648,0.3634,95.4217,95.4662,95.3639,0.0358,0.5597,1.5569,98.798,97.0037,96.2711,453.69,98.9417,98.7523
11/4/2023,E776,45234E776,4418.77,16.5833,9.4718,99.4823,102.888,0.4642,0.4445,97.9701,97.3757,96.4164,0.1246,0,1.4658,98.6527,96.9215,98.4315,22.22,99.1898,99.1557
11/4/2023,E777,45234E777,3113.37,6.8882,4.7563,99.4367,104.7022,1.101,0.4085,97.3706,97.9384,95.5733,0.1975,0,2.508,96.9996,98.0451,96.8322,34.31,99.8167,99.8244
11/4/2023,E778,45234E778,2080.33,6.7833,5.4492,99.3194,90.0453,0.5796,0.5174,97.9145,98.118,92.299,0.0441,0,14.3024,96.3902,96.6754,96.7912,63.08,99.2495,99.4114
11/4/2023,E291,45234E291,23355.25,24.9194,17.0176,99.24,102.809,2.0247,0.3939,94.9289,96.3516,97.2894,0.0282,0.0869,0.5462,98.4643,86.0331,98.2376,964.96,97.8127,97.7515
11/4/2023,Southern Remote,45234Southern Remote,26485.67,62.0783,43.1338,99.2478,124.2809,0.8173,0.3851,96.6412,96.742,95.9321,0.1512,0.2386,2.2352,98.4359,96.7784,97.5373,523.58,98.9609,98.9452
11/4/2023,Southern City,45234Southern City,9345.98,29.691,20.7109,99.4988,96.3012,0.4163,0.4172,98.9126,98.9105,91.2086,0.0859,0,5.4985,97.2584,96.6548,97.4969,245.48,99.6744,99.7769
11/4/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45234Cluster=Aseer CL2,Rule Name=Opt Clusters",2872.2,9.4166,7.555,99.3502,98.1939,0.692,0.4667,98.0772,98.1719,94.2434,0.0352,0,14.5134,96.3411,96.4833,96.6778,64.48,99.1212,99.1704
11/4/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45234Cluster=Aseer CL1,Rule Name=Opt Clusters",1493.39,5.5996,3.9876,99.5645,100.738,0.4887,0.3351,98.5668,98.5829,95.6072,0.0065,0,4.4808,96.0356,96.7439,96.1244,13.49,99.7392,99.9401
11/4/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45234Cluster=Aseer CL3,Rule Name=Opt Clusters",2006.56,10.8676,10.0847,99.2943,105.4627,1.2398,0.5603,98.4798,99.0768,96.1189,0.4304,0,1.6165,98.2317,96.7397,98.3761,8.16,98.1021,98.1633
11/4/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45234Cluster=Aseer CL4,Rule Name=Opt Clusters",3942.17,10.0103,7.6314,99.4867,111.7222,1.2725,0.3654,97.9867,98.3457,95.9176,0.1895,0,1.1855,98.4117,96.3964,98.075,36.31,99.7423,99.762
11/4/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45234Cluster=Najran CL1,Rule Name=Opt Clusters",4309.71,16.1666,9.4943,99.489,103.5779,0.4718,0.4441,98.3965,98.2236,96.5113,0.1263,0,1.497,98.683,97.1047,98.4368,20.38,99.85,99.8563
11/4/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45234Cluster=Najran CL2,Rule Name=Opt Clusters",824.55,7.0175,3.733,99.6205,130.518,1.1672,0.2778,94.677,93.8323,96.2668,0.0012,0,0.8042,99.4319,96.0657,98.2864,0.23,99.9999,99.9998
11/4/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45234Cluster=Jizan CL1,Rule Name=Opt Clusters",10170.77,14.4841,9.9356,99.0981,129.6607,0.6224,0.2556,96.3969,96.3193,95.6929,0.059,0.5489,1.4759,100.2563,97.4974,98.0323,380.28,98.9658,98.7223
11/4/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45234Cluster=Jizan CL2,Rule Name=Opt Clusters",10212.29,18.2071,11.423,99.4937,109.4515,0.555,0.397,97.0004,97.1192,95.4509,0.1195,0,1.0728,97.4188,96.8078,96.9009,245.73,99.0258,99.1233
11/4/2023,Aseer Province,45234Aseer Province,10168.53,35.8416,29.2055,99.4023,102.898,0.9092,0.4454,98.3809,98.514,95.628,0.1681,0,5.5039,97.1655,96.6193,97.3133,122.44,99.2087,99.2723
11/4/2023,Jazan Province,45234Jazan Province,20331.31,32.5396,21.2616,99.2928,118.3624,0.5882,0.3359,96.6952,96.7136,95.5836,0.0928,0.2679,1.2765,98.6516,97.1307,97.3937,626.01,98.9977,98.9278
