Date,Time,GCell Group,Integrity,K3014:Traffic Volume on TCH(Erl),PS DL Traffic (GB),PS UL Traffic (GB),Call_Setup_Success_Rate_Portal(%),MSC Assignment Attempt Rate(%),DCR_Portal_new(%),SDCCH Drop Rate_Portal(%),Handover Success Rate _Portal_new(%),Incoming_HSR(%),Incoming Inter RAT HO Success Rate,SDCCH Blocking_Portal(%),TCH_congestion_Portal(%),"Interference%_Band(3,4,5)",AM_Location_Update_SR(%),TBF SR(%),Immediate assign success rate(%),VAMOS traffic(Erl),2G Availability
2023-11-18,14:00,Southern Remote,1,1485.6,3.3964,2.1741,99.4314,125.6047,0.7724,0.4121,96.893,96.8893,96.1585,0.0621,0.0201,2.4513,99.0138,97.7848,97.6464,27.59,98.9949
2023-11-18,14:00,Southern City,1,447.08,1.3081,0.8856,99.5881,96.0616,0.3433,0.3326,99.2724,99.2646,89.1304,0.0756,0,5.4054,97.2612,96.5076,97.4619,5.89,99.0878
2023-11-18,14:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,138.94,0.5628,0.3458,99.4047,97.9884,0.7529,0.3123,98.259,98.3231,94.0711,0.0048,0,15.1304,96.3157,97.1706,96.6211,1.29,99.0291
2023-11-18,14:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,86.73,0.2549,0.2126,99.4653,102.445,0.7496,0.4951,98.8853,98.9405,94.1406,0.0772,0,4.0671,95.5426,96.5761,95.5402,1.65,95.694
2023-11-18,14:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,129.61,0.4306,0.4456,99.0232,105.0663,0.943,0.7531,99.0841,99.2269,97.7733,0.0766,0,1.6672,98.1131,97.6114,98.1472,2.42,99.1609
2023-11-18,14:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,250.85,0.5873,0.3799,99.327,117.5521,0.7338,0.574,98.8542,98.6423,92.5466,0,0,2.1017,99.3149,96.7724,98.2694,3.47,100
2023-11-18,14:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,258.5,0.8939,0.485,99.654,103.6647,0.5718,0.2248,98.4778,98.8391,97.8049,0.1984,0,1.3162,98.8373,98.5218,98.4069,0.88,99.5938
2023-11-18,14:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,46.88,0.3484,0.1814,99.6475,119.8011,0.9936,0.1263,88.0297,87.315,90.678,0,0,0.4096,98.6612,95.321,97.5194,0,99.9997
2023-11-18,14:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,531.58,0.8572,0.4642,99.5804,135.3199,0.4758,0.2579,96.8837,96.8545,96.2321,0.0489,0.0512,1.0706,100.0527,97.7471,97.3558,18.33,99.3267
2023-11-18,14:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,489.6,0.7694,0.5452,99.5986,111.5715,0.6569,0.3563,97.0131,96.9652,96.035,0.0758,0,1.2469,99.2917,97.4534,98.2021,5.44,99.9782
2023-11-18,14:00,Aseer Province,1,600,1.8751,1.3988,99.3148,105.1879,0.7649,0.5142,98.7818,98.809,94.5897,0.0353,0,5.8348,97.1523,97.2037,97.1125,8.84,98.459
2023-11-18,14:00,Jazan Province,1,1017.73,1.5799,0.9865,99.583,122.5564,0.5651,0.3116,96.9414,96.9026,96.1403,0.0638,0.0264,1.165,99.6226,97.5954,97.8244,23.77,99.6562
2023-11-18,14:00,Najran Province,1,314.95,1.2495,0.6744,99.6631,107.9172,0.666,0.2053,96.447,96.4873,96.9214,0.1601,0,1.1248,98.9756,97.371,98.2715,0.88,99.6777
2023-11-18,15:00,Southern Region,1,2067.5,4.9806,3.4114,99.5808,114.3967,0.6304,0.2964,97.8949,97.8005,95.6861,0.217,0.0022,3.6238,98.3942,95.3045,97.7032,28.5,99.3832
2023-11-18,15:00,USF8,1,1873.8,1.4129,1.0389,99.2432,103.8199,2.4585,0.4009,96.6266,97.5119,97.5251,0.004,0.1128,0.8201,98.4485,74.4042,98.1358,102.23,98.7836
2023-11-18,15:00,Southern Remote,1,1593.22,3.656,2.4486,99.5455,127.6981,0.7029,0.305,97.3977,97.4245,95.8649,0.2828,0.0033,2.5345,98.7753,94.8015,97.7087,19.77,99.4081
2023-11-18,15:00,Southern City,1,472.62,1.3304,0.9717,99.6616,96.155,0.4334,0.2714,99.1354,98.7846,89.7527,0.0707,0,5.4432,97.5313,96.3432,97.6753,8.78,99.3534
2023-11-18,15:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,152.56,0.3985,0.3224,99.5027,99.7059,0.7449,0.3082,98.3887,98.5062,93.633,0,0,14.8458,96.4668,96.851,96.6005,2.35,99.0272
2023-11-18,15:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,78.93,0.3188,0.2245,99.5855,96.7538,0.3135,0.3738,98.4724,98.0764,91.0638,0,0,4.2841,96.0394,96.8441,96.0805,0.63,98.2943
2023-11-18,15:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,145.61,0.4978,0.4896,99.4888,108.5729,1.3348,0.4641,99.0783,99.0972,96.0876,1.1277,0,1.529,96.9548,94.174,97.384,1.05,99.1136
2023-11-18,15:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,269.63,0.66,0.4318,99.4739,116.0059,1.245,0.3132,97.6724,97.8513,97.054,0.4714,0,2.1315,98.864,93.5228,98.108,1.7,100
2023-11-18,15:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,267.86,0.9488,0.5841,99.7416,105.2695,0.5407,0.173,97.5578,97.1971,96.283,0.1465,0,1.4359,98.9523,92.9344,98.5586,1.05,99.7416
2023-11-18,15:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,46.23,0.3792,0.2164,99.8661,130.3415,1.0974,0.0591,96.2445,95.7868,95.625,0,0,0.6362,99.3373,96.9791,98.3914,0,99.9985
2023-11-18,15:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,570.9,0.8979,0.5134,99.6315,135.6178,0.3862,0.2454,97.2062,97.1858,95.0147,0.0038,0.0082,1.216,100.6517,97.549,98.0753,14.16,99.2704
2023-11-18,15:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,534.11,0.8854,0.6381,99.5875,112.0758,0.4652,0.3035,98.0843,97.952,96.2834,0.0354,0,1.4511,98.9154,97.4685,98.0425,7.61,100
2023-11-18,15:00,Aseer Province,1,638.43,1.8857,1.5034,99.4845,104.4834,0.9482,0.3621,98.4356,98.3942,95.4416,0.4222,0,5.7997,97.0242,94.9002,97.0665,5.73,99.1139
2023-11-18,15:00,Jazan Province,1,1101.62,1.7681,1.1115,99.6017,122.7517,0.4224,0.2819,97.6426,97.56,95.5879,0.022,0.0042,1.341,99.637,97.5037,98.0544,21.77,99.6381
2023-11-18,15:00,Najran Province,1,325.78,1.3326,0.8053,99.7733,110.3414,0.6542,0.1469,97.1167,96.9647,96.0961,0.1124,0,1.2649,99.1804,94.4039,98.5352,1.05,99.7949
2023-11-18,16:00,Southern Region,1,2458.64,4.8535,3.1696,99.5658,114.3287,0.6183,0.3303,97.4522,97.3576,95.7646,0.0709,0,3.5544,98.9878,97.2102,97.8839,45.72,99.2141
2023-11-18,16:00,USF8,1,1784.65,1.4728,1.0084,99.199,104.2377,2.1153,0.3987,96.1981,97.6856,97.6504,0.0215,0.0861,0.6943,98.3243,93.3206,98.0186,107.63,98.6429
2023-11-18,16:00,Southern Remote,1,1858.27,3.5068,2.2382,99.5339,129.0327,0.7567,0.3442,96.8659,96.7819,96.0266,0.0936,0,2.452,99.7094,97.4664,97.9992,32.51,99.238
2023-11-18,16:00,Southern City,1,595.74,1.3446,0.9478,99.6444,95.6982,0.36,0.2884,98.9239,98.9252,88.5204,0.0253,0,5.3904,97.502,96.8532,97.6329,13.23,99.1874
2023-11-18,16:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,184.22,0.4787,0.3364,99.5897,100.3267,0.6394,0.342,98.1354,98.3072,95.6229,0.003,0,14.9791,97.2641,97.2856,97.2788,3.78,99.027
2023-11-18,16:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,96.78,0.2189,0.1869,99.4215,100.4991,0.3726,0.4373,98.859,99.0409,90.3475,0,0,3.9543,95.6779,96.863,95.6593,1.48,98.2945
2023-11-18,16:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,161.93,0.5583,0.424,99.257,112.7558,1.1467,0.5894,99.6312,99.6475,97.3072,0.034,0,1.6861,98.4722,97.6629,98.3847,0.93,98.8922
2023-11-18,16:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,305.34,0.6079,0.3676,99.5266,115.0617,1.245,0.361,98.0537,98.5991,94.9174,0.0011,0,1.829,99.3805,96.9991,98.4178,1.53,100
2023-11-18,16:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,304.54,0.9518,0.5204,99.7275,102.6099,0.4554,0.1875,99.0704,98.2736,96.1378,0.2461,0,1.3857,99.0992,97.0464,98.4614,2.78,100
2023-11-18,16:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,51.93,0.3903,0.2343,99.7837,131.1258,0.9878,0.0901,96.8866,96.2417,95.858,0,0,0.4468,100.1646,95.7006,98.2006,0,100
2023-11-18,16:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,661.73,0.7894,0.4781,99.6707,131.9961,0.496,0.2142,95.6437,95.3078,96.0303,0.0884,0,1.2482,100.7823,97.0649,97.6912,20.34,98.3446
2023-11-18,16:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,687.55,0.8562,0.6383,99.5798,114.4781,0.5309,0.331,97.0871,97.1476,95.438,0.0789,0,1.345,99.8296,97.5493,98.3181,14.89,99.8475
2023-11-18,16:00,Aseer Province,1,737.88,1.8824,1.3528,99.4694,105.5461,0.8947,0.4255,98.8206,98.8543,95.3661,0.0097,0,5.6862,97.6522,97.336,97.5005,7.72,99.0643
2023-11-18,16:00,Jazan Province,1,1344.75,1.6167,1.0651,99.6155,122.228,0.5153,0.2825,96.3803,96.2476,95.7335,0.083,0,1.3016,100.2189,97.3229,98.0451,35.23,99.1031
2023-11-18,16:00,Najran Province,1,371.39,1.3524,0.7681,99.7349,108.4042,0.5432,0.1683,97.8817,97.9029,96.1131,0.1976,0,1.1875,99.4921,96.6111,98.4314,2.78,100
2023-11-18,17:00,Southern Region,1,1991.93,4.9078,3.3166,99.5827,112.1178,0.5131,0.3312,97.9932,98.051,95.4176,0.065,0,3.467,98.8428,97.151,97.8969,42.64,99.2452
2023-11-18,17:00,USF8,1,988.28,1.5521,1.0859,99.3755,103.0641,1.1858,0.401,96.287,97.8311,97.66,0.117,0,0.6207,98.0813,90.0564,97.8702,33.55,99.3246
2023-11-18,17:00,Southern Remote,1,1425.23,3.6342,2.3454,99.5644,126.3434,0.6208,0.3515,97.4368,97.5678,95.4761,0.0812,0,2.3864,99.5072,97.3807,97.9969,28.01,99.2492
2023-11-18,17:00,Southern City,1,564.01,1.2711,0.9891,99.6229,96.069,0.319,0.2883,99.1893,99.1056,93.4853,0.0348,0,5.2976,97.5797,96.813,97.7088,14.71,99.2483
2023-11-18,17:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,154.39,0.4545,0.3463,99.5109,99.3383,0.3547,0.3188,98.6525,98.8087,97.9167,0.0068,0,14.6156,97.2576,97.1803,97.3592,4.36,99.0259
2023-11-18,17:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,81.22,0.1865,0.1701,99.5088,100.2395,0.3309,0.3551,98.8004,98.8341,90.1869,0.1449,0,3.7349,96.0043,96.6852,95.9294,0.62,97.869
2023-11-18,17:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,113.01,0.5652,0.4762,99.3066,109.7025,0.8976,0.6934,99.4484,99.4704,94.1094,0.1328,0,1.6591,98.5893,96.955,98.4737,0.42,99.0367
2023-11-18,17:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,194.83,0.583,0.3703,99.5159,113.505,0.8837,0.2764,99.223,99.2133,97.7511,0,0,1.7519,98.8461,97.2978,98.2271,2.46,100
2023-11-18,17:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,248.88,0.9385,0.5857,99.6503,103.9089,0.4331,0.2661,99.3732,99.2883,96.9496,0.0467,0,1.3733,99.2243,98.2581,98.62,1.61,100
2023-11-18,17:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,45.41,0.3954,0.2333,99.7637,123.6994,0.4872,0.1029,97.2868,97.134,95,0,0,0.4943,99.5629,95.5851,97.9424,0,100
2023-11-18,17:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,572.55,0.9091,0.4977,99.7619,128.1214,0.5184,0.2082,96.7608,97.1484,95.0117,0.017,0,1.3601,100.5505,97.5908,97.8727,17.43,98.6873
2023-11-18,17:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,578.96,0.873,0.6549,99.6017,112.0178,0.4616,0.3301,97.4559,97.2665,95.234,0.1249,0,1.3731,99.5515,97.2861,98.158,15.83,99.9457
2023-11-18,17:00,Aseer Province,1,537.72,1.7977,1.4006,99.4411,104.1883,0.5689,0.4089,99.0939,99.1018,95.5579,0.0627,0,5.4943,97.64,97.0369,97.5403,7.86,98.9865
2023-11-18,17:00,Jazan Province,1,1148.58,1.7487,1.0977,99.6724,119.0584,0.4932,0.2776,97.0978,97.2048,95.1039,0.078,0,1.3702,99.9728,97.4299,98.0314,33.26,99.324
2023-11-18,17:00,Najran Province,1,302.94,1.3588,0.8362,99.6762,107.596,0.4847,0.2353,98.7354,98.7831,96.5885,0.0377,0,1.1878,99.3982,97.371,98.5121,1.61,100
2023-11-18,18:00,Southern Region,1,2411.06,5.0307,3.2455,99.4386,112.3937,0.4925,0.3727,98.0742,98.0968,96.0488,0.0193,0.0597,3.6456,99.3397,97.2604,97.9057,75.38,99.1955
2023-11-18,18:00,USF8,1,1207.2,1.776,1.205,99.4658,102.8863,1.1172,0.3282,97.1986,97.8687,97.7885,0,0,0.5712,98.5467,93.1983,98.0711,41.41,99.4047
2023-11-18,18:00,Southern Remote,1,1692.77,3.6553,2.2712,99.3517,126.6108,0.5718,0.3915,97.5773,97.571,96.2755,0.0118,0.0997,2.5266,100.3197,97.5319,98.0603,50,99.1133
2023-11-18,18:00,Southern City,1,716.11,1.3723,0.9835,99.5774,96.2549,0.3598,0.3285,98.9676,99.0274,91.224,0.0322,0,5.551,97.5353,96.8781,97.6462,25.53,99.3319
2023-11-18,18:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,208,0.4287,0.3476,99.5054,97.6802,0.3198,0.3686,98.6574,98.8331,95.4248,0,0,15.1179,97.405,97.1063,97.5211,10.81,99.0296
2023-11-18,18:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,95.27,0.1787,0.1639,99.5443,101.0299,0.4015,0.2969,97.8552,97.6744,93.1408,0,0,4.3928,96.3413,96.8674,96.288,2.22,98.3102
2023-11-18,18:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,131.97,0.5186,0.4421,99.09,106.4306,0.5944,0.7753,99.5985,99.6444,99.1716,0.108,0,1.8331,98.7548,97.482,98.5892,0.73,99.1747
2023-11-18,18:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,245.95,0.6906,0.3797,99.4268,110.4224,0.8343,0.3734,98.1323,97.3005,97.0407,0.0388,0,2.0261,99.1543,97.2014,98.0103,2.66,100
2023-11-18,18:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,285.99,0.8259,0.5173,99.6657,101.6311,0.4303,0.2606,99.416,99.2224,96.4324,0,0,1.2979,99.527,98.6313,98.6261,1.63,100
2023-11-18,18:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,50.85,0.3744,0.2299,99.6665,138.1426,1.3881,0.1537,96.3115,96.2109,94.0828,0,0,0.4997,99.9539,95.3603,97.633,0,99.9999
2023-11-18,18:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,688.38,1.0087,0.56,99.4492,132.8452,0.4638,0.2357,98.0147,98.0379,97.0517,0.014,0.2105,1.1436,101.5359,97.6895,97.4429,29.35,99.3117
2023-11-18,18:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,702.48,1.0019,0.614,99.4381,110.2565,0.4347,0.39,97.273,97.618,94.2795,0.0045,0.0148,1.4247,100.1351,96.6254,98.3303,28.15,98.584
2023-11-18,18:00,Aseer Province,1,670.64,1.8463,1.3769,99.3792,102.2388,0.5497,0.4613,98.6295,98.3959,97.1505,0.0364,0,5.8808,97.8493,97.2651,97.6666,16.41,99.132
2023-11-18,18:00,Jazan Province,1,1386.75,1.9633,1.1157,99.438,119.7533,0.4494,0.3223,97.6305,97.8187,95.6675,0.0087,0.1072,1.29,100.7407,97.1383,97.9382,57.49,98.9371
2023-11-18,18:00,Najran Province,1,351.5,1.218,0.762,99.6755,107.8265,0.5665,0.2391,98.5466,98.5176,96.098,0,0,1.1293,99.8377,97.4903,98.4685,1.63,100
2023-11-18,19:00,Southern Region,1,2368.67,4.8856,3.1785,99.4141,111.8166,0.5491,0.3462,96.5581,96.6389,95.1962,0.0399,0.1521,3.5797,99.1792,97.2742,97.875,78.09,99.2354
2023-11-18,19:00,USF8,1,1173.73,1.9095,1.2659,99.5247,102.4184,1.2409,0.2824,96.7146,97.8515,98.0305,0.0304,0,0.5912,98.4137,92.5765,98.0112,32.16,99.4052
2023-11-18,19:00,Southern Remote,1,1664.68,3.6023,2.2673,99.275,126.0129,0.6558,0.378,95.2616,95.3615,95.5622,0.045,0.2563,2.4965,100.17,97.5707,98.0414,48.21,99.1899
2023-11-18,19:00,Southern City,1,695.13,1.295,0.9319,99.6194,96.2656,0.3567,0.286,99.0153,99.0844,86.8895,0.0307,0.004,5.3963,97.3824,96.8533,97.575,30.06,99.3148
2023-11-18,19:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,199.94,0.3791,0.3085,99.5811,96.9329,0.3246,0.2551,98.3359,98.3876,95.4225,0,0.0149,15.2904,97.3565,97.1377,97.5088,13.15,99.0366
2023-11-18,19:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,95.81,0.1942,0.1684,99.5292,97.5093,0.3349,0.3332,98.8539,98.8279,87.6596,0,0,4.2559,96.5591,96.7667,96.4733,1.24,98.3172
2023-11-18,19:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,116.92,0.4048,0.4271,99.1846,104.8043,0.7923,0.7311,99.4169,99.6467,97.4723,0.0761,0,1.7746,98.6734,97.4715,98.5544,0.26,99.1061
2023-11-18,19:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,246.04,0.6218,0.3674,99.543,112.8188,0.8874,0.2975,95.1919,96.9395,91.5,0,0,1.9101,99.2217,97.1108,98.2134,4.14,100
2023-11-18,19:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,291.45,0.9403,0.4851,99.687,102.5123,0.3942,0.2675,99.0118,98.264,95.3678,0.0242,0,1.0304,99.1928,98.6466,98.5201,4.24,100
2023-11-18,19:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,48.66,0.5016,0.2679,99.775,125.44,0.8202,0.225,97.4427,96.9244,98.0645,0,0,0.5099,99.3698,95.2977,97.586,0,100
2023-11-18,19:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,712.25,0.8931,0.531,99.1438,131.8037,0.6667,0.2362,96.3391,96.355,96.4994,0.0054,0.5551,1.0649,102.0759,97.4351,97.9579,33.99,99.3367
2023-11-18,19:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,648.74,0.9623,0.6439,99.5201,109.5274,0.4447,0.3821,94.3612,94.3482,94.5351,0.121,0,1.2989,99.1518,97.2487,97.6904,21.25,98.8361
2023-11-18,19:00,Aseer Province,1,647.65,1.5967,1.311,99.448,101.3844,0.5812,0.4009,98.0565,98.3675,93.6508,0.0194,0.0061,5.8531,97.8749,97.2403,97.7286,18.79,99.1203
2023-11-18,19:00,Jazan Province,1,1358.52,1.8375,1.1227,99.3294,119.2834,0.5519,0.317,95.3839,95.3839,95.6113,0.0695,0.272,1.1893,100.4315,97.3397,97.8084,55.24,99.0785
2023-11-18,19:00,Najran Province,1,353.63,1.4631,0.7656,99.7069,107.2471,0.4639,0.2565,98.028,97.9636,95.6425,0.0196,0,0.92,99.4281,97.4224,98.3771,4.24,100
2023-11-18,20:00,Southern Region,1,2659.82,5.0912,3.1164,99.3181,112.7377,0.5398,0.3619,96.538,96.5691,95.7601,0.0727,0.2273,3.6465,99.3527,97.0429,98.0563,88.5,99.3281
2023-11-18,20:00,USF8,1,1220.85,2.0194,1.247,99.4414,104.1176,1.1339,0.3448,96.5811,97.4879,97.9014,0.0282,0,0.5029,98.4135,92.1781,98.0492,44.89,99.0257
2023-11-18,20:00,Southern Remote,1,1901.11,3.6444,2.1727,99.1303,127.2574,0.6415,0.3875,95.4537,95.3633,95.8567,0.032,0.3817,2.4895,100.1826,97.2149,98.1906,60.58,99.4231
2023-11-18,20:00,Southern City,1,752.22,1.4421,0.959,99.6085,96.6367,0.3364,0.3145,98.6742,98.8994,92.8922,0.1431,0,5.577,97.8163,96.8211,97.8157,27.93,99.1907
2023-11-18,20:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,212.71,0.5016,0.3182,99.5743,98.3229,0.4125,0.3462,97.0088,96.8367,95.082,0,0,15.5573,97.4686,97.3545,97.5794,11.35,99.0408
2023-11-18,20:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,109.04,0.239,0.1808,99.5282,100.0333,0.226,0.3721,97.92,97.8956,93.5065,0.0272,0,4.1416,96.611,96.6418,96.6606,0.98,98.3208
2023-11-18,20:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,135.34,0.4446,0.4125,99.2409,102.8302,0.7882,0.7591,98.8726,98.8427,97.9661,0.0692,0,2.0011,98.7817,97.12,98.7477,1.29,99.1483
2023-11-18,20:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,282.74,0.6045,0.3627,99.4827,110.7255,0.7129,0.2725,96.3227,96.4896,96.119,0.1013,0,1.9187,99.2016,96.569,98.318,3.42,99.9099
2023-11-18,20:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,315.52,0.8814,0.4425,99.6154,101.5312,0.5107,0.2501,98.502,98.5937,92.6627,0.3556,0,1.1868,98.9137,97.705,98.2539,3.05,99.5499
2023-11-18,20:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,48.03,0.571,0.2651,99.7108,136.0406,0.5521,0.1402,97.338,96.5278,97.8571,0,0,0.5603,99.7573,95.3689,97.8633,0,99.9994
2023-11-18,20:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,780.79,0.7311,0.4655,98.9055,132.9681,0.5927,0.2905,95.2246,95.2984,96.3994,0.0206,0.8006,1.0331,101.4725,97.4131,97.7262,45.34,99.2538
2023-11-18,20:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,769.17,1.1133,0.6845,99.511,110.8844,0.472,0.3621,96.3266,96.3718,95.3979,0.014,0.0058,1.2651,100.2735,97.4913,98.5835,23.09,99.8354
2023-11-18,20:00,Aseer Province,1,725.27,1.8026,1.3134,99.4492,101.5077,0.5468,0.4404,97.4741,97.3356,96.2336,0.0453,0,5.9507,97.9268,96.9893,97.8623,17.04,99.1085
2023-11-18,20:00,Jazan Province,1,1545.95,1.8231,1.1047,99.2055,120.8581,0.5326,0.3301,95.7354,95.7953,95.93,0.017,0.4019,1.156,100.8054,97.4555,98.1915,68.42,99.5472
2023-11-18,20:00,Najran Province,1,382.11,1.4609,0.7136,99.6154,107.6094,0.5006,0.2278,97.9423,98.2677,93.4476,0.2884,0,1.0544,99.3215,96.8573,98.2091,3.05,99.6423
2023-11-18,21:00,Southern Region,1,2378.1,5.225,3.2194,99.1049,113.0595,0.6062,0.3166,97.2077,97.1995,94.6435,0.0966,0.5195,3.5879,99.032,95.5239,98.1749,80.26,99.4303
2023-11-18,21:00,USF8,1,1049.86,1.8099,1.1993,99.4942,102.9004,1.3982,0.3437,96.1844,97.7125,98.0374,0.3243,0,0.6355,98.1363,77.015,97.9129,42.48,98.7873
2023-11-18,21:00,Southern Remote,1,1714.34,3.7798,2.2665,98.754,128.2761,0.7211,0.3286,96.3205,96.3614,94.7022,0.1294,0.8745,2.4139,99.6562,95.0389,98.3214,57.35,99.4882
2023-11-18,21:00,Southern City,1,659.29,1.4582,0.9656,99.633,96.4625,0.414,0.2852,98.7537,98.8588,93.2976,0.029,0,5.5151,97.7365,96.4788,97.8645,23.01,99.349
2023-11-18,21:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,183.96,0.446,0.3137,99.5511,98.6466,0.6599,0.2338,98.3153,98.3202,95.9839,0,0,14.8029,97.3174,96.8857,97.3176,8.93,99.0408
2023-11-18,21:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,85.15,0.2605,0.1764,99.5744,100.137,0.6502,0.3347,98.4761,98.4853,94.8207,0,0,4.2026,96.9946,96.92,97.0567,0.46,98.3133
2023-11-18,21:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,126.74,0.4967,0.4493,99.2648,107.2082,1.3035,0.6355,98.9702,99.3717,97.2777,0.0143,0,2.0612,99.1088,95.3187,99.0326,0.36,99.2118
2023-11-18,21:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,253.41,0.5982,0.3749,99.7549,113.1874,0.839,0.198,99.0554,99.2365,93.0984,0.7575,0,1.8154,97.7759,93.7148,97.4745,4.22,100
2023-11-18,21:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,268.18,0.9819,0.5026,99.6478,102.1531,0.5662,0.2588,98.6895,98.7242,95.302,0.063,0,1.2286,98.9404,93.6827,98.6759,2.24,100
2023-11-18,21:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,50.03,0.4228,0.2735,99.6932,136.7589,0.4425,0.1144,93.6039,93.3009,93.4579,0,0,0.8031,99.3968,96.7958,98.5182,0,99.9995
2023-11-18,21:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,722.51,0.9968,0.4962,97.9083,132.2606,0.5982,0.3003,95.0365,94.9515,94.6385,0.0322,1.8567,1.0399,101.037,96.7771,98.1147,40.17,99.2638
2023-11-18,21:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,683.66,1.0351,0.6454,99.5922,110.6585,0.4458,0.3194,97.3767,97.5639,94.2029,0.0009,0,1.3854,99.7226,96.1458,98.6098,23.97,100
2023-11-18,21:00,Aseer Province,1,632.83,1.8166,1.3298,99.5183,103.3058,0.8146,0.3526,98.7849,98.8534,95.2244,0.1902,0,5.7761,97.7946,95.4393,97.7726,13.97,99.145
2023-11-18,21:00,Jazan Province,1,1405.12,2.0142,1.1234,98.7528,120.4343,0.5316,0.3115,96.1096,96.1517,94.4072,0.0143,0.9238,1.2211,100.2821,96.4209,98.3966,64.14,99.6353
2023-11-18,21:00,Najran Province,1,335.68,1.4073,0.779,99.677,107.6608,0.5402,0.2217,97.6024,97.8182,94.9153,0.0471,0,1.1374,99.1818,94.9502,98.6494,2.24,99.9999
2023-11-18,22:00,Southern Region,1,1817.21,4.5762,2.657,98.677,114.655,0.6044,0.3842,96.9966,97.1658,95.7457,0.0125,0.964,3.4192,98.4501,97.5511,97.7765,53.68,99.22
2023-11-18,22:00,USF8,1,722.4,1.2786,0.9009,99.5457,104.5909,1.7246,0.309,96.4808,97.4911,98.2707,0.0048,0,0.4699,98.8603,96.0996,98.5237,22.36,98.7531
