Date,LTE Cell Group,Integrity,DL_Traffic_Volum_GB,UL_Traffic_Volume_GB,Avg_Users,DL_Throughput_MB/sec,UL_Throughput_MB/sec,DL_User_Throughput_MB/Sec,UL_User_Throughput_MB/sec,RRC Success Rate (Service),RRC Success Rate (Signaling),ERAB_Success_Rate,Failures Thrp License,Failures User License,Service Drop-Rate,ERAB_Abnrml_TNL,CSFB Success Rate%,Flash CSFB Prec,Avg_CQI,DL_Avg_MCS,UL_Avg_MCS,QPSK Ratio(%),16QAM Ratio(%),64QAM Ratio(%),DL_Retrans_Rate,UL_Retrans_Rate,DL IBLER(%),UL IBLER(%),UL_MAC_BLER,DL_MAC_BLER,RACH_Success_Rate,Avg_Interference(dBm),System_Outage(s),DL_PRB_Utilization,Handover Execution Success Rate (all)(%),Handover Preparation Success Rate (all)(%),Incoming HO Exec Success Rate(%),Incoming HO Prep Success Rate(%),CA DL Traffic Volume(GB),3CC CA Traffic Volume GB,CA DL Traffic %,3CC CA DL Traffic %,L.Traffic.User.PCell.DL.Avg,CA DL User Throughput (Mbps),3CC.CA DL User Throughput,CA Drop Rate%,CA Add SR%,CA Activation SR%,UL_PRB_Utilization,4G_H_DL Cell Throughput (Mbps)_NPM,4G_H_UL Cell Throughput (Mbps)_NPM,Cell.Availability(%),Availability Duration(s),Service Drops MME,RACH Contention,RACH Non Contention,HO Exec Failures,HO Prep Failures(times),Pcell Traffic,Scell Traffic,Scell Users,3CC Users %(%),4CC Traffic,4CC Users %(%),4CC Traffic %,5CC Traffic,5CC Users %,5CC Traffic %
9/10/2023,Jazan Province,45179Jazan Province,347353.1539,27111.0167,51098.5467,31.8205,4.3122,12.7136,3.2563,99.9614,99.7167,99.6414,7,0,0.1308,64,99.8931,89.225,9.9216,16.2612,23.2805,25.8924,34.8112,39.2963,13.187,20.6326,11.5232,14.2021,0.2996,0.0661,62.2538,-115.93,1236225,32.8894,99.5434,99.9662,98.9963,99.9989,159539.5608,67562.4234,42.7757,19.4506,16414.6553,27.708,31.5163,0.0388,99.5468,99.7557,19.4938,31.8205,4.3122,99.59,286676155,135476,59.9713,79.3231,71713,672,101267.3576,71383.9638,25761.218,0.1351,10346.495,0.0258,2.9787,174.0218,0.0008,0.0501
9/10/2023,Aseer Province,45179Aseer Province,474921.6843,38229.5791,74097.8075,29.9815,4.2995,15.9559,3.4563,99.9698,99.7639,99.7003,1,33730,0.1237,48,99.654,94.7645,9.9558,15.7856,24.2758,27.1399,36.0739,36.7862,12.961,19.9904,10.7818,13.762,0.2839,0.1049,68.8542,-115.9233,798245,22.7468,99.7368,99.9632,99.3318,99.9727,229718.4005,87412.33,45.0478,18.4056,27686.6565,32.2383,33.8202,0.0378,99.3656,99.6281,17.2913,29.9815,4.2995,99.8751,616166915,190707,66.3617,83.066,63809,6004,147420.3938,99561.5701,46469.9401,0.1443,27041.3215,0.0561,5.6938,432.0818,0.0015,0.091
9/10/2023,Najran Province,45179Najran Province,153432.1695,12239.5359,22625.3448,30.036,4.519,11.8133,3.4421,99.9647,99.7408,99.7446,87,0,0.1281,21,99.9369,91.203,10.1826,16.2178,24.4686,25.6766,35.2412,39.0822,14.0847,18.1261,12.0066,12.9823,0.2299,0.0848,67.4027,-116.5212,77665,28.6887,99.6457,99.9891,99.3111,99.9998,73832.3087,23717.3398,44.8157,15.4579,7930.7193,24.2887,27.8895,0.0377,99.7368,99.7043,19.7232,30.036,4.519,99.9535,162805795,54445,65.2357,84.4184,18461,73,45201.9267,34353.9763,13454.0832,0.1233,10421.2544,0.0591,6.7921,79.4098,0.001,0.0518
9/11/2023,Khamis Mushait,45180Khamis Mushait,92628.6304,8153.4302,17478.2712,25.3908,4.3268,14.8733,3.5336,99.973,99.8111,99.7813,0,0,0.1545,11,99.8863,98.2266,9.3112,14.9421,24.8546,30.8736,37.2669,31.8596,14.1527,18.588,11.3722,12.5337,0.3145,0.1504,83.7947,-114.2334,162310,25.6549,99.8485,99.988,99.5751,99.9998,48542.474,17212.4714,48.8064,18.5822,7863.7493,27.7252,29.5754,0.051,99.6498,99.4968,21.2196,25.3908,4.3268,99.8866,137109185,53890,84.4415,81.4405,6729,109,30692.0681,20830.9681,13926.6764,0.1704,9333.7129,0.0943,10.0765,202.1194,0.003,0.2182
9/11/2023,Bishah,45180Bishah,32608.6912,2555.518,4810.8275,29.9861,4.7698,21.5242,4.2159,99.9761,99.8086,99.7927,0,0,0.0535,3,99.8825,99.7047,10.0054,15.6247,24.2363,26.962,36.5941,36.4439,12.8526,17.2507,10.6095,12.2056,0.1923,0.107,82.4592,-116.8276,19855,16.5338,99.8512,99.9776,99.6166,100,14499.2589,5786.909,41.4107,17.7465,1906.7357,45.539,41.9287,0.0203,99.8018,99.6478,14.541,29.9861,4.7698,99.9671,57781745,4464,82.0193,84.59,1506,45,9282.0931,6287.9927,3650.8024,0.1579,3188.1446,0.0999,9.777,43.6047,0.0024,0.1337
9/11/2023,Southern Region_FDD,45180Southern Region_FDD,880232.0933,71640.096,145213.3524,31.3519,4.1421,13.0262,3.2531,99.964,99.7495,99.6964,120,0,0.1221,168,99.8304,91.6332,10.006,16.174,24.1337,27.5307,35.1982,37.2711,13.4188,21.6506,11.4331,14.8517,0.3063,0.0914,67.841,-115.5152,1297980,33.6599,99.6596,99.966,99.178,99.9992,436858.5793,187584.8467,46.2215,21.3108,51939.412,28.9779,30.9373,0.0333,99.4677,99.6429,13.9965,31.3519,4.1421,99.8163,700644775,380824,65.7427,81.3962,160081,2390,275025.6593,185339.9004,73207.9959,0.1516,46690.3112,0.0473,5.3043,853.4566,0.0015,0.097
9/11/2023,Southern Region_TDD,45180Southern Region_TDD,266142.5462,20141.2865,27984.8736,28.2329,5.8098,16.8442,4.0871,99.9845,99.6022,99.8069,0,0,0.1733,7,99.9186,94.1749,9.9721,15.3515,21.3385,22.6481,36.0917,41.2601,12.9148,11.3533,10.7311,8.4868,0.1647,0.0865,58.4185,-116.4493,1050790,18.6958,99.7634,99.9736,99.4867,99.9995,107867.401,15989.6817,37.7464,6.0079,9545.3044,25.8256,28.6871,0.0729,98.1597,99.8207,26.0417,28.2329,5.8098,99.8197,533664385,66812,54.9322,81.1386,11701,168,72566.41,55009.6448,29799.5413,0.0525,14178.7545,0.0612,5.3275,0,0,0
9/11/2023,Western Region_FDD,45180Western Region_FDD,126833.778,10267.6159,23050.691,31.7271,3.5778,10.3431,2.5979,99.9608,99.5806,99.4563,2,4,0.1657,1571,99.915,26.3145,10.3931,16.5925,23.1094,25.457,34.4028,40.1403,12.8893,24.1962,11.6545,16.8144,0.2791,0.0353,49.849,-118.1893,1029055,28.4277,91.0096,95.9161,89.0346,99.9164,21376.0231,4618.3362,15.6961,3.6413,2763.7257,19.5659,25.6704,0.0313,98.8318,99.8489,12.3395,31.7271,3.5778,99.0738,107795055,66865,47.6085,80.4867,464451,63799,13329.8826,9934.2269,3354.786,0.0252,199.7823,0.001,0.1575,0.1787,0,0.0001
9/11/2023,Western Region_TDD,45180Western Region_TDD,1648.1494,111.5986,154.0226,31.5921,5.9645,13.6856,3.9213,99.9661,98.4387,99.4072,0,0,0.4641,0,100,0,11.845,19.5432,23.0745,12.5002,19.7356,67.7642,18.2027,12.8791,13.368,8.8606,0.2465,0.1257,16.7339,-118.1493,0,25.625,99.6753,99.9834,98.595,100,346.241,17.8573,19.5651,1.0835,23.7926,31.8391,33.1262,0.1423,98.5294,99.7778,27.9582,31.5921,5.9645,100,2073600,573,12.174,92.8733,119,1,217.4172,256.004,81.7914,0.0141,40.5886,0.0247,2.4627,0,0,0
9/11/2023,Abha,45180Abha,59931.9439,5183.7891,10750.2765,27.242,4.4274,21.3903,3.8949,99.9731,99.856,99.819,0,0,0.1485,7,99.8876,99.1481,9.6332,14.9482,25.4945,30.3182,37.0021,32.6797,12.2385,18.169,9.4997,12.4722,0.2818,0.1661,77.2046,-115.5452,24700,14.4743,99.8872,99.9943,99.6485,99.9984,33395.7127,12349.8925,51.8958,20.6065,5073.1192,38.3813,35.1954,0.0354,98.816,99.549,15.0728,27.242,4.4274,99.983,138038540,36717,74.0074,86.8422,4673,186,21695.7747,13749.477,9226.0558,0.185,6370.6508,0.1038,10.6298,91.2336,0.0022,0.1522
9/11/2023,Southern Region All,45180Southern Region All,1274856.567,102160.597,196402.9397,30.6807,4.3195,13.3289,3.3029,99.9663,99.7092,99.6823,122,4,0.1326,1746,99.8452,85.2522,10.0466,16.0669,23.7817,26.2838,35.2832,38.433,13.2743,20.1767,11.3325,13.989,0.2783,0.0846,64.2104,-116.109,3377825,27.119,99.1109,99.6931,98.5066,99.9935,566448.2444,208210.7219,41.3808,16.3321,64272.2346,27.8555,30.6137,0.038,99.3083,99.6765,18.785,30.6807,4.3195,99.7593,1344177815,515074,61.7494,81.3085,636352,66358,361139.3691,250539.776,106444.1145,0.1225,61109.4366,0.0438,4.7934,853.6354,0.0011,0.067
9/11/2023,Southern Region,45180Southern Region,1146374.64,91781.3825,173198.226,30.5679,4.4206,13.7449,3.4056,99.9669,99.728,99.7103,120,0,0.1284,175,99.8374,91.8367,9.9978,15.9997,23.8826,26.3977,35.4055,38.1968,13.3154,19.6069,11.2925,13.5885,0.2782,0.0904,66.2887,-115.9197,2348770,27.0031,99.6748,99.9671,99.2156,99.9992,544725.9803,203574.5284,44.2539,17.7581,61484.7163,28.3258,30.7478,0.0383,99.3217,99.6713,19.3524,30.5679,4.4206,99.8179,1234309160,447636,63.96,81.354,171782,2558,347592.0693,240349.5452,103007.5372,0.1356,60869.0657,0.0495,5.3097,853.4566,0.0013,0.0744
9/11/2023,Muhayel,45180Muhayel,42730.7614,3277.9305,5504.6201,30.5597,4.808,15.1929,3.6555,99.9645,99.8366,99.5473,0,0,0.1899,8,99.7472,98.263,10.4815,16.2546,23.8155,23.6645,36.4201,39.9154,13.667,18.7482,11.6032,13.201,0.2116,0.0829,81.0869,-116.0311,110950,33.4179,99.7914,99.751,99.4861,99.9992,19374.5469,6387.7148,42.2271,14.9488,1741.8618,33.527,36.6242,0.0713,96.1795,99.6138,23.9508,30.5597,4.808,99.7165,37279545,19831,81.5473,79.1227,3413,626,13013.9791,7914.9079,2775.7743,0.1083,2069.0698,0.0416,4.8421,20.5083,0.0011,0.048
9/11/2023,Sabya,45180Sabya,42682.9185,3182.366,6099.1457,30.1503,4.5117,14.5207,3.5189,99.961,99.7618,99.668,0,0,0.1659,4,99.9071,99.1811,9.9627,16.0826,23.8947,25.429,34.7566,39.8145,13.402,19.2819,11.6253,13.5361,0.2506,0.0738,69.9126,-116.1154,23020,34.1661,99.8386,99.9976,99.645,99.9996,17637.7926,6537.2385,38.4849,15.3158,1946.504,32.4122,34.2985,0.0514,97.8298,99.6451,23.5317,30.1503,4.5117,99.9412,36196285,19441,66.5212,92.3173,2451,27,11774.2758,7361.0824,3276.2004,0.1234,2527.5091,0.0492,5.9216,32.4038,0.0015,0.0759
9/11/2023,Abu Arish,45180Abu Arish,32742.0634,2508.7726,4454.9436,29.3572,4.4622,16.4939,3.5982,99.9728,99.7789,99.6606,0,0,0.2187,7,99.9289,98.8889,10.2363,15.8951,23.321,26.2435,34.9862,38.7703,13.7141,18.5727,11.5305,13.092,0.2387,0.0854,75.4461,-115.3841,23520,28.7256,99.7677,99.8762,99.7157,100,14615.6348,5417.658,41.573,16.5465,1531.5591,35.1491,38.1289,0.0523,99.5126,99.6283,21.03,29.3572,4.4622,99.9342,33154080,19130,73.202,90.3881,2438,131,10110.2526,5764.1836,2628.2109,0.1281,2037.8583,0.0576,6.224,31.4506,0.0021,0.0961
9/11/2023,Najran,45180Najran,93767.1878,7610.0356,14849.5804,27.7582,4.4978,12.8938,3.5845,99.9768,99.7944,99.8027,0,0,0.1219,21,99.9419,98.1599,10.1127,15.8215,24.9211,27.1978,35.7087,37.0935,14.4904,16.7258,12.1893,11.808,0.2313,0.0975,83.8997,-115.9153,70,29.3336,99.8285,99.9985,99.6697,100,45149.8303,14517.5315,44.8441,15.4825,5454.2458,27.5478,31.6787,0.0352,99.73,99.6633,21.2091,27.7582,4.4978,99.9999,107567930,35378,83.0088,89.0786,6326,36,28439.5254,19949.0341,9531.8077,0.133,7404.3262,0.0696,7.8965,79.8922,0.0015,0.0852
9/11/2023,Jizan,45180Jizan,49593.639,4590.4914,9360.9871,25.8002,4.4134,12.8036,3.5171,99.9716,99.8477,99.7347,0,0,0.1086,13,99.8854,97.4558,9.4694,14.8784,18.8654,32.0778,37.2447,30.6775,12.9842,19.2767,11.1355,13.1888,0.2608,0.0888,67.9807,-115.9874,197650,25.4726,99.8384,99.9892,99.3714,99.9995,24310.9747,9667.436,45.6537,19.4933,3649.0942,27.581,29.3347,0.0231,99.0196,99.7071,20.3332,25.8002,4.4134,99.7361,70257860,21950,67.1033,71.1012,4182,118,14857.2294,11099.2795,6133.5905,0.1618,3646.1043,0.0547,7.352,72.3401,0.0019,0.1459
9/11/2023,Southern Remote,45180Southern Remote,518078.2821,40407.9382,74771.1604,33.3733,4.2153,12.9263,3.1668,99.9614,99.6552,99.6559,120,0,0.1107,79,99.7678,84.6518,10.1938,16.5152,23.705,24.8811,34.5999,40.519,12.9544,21.5335,11.2531,14.8761,0.3038,0.0662,55.1903,-116.6682,1552820,29.143,99.3117,99.9522,98.5824,99.9989,236438.3198,95431.9787,42.5033,18.4204,22849.7279,27.506,31.1363,0.0332,99.6162,99.7928,16.7714,33.3733,4.2153,99.6613,448612270,167198,52.7884,83.0955,128896,1168,149085.604,107569.2662,34455.527,0.1225,11206.2325,0.0167,2.163,97.9644,0.0004,0.0189
9/11/2023,Western Region,45180Western Region,128481.9274,10379.2145,23204.7136,31.7254,3.5933,10.3787,2.6074,99.9608,99.5765,99.4561,2,4,0.1665,1571,99.9151,26.27,10.4046,16.6184,23.1093,25.3302,34.2593,40.4105,12.9323,24.1205,11.6684,16.7611,0.2789,0.036,49.2806,-118.1885,1029055,28.3753,91.1368,95.9734,89.1389,99.9173,21722.2641,4636.1936,15.7457,3.6084,2787.5183,19.6881,25.6926,0.0317,98.8292,99.8478,12.6317,31.7254,3.5933,99.0956,109868655,67438,46.9928,80.6635,464570,63800,13547.2998,10190.2309,3436.5773,0.0251,240.3709,0.0011,0.1871,0.1787,0,0.0001
9/11/2023,Remote Jizan,45180Remote Jizan,224755.8335,17383.3367,32157.4322,34.159,4.2601,11.9476,3.1289,99.9595,99.6471,99.6265,2,0,0.1142,33,99.9289,84.0782,10.059,16.7282,23.7501,24.4158,33.8208,41.7634,13.1248,21.4678,11.5906,14.7354,0.3204,0.0567,56.224,-116.0809,835170,36.5905,99.1668,99.9269,98.4313,99.9995,102455.5837,45351.3815,42.4546,20.1781,9558.5345,26.1242,30.7606,0.0387,99.6201,99.8431,17.8463,34.159,4.2601,99.4627,149831655,72151,53.8685,84.7418,70879,692,64843.4791,46355.5265,14146.4678,0.1299,2500.3234,0.0081,1.1125,24.0183,0.0002,0.0107
9/11/2023,Remote Najran,45180Remote Najran,79178.2165,6124.4715,10848.7052,34.6378,4.4712,11.5434,3.2618,99.9506,99.5987,99.7025,118,0,0.1033,12,99.8994,82.1591,10.3232,16.8139,24.0896,23.3335,34.9029,41.7636,13.307,20.0721,11.5238,14.6789,0.2246,0.0677,49.7618,-117.5128,37760,27.6738,99.2705,99.9961,98.5039,99.9975,37380.5856,11614.0668,43.9684,14.6683,3336.6698,23.2189,25.9676,0.0293,99.8199,99.7931,16.0994,34.6378,4.4712,99.9467,70590950,20591,47.744,77.587,13012,80,22759.9714,17957.0353,5020.2214,0.0958,3080.786,0.0289,3.891,8.6589,0.0002,0.0109
9/11/2023,Remote Aseer,45180Remote Aseer,214144.2321,16900.1299,31765.0231,32.1628,4.0864,14.8258,3.1727,99.9668,99.6786,99.6705,0,0,0.1095,34,99.257,87.3228,10.2669,16.1717,23.5183,25.9505,35.3309,38.7187,12.6376,22.0985,10.78,15.0894,0.3134,0.076,55.9064,-116.8012,679890,24.6688,99.4548,99.9647,98.7414,99.9986,96602.1505,38466.5304,42.0127,17.9629,9954.5236,31.5111,33.6425,0.0294,99.5578,99.7469,16.2653,32.1628,4.0864,99.7071,228189665,74456,53.3534,83.0182,45005,396,61482.1534,43256.7044,15288.8378,0.1242,5625.1231,0.0212,2.6268,65.2872,0.0006,0.0305
9/11/2023,Southern City,45180Southern City,446685.8356,37062.3334,73308.652,27.6329,4.4802,15.1473,3.6439,99.9722,99.8136,99.7543,0,0,0.1414,74,99.9025,98.4909,9.7869,15.4537,24.3103,28.459,36.3883,35.1527,13.6146,18.218,11.284,12.6145,0.2593,0.1136,78.3814,-115.543,562075,23.9393,99.8456,99.972,99.587,99.9994,217526.2249,77876.8518,45.3534,17.4344,29166.8692,31.0055,32.9174,0.0406,99.1211,99.5956,19.3374,27.6329,4.4802,99.9135,617385170,210801,77.3009,82.9087,31718,1278,139865.1983,92956.9252,51149.1184,0.1519,36577.376,0.0761,8.1886,573.5527,0.0021,0.1284
9/11/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45180Cluster=Aseer CL1,Rule Name=Opt Clusters",96853.3032,8084.8496,16153.5404,28.3779,4.3321,19.9593,3.7509,99.9718,99.7979,99.7942,0,0,0.15,12,99.8948,97.2217,9.7466,15.1237,24.9071,29.9016,36.6684,33.43,12.2199,19.5278,9.7359,13.4285,0.2912,0.1373,73.8242,-115.8656,34745,16.0412,99.8543,99.9954,99.5346,99.9988,52841.7562,19679.0595,50.8116,20.3184,7129.4227,38.7395,36.6988,0.0357,99.0286,99.5891,15.1809,28.3779,4.3321,99.9826,191769295,56018,70.305,87.0243,8412,200,34233.7304,22358.4878,12711.9256,0.1725,8400.0041,0.0846,8.6729,125.9167,0.0021,0.13
9/11/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45180Cluster=Aseer CL2,Rule Name=Opt Clusters",167247.8795,14325.9767,29211.4856,27.4995,4.33,13.6454,3.3769,99.9717,99.7782,99.7495,0,0,0.1423,29,99.8914,98.399,9.4215,15.198,24.1997,30.1989,36.6866,33.1145,13.9068,20.5933,11.4137,13.7856,0.3334,0.1266,83.3887,-114.5173,588515,28.9651,99.7978,99.9905,99.495,99.9993,89520.7226,35943.5094,49.8498,21.4912,12357.1546,26.4264,29.085,0.0438,99.6558,99.5673,21.5124,27.4995,4.33,99.7162,199563070,85627,84.189,80.0449,16895,232,55920.2645,39577.2675,21122.2981,0.1723,12356.3928,0.0684,7.3881,228.5697,0.0021,0.1367
9/11/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45180Cluster=Aseer CL3,Rule Name=Opt Clusters",107991.7439,8238.7502,14673.9666,33.0216,4.3748,16.8135,3.4414,99.9683,99.7191,99.6102,0,0,0.1143,12,98.587,92.1813,10.6848,16.7893,24.2706,22.2901,34.6787,43.0312,12.5355,19.6232,10.7943,13.7185,0.2648,0.0698,48.42,-116.949,290150,24.863,99.4315,99.8028,98.5671,99.9995,45178.7564,14351.6841,38.9622,13.2896,4179.0835,35.9666,38.0102,0.0413,97.5805,99.7389,16.9689,33.0216,4.3748,99.7389,108041800,33870,45.6599,83.211,21770,788,30362.9318,18604.0397,5973.4202,0.0878,2386.9853,0.0185,2.2103,23.9871,0.0005,0.0222
9/11/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45180Cluster=Jizan CL1,Rule Name=Opt Clusters",151427.2887,12408.9761,24137.2728,30.0412,4.2264,12.3522,3.2259,99.9628,99.7009,99.677,2,0,0.1177,23,99.9327,85.1831,9.7656,15.8993,22.3831,28.1055,35.1247,36.7697,13.1645,21.293,11.45,14.3472,0.3615,0.0716,62.567,-115.495,356665,30.6228,99.5886,99.986,99.0921,99.9995,70310.2641,29891.0239,43.2429,19.7395,8056.1344,27.3754,30.8569,0.0368,99.2899,99.7616,19.3391,30.0412,4.2264,99.7644,145196165,56335,60.5274,75.2285,33374,396,44076.6786,31796.0433,12516.6386,0.1365,4897.2445,0.0263,3.2341,83.3855,0.0009,0.0551
9/11/2023,"Cluster=USF8 CL1,Rule Name=Opt Clusters","45180Cluster=USF8 CL1,Rule Name=Opt Clusters",0,0,0,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,NIL,0,,,,,,0,0,,,0,,,,,,,,,100,0,0,,,0,0,0,0,0,,0,,,0,,
9/11/2023,"Cluster=USF8 CL2,Rule Name=Opt Clusters","45180Cluster=USF8 CL2,Rule Name=Opt Clusters",460.0561,40.0551,119.5573,27.9561,4.1038,10.1872,3.2704,99.9926,99.9773,99.0875,0,0,0.0194,0,100,0,9.6758,16.6453,26.0323,24.5208,37.9954,37.4838,15.5596,14.8774,14.019,12.1197,0.1449,0.0264,92.0746,-115.5104,0,35.6323,99.9902,99.941,87.9749,100,0,0,0,0,0,,,,,,11.2861,27.9561,4.1038,100,345600,18,91.7144,99.0912,0,4,0,0,0,0,0,0,0,0,0,0
9/11/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45180Cluster=Aseer CL4,Rule Name=Opt Clusters",99197.1391,7640.4817,14368.0368,32.6245,4.1423,16.3357,3.329,99.9664,99.6706,99.6891,0,0,0.0643,12,99.5985,82.349,10.3655,16.5199,23.6764,23.6836,35.624,40.6924,12.5519,20.0114,10.7415,14.1695,0.2183,0.0687,58.6526,-117.4911,91580,20.7293,99.4709,99.9673,99.0195,99.9974,37549.5432,14348.4896,35.2538,14.4646,4046.3701,40.2138,40.3308,0.0183,99.781,99.7364,14.1677,32.6245,4.1423,99.9255,120083500,17061,56.0171,88.2943,18163,201,24102.0176,16920.2323,6670.8601,0.1076,3638.4806,0.0371,3.6679,46.684,0.0008,0.0471
9/11/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45180Cluster=Jizan CL2,Rule Name=Opt Clusters",190408.405,14665.6652,27049.0531,32.9072,4.3995,12.9052,3.2865,99.9623,99.7051,99.6306,0,0,0.138,34,99.9095,92.9498,10.0786,16.541,23.9228,24.4261,34.3128,41.2611,13.237,20.2056,11.5969,14.1781,0.2426,0.0623,59.0565,-116.4308,722695,35.1671,99.4127,99.9072,98.829,99.9997,85361.4772,35421.7058,41.7519,18.603,8353.5521,27.772,31.7502,0.0391,99.1091,99.7635,19.7816,32.9072,4.3995,99.5134,138886915,75855,56.1538,90.2398,45394,572,55339.7439,37341.6399,13214.0124,0.1324,5675.1749,0.025,2.9805,74.9378,0.0008,0.0394
9/11/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45180Cluster=Najran CL1,Rule Name=Opt Clusters",120129.4355,9672.8441,18763.1568,29.2198,4.439,11.977,3.4474,99.9653,99.7607,99.7665,118,0,0.1222,25,99.9447,95.6575,10.236,16.1236,24.6737,26.3507,35.0779,38.5714,14.3687,17.9927,12.1458,12.713,0.2352,0.0898,73.127,-116.2378,25935,29.1725,99.6879,99.9986,99.4008,100,55770.331,17836.6347,43.2368,14.8478,6469.5914,24.3014,27.3182,0.034,99.7385,99.683,19.935,29.2198,4.439,99.9805,128736975,44941,71.5402,84.5755,13976,36,34356.5365,25784.3334,10935.3256,0.1216,7756.5907,0.0571,6.4569,81.739,0.0012,0.068
9/11/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45180Cluster=Najran CL2,Rule Name=Opt Clusters",31508.9229,2432.7281,3723.3005,33.3469,4.7964,11.3523,3.3359,99.9647,99.3648,99.7447,0,0,0.1424,6,99.7392,68.4899,9.8357,16.3832,23.2379,24.0443,36.7899,39.1658,13.3424,19.0737,11.6481,14.4583,0.2258,0.0754,48.7369,-117.2354,4610,25.8165,99.5783,99.9978,98.9443,99.9988,17431.694,5836.7235,51.5236,18.524,1425.2882,25.047,31.0192,0.0447,99.7756,99.7691,18.9342,33.3469,4.7964,99.9864,33719720,8292,45.5843,84.9214,2630,21,10558.899,8144.1476,2460.1648,0.1305,2672.7356,0.0727,8.4825,6.2973,0.0004,0.02
9/11/2023,Jazan Province,45180Jazan Province,341890.5743,27074.1716,51177.1188,31.5754,4.3205,12.6529,3.26,99.9625,99.7028,99.6526,2,0,0.1283,57,99.921,89.1158,9.9229,16.2506,23.2875,26.092,34.6745,39.2335,13.2038,20.7121,11.5297,14.2483,0.2992,0.0666,60.6982,-115.9686,1080845,32.714,99.5067,99.9496,98.9678,99.9996,155817.108,65321.4639,42.4452,19.106,16421.9937,27.6012,31.3357,0.038,99.2008,99.7626,19.5164,31.5754,4.3205,99.6416,285755635,132217,58.136,81.2829,78940,968,99509.5085,69197.1139,25745.9456,0.1344,10574.3745,0.0256,3.0929,158.3426,0.0008,0.0463
9/11/2023,Aseer Province,45180Aseer Province,470118.7755,38207.75,74223.7871,29.8008,4.3019,15.957,3.4583,99.9701,99.7543,99.7227,0,0,0.1236,65,99.6194,94.604,9.9579,15.7713,24.2799,27.2214,36.0653,36.7134,12.998,20.0174,10.8011,13.7586,0.2864,0.1053,67.8496,-115.9322,1003505,22.5565,99.7366,99.9659,99.3372,99.9989,224687.9046,84314.0084,44.5115,17.9346,27674.1529,32.3469,33.6563,0.0375,99.2497,99.6187,17.2543,29.8008,4.3019,99.843,617439510,191562,65.1603,83.5764,64221,1421,144324.6286,97331.0299,46437.639,0.1435,26779.9076,0.0562,5.6964,425.1382,0.0015,0.0904
9/11/2023,Najran Province,45180Najran Province,152754.7679,12188.35,22678.9065,30.0366,4.4973,11.7394,3.4066,99.9651,99.7035,99.7599,118,0,0.1267,31,99.9241,90.7027,10.1618,16.1896,24.381,25.8652,35.3742,38.7605,14.1697,18.3903,12.0543,13.1451,0.2376,0.0865,68.0076,-116.4398,30545,28.5611,99.6612,99.9985,99.33,99.9998,73459.5322,23673.3582,44.7872,15.4976,7920.4504,24.3974,28.1461,0.0359,99.7443,99.7002,19.7524,30.0366,4.4973,99.9817,162802295,54220,65.8932,84.663,17453,57,45116.6651,33998.0477,13421.0607,0.122,10429.3263,0.0592,6.8275,88.0363,0.0011,0.0576
9/12/2023,Khamis Mushait,45181Khamis Mushait,94130.5735,8237.9565,17350.0439,25.4467,4.3453,14.7287,3.5512,99.9724,99.8215,99.7751,0,0,0.1562,7,99.9045,98.2064,9.2883,14.9433,24.8689,30.8327,37.2715,31.8958,14.1493,18.5058,11.3878,12.5185,0.3118,0.1487,83.5464,-114.2662,101770,26.1814,99.842,99.9772,99.5577,99.9999,49446.0295,17501.9927,48.9216,18.5933,7808.5979,27.3406,29.4152,0.052,99.5648,99.4945,21.3948,25.4467,4.3453,99.9289,137004890,54135,84.2288,81.0444,6785,205,31296.0557,21252.2106,13819.6456,0.1716,9383.3254,0.0933,9.9684,218.7515,0.0031,0.2324
9/12/2023,Bishah,45181Bishah,33514.5252,2515.2565,4787.9493,30.2968,4.6835,21.026,4.1247,99.9744,99.7992,99.7794,0,0,0.054,7,99.9306,99.836,9.9712,15.6275,24.2049,27.1069,36.5267,36.3664,12.9723,17.3501,10.6989,12.2159,0.1991,0.1072,82.8572,-116.8852,24595,16.9365,99.8622,99.9999,99.6042,100,15033.8366,6197.5978,41.777,18.4923,1889.6315,44.4679,41.1338,0.0199,99.7875,99.6569,14.5568,30.2968,4.6835,99.9593,57777005,4486,82.9386,82.4807,1472,3,9646.5722,6500.695,3601.8448,0.1567,3255.145,0.0982,9.7126,41.3257,0.0023,0.1233
