Date,Time,LTE Cell Group,Integrity,VOLTE Traffic Erl,Connected User Avg (VoIP),DL Active User Avg (VoIP),DL Throughput QCI.1 Mbps (VoIP),SRVCC Success Rate Overall,SRVCC Success Rate Overall (E2G),SRVCC Success Rate Overall (E2W),Mobily VoLTE Call Drop%,E-RAB Setup Success Rate QCI.1 (VoIP),UL Mute call %(%),DL Mute call %(%),UL Packet Loss Rate QCI.1 (VoIP),UL Packet Loss Rate QCI.5 (VoIP),DL Packet Loss Rate QCI.5 (VoIP),DL Packet Loss Rate QCI.1 (VoIP),E2E VQI Avg (VoIP),DL VQI Avg (VoIP),UL VQI Avg (VoIP),QCI1 DL IBLER(%),QCI1 UL IBLER(%),UEs in the DRX sleep state Ratio,SRVCC Failuers,L.E-RAB.AbnormRel.MMETot.VoIP,L.E-RAB.AbnormRel.MME.HOOut.QCI.1,L.E-RAB.AbnormRel.MME.EUtranGen.VoIP,L.Voice.DL.PktNum.AMRNB.12.2,L.Voice.DL.PktNum.AMRWB.23.85,L.E-RAB.FailEst.NoRadioRes.DLThrpLic.VoIP,L.E-RAB.FailEst.NoRadioRes.ULThrpLic.VoIP,L.E-RAB.FailEst.NoRadioRes.ThrpLic.VoIP,L.Cell.Unavail.Dur.Sys(s),Cell.Availability(%),Availability Duration(s),Handover Preparation Success Rate (all)(%),Incoming HO Exec Success Rate(%),Incoming HO Prep Success Rate(%),CA DL Traffic Volume(GB),3CC CA Traffic Volume GB,CA DL Traffic %,3CC CA DL Traffic %,L.Traffic.User.PCell.DL.Avg,CA DL User Throughput (Mbps),3CC.CA DL User Throughput,CA Drop Rate%,CA Add SR%,CA Activation SR%,UL_PRB_Utilization,4G_H_DL Cell Throughput (Mbps)_NPM,4G_H_UL Cell Throughput (Mbps)_NPM,Cell.Availability(%),Availability Duration(s)
2023-11-20,03:00,Aseer Province,1,399.5192,443.9604,149.9607,0.516,98.3516,100,98.2036,0.3725,99.9456,0.0449,0.0377,0.0469,0.0071,0.0192,0.0165,3.5994,3.6272,3.6702,2.4456,3.15,75.2193,3,35,3,24,18229572,9773853,0,0,0,123290,99.5809,28259260,98.8391,99.2459,99.9998,8502.272,3096.486,46.7177,18.269,22675.4232,45.3642,41.7089,0.0208,98.2685,99.6766,14.5995,32.2012,4.5424,99.5809,28259260
2023-11-20,03:00,Najran Province,1,160.6685,176.2388,59.6101,0.4966,97.0149,100,96.6102,0.3536,100,0.0321,0.0356,0.0263,0.0049,0.0316,0.0129,3.5783,3.6157,3.6346,1.724,3.2081,75.3658,2,13,2,10,7520584,3340281,0,0,0,131860,98.3872,7819200,99.6268,98.7805,100,3304.8664,1072.2109,46.9396,16.3518,7247.0869,40.0153,40.5399,0.0199,99.7758,99.7277,15.9581,33.1368,4.8688,98.3872,7819200
2023-11-20,04:00,Southern Region,1,997.0158,1114.2302,375.9943,0.5197,98.0142,96.3415,98.2343,0.3453,99.9717,0.0493,0.0557,0.0453,0.0044,0.0144,0.0247,3.6101,3.6384,3.6613,2.328,3.2732,74.0412,14,92,11,64,43552381,25767261,0,0,0,375050,99.3283,53602200,99.8136,98.8439,99.9957,17462.7238,6580.4979,45.3669,18.3563,44728.2493,43.0549,39.7448,0.0214,99.1389,99.717,15.1939,32.8113,4.6507,99.3283,53602200
2023-11-20,04:00,Southern Remote,1,427.4639,480.1651,161.1733,0.5225,98.374,95.7746,98.8124,0.3959,99.9926,0.0547,0.068,0.0514,0.0072,0.0236,0.0167,3.6102,3.6417,3.656,2.4739,3.413,71.3006,8,51,9,33,17696912,10412325,0,0,0,149975,99.2713,20250075,99.83,97.8562,99.9983,8760.4122,3614.9825,46.9351,20.796,18820.4978,40.839,38.2719,0.0191,99.7158,99.7962,13.7848,35.0667,4.3183,99.2713,20250075
2023-11-20,04:00,Southern City,1,545.1033,606.7598,205.683,0.5171,97.0297,100,96.9072,0.2909,99.9497,0.0428,0.0457,0.0397,0.0018,0.0067,0.0311,3.6077,3.6331,3.6664,2.2531,3.1363,76.1708,6,38,2,30,24763132,14423645,0,0,0,200765,99.3577,29553235,99.7967,99.5045,99.9941,7839.6099,2741.7437,44.1996,16.5978,23999.2993,46.6757,42.5436,0.019,98.7465,99.6626,15.6717,30.6344,4.8849,99.3577,29553235
2023-11-20,04:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,69.5779,77.4518,26.8446,0.529,100,100,100,0.5696,99.9359,0.0336,0.0279,0.0506,0.0065,0.0215,0.0118,3.6266,3.6652,3.6893,1.4952,3.0928,77.1476,0,8,1,7,2998861,2054985,0,0,0,75630,99.1926,8834370,99.9992,99.4115,99.9991,1407.2362,511.5295,49.6566,19.3812,4829.2344,53.6672,45.3842,0.0207,95.2664,99.5972,12.5362,30.0413,4.3477,99.1926,8834370
2023-11-20,04:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,139.0568,152.8747,49.9161,0.5213,97.9167,100,97.8723,0.1699,100,0.0231,0.0287,0.0346,0.0052,0.011,0.0153,3.5908,3.6179,3.6528,1.8269,3.3944,75.1376,1,4,0,2,6622535,3717891,0,0,0,285,99.9972,9870915,99.9855,99.4728,100,2705.2692,1021.785,49.7945,20.1944,9472.5926,48.9599,40.4525,0.0214,99.7842,99.6151,15.4748,29.8582,4.5923,99.9972,9870915
2023-11-20,04:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,67.4934,73.9159,24.3637,0.5196,100,100,100,0.7242,100,0.0581,0.0719,0.0426,0.0063,0.0223,0.0233,3.6164,3.6403,3.7051,2.4192,3.3092,74.0412,0,12,1,10,2637562,1647530,0,0,0,1145,99.9757,4627305,99.8747,98.7368,100,1959.5083,610.6447,46.0034,15.3933,3582.3212,41.9002,40.9018,0.0139,99.5542,99.8485,15.1772,35.505,4.9151,99.9757,4627305
2023-11-20,04:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,257.5606,288.5661,98.0764,0.5141,98.3539,94.2857,99.0385,0.3783,100,0.0383,0.0675,0.0443,0.0031,0.0091,0.0164,3.5976,3.626,3.6501,2.671,3.1981,73.7025,4,28,7,19,11756488,6145703,0,0,0,185,99.9975,7027015,99.4047,98.925,99.9813,3030.4695,1408.3769,45.6582,22.7839,7369.8437,43.3567,42.5735,0.025,99.7365,99.7886,16.3158,33.2731,4.576,99.9975,7027015
2023-11-20,04:00,"Cluster=USF8 CL1,Rule Name=Opt Clusters",1,0.0469,0.0828,0.0133,0.3471,,,,0,100,0,0,0.3248,0,0,3.5685,2.838,2.838,3.3972,9.128,4.2072,82.1482,0,0,0,0,3823,611,0,0,0,0,100,39600,100,100,100,0.4661,0.3869,16.7302,14.9123,3.8736,81.7253,66.3908,0,100,100,9.5037,36.5347,4.1895,100,39600
2023-11-20,04:00,"Cluster=USF8 CL2,Rule Name=Opt Clusters",1,0.0092,0.0161,0.003,0.5978,100,,100,0,100,0,0,0.4212,0,0,0,3.8533,3.8533,3.435,7.04,2.5489,68.0934,0,0,0,0,272,511,0,0,0,0,100,14400,100,55.7803,100,0,0,0,0,0,,,,,,6.8037,23.009,3.3895,100,14400
2023-11-20,04:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,45.7154,52.0432,17.1553,0.5308,97.0588,100,96.6667,0.3607,100,0.0468,0.056,0.0462,0.0001,0.0076,0.014,3.6158,3.6384,3.6461,2.3605,2.7484,74.6839,1,3,0,2,1914464,1263770,0,0,0,16950,99.6733,5055450,99.9942,96.8633,100,999.2181,373.423,36.9414,14.8236,2583.5739,58.88,51.707,0.005,99.817,99.782,11.058,33.7119,4.0206,99.6733,5055450
2023-11-20,04:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,270.0448,306.379,106.0396,0.5279,98.7124,100,98.5849,0.2888,99.938,0.0787,0.0716,0.0562,0.0047,0.0111,0.0482,3.6205,3.6495,3.6652,2.8046,3.4891,72.6368,3,27,2,18,11323010,7057938,0,0,0,97025,98.5919,6548575,99.9944,98.8674,100,3857.6033,1601.8943,43.9758,19.6078,8395.8377,35.1874,34.3063,0.0221,99.5485,99.742,18.7421,34.0757,4.6376,98.5919,6548575
2023-11-20,04:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,111.8784,123.0473,40.4838,0.5011,91.2281,88.8889,91.6667,0.2539,99.9571,0.0242,0.0218,0.0295,0.0011,0.0087,0.0094,3.6066,3.6316,3.6436,1.5318,2.9869,76.8598,5,7,0,5,4787416,2678962,0,0,0,159520,97.6292,6439280,99.4791,98.0783,99.9986,2049.0234,618.8423,43.581,14.1329,5631.3788,48.4131,43.6245,0.0114,99.8113,99.7403,14.7433,31.6936,4.6158,97.6292,6439280
2023-11-20,04:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,11.2398,12.6469,3.9768,0.4905,100,100,100,0.304,100,0.0856,0.0869,0.0366,0.0161,0.1355,0.006,3.6347,3.6639,3.7469,1.6767,3.1643,71.3372,0,0,0,0,419708,269191,0,0,0,0,100,1400400,100,97.8227,100,591.6941,210.2304,55.8436,21.3045,955.0149,37.2921,33.59,0.0154,99.8207,99.8262,14.433,35.9138,5.3917,100,1400400
2023-11-20,04:00,Jazan Province,1,528.1141,595.4856,204.2907,0.5214,98.5325,96.4286,98.8124,0.3241,99.9661,0.0588,0.0696,0.0503,0.0039,0.0103,0.0326,3.6099,3.6387,3.6581,2.7382,3.3457,73.1329,7,54,9,36,23070832,13247531,0,0,0,97210,99.3178,13643990,99.6988,98.8921,99.9906,6905.2698,3010.4003,44.7712,20.9576,15788.1107,38.45,37.7348,0.0235,99.6374,99.7631,17.4747,33.7306,4.6134,99.3178,13643990
2023-11-20,04:00,Aseer Province,1,320.0687,354.3623,117.8161,0.5237,98.7013,100,98.6207,0.4204,99.9858,0.0364,0.0415,0.0413,0.0049,0.0139,0.0161,3.6064,3.6346,3.6713,1.9677,3.2186,75.3735,2,28,2,22,14164077,8604583,0,0,0,94010,99.6804,28305240,99.9668,99.0633,99.9997,7044.4586,2517.2531,46.3699,17.7916,20427.3502,48.7513,42.8991,0.018,98.5307,99.669,13.7224,31.9562,4.5234,99.6804,28305240
2023-11-20,04:00,Najran Province,1,124.3843,137.077,44.7494,0.4999,92.0635,92.8571,91.8367,0.2594,99.9624,0.0307,0.0289,0.0307,0.0035,0.0276,0.0092,3.61,3.6354,3.6534,1.5527,3.0096,76.2622,5,7,0,5,5225135,2983856,0,0,0,159520,98.0488,7854080,99.5526,98.0414,99.9988,2650.2937,829.0728,45.802,15.3845,6604.3362,45.3522,40.5526,0.0119,99.8124,99.7552,14.6903,32.3986,4.7331,98.0488,7854080
2023-11-20,05:00,Southern Region,1,908.4506,1084.2937,359.1362,0.5085,97.4118,90.9091,98.4911,0.2633,99.9814,0.0587,0.0614,0.0462,0.0063,0.017,0.0212,3.5675,3.5952,3.6303,2.2418,3.319,74.5287,22,134,30,73,43500606,20534531,0,0,0,262740,99.5294,53693190,99.9696,98.8686,99.9999,15616.8877,5776.6091,44.4491,17.6539,43253.8509,44.9097,41.2363,0.0223,99.3577,99.6982,14.9575,32.6003,4.874,99.5294,53693190
2023-11-20,05:00,Southern Remote,1,405.6686,487.5542,159.8338,0.5074,96.8903,88.7755,98.4405,0.3523,99.9801,0.0663,0.0727,0.0561,0.0115,0.0246,0.0225,3.5527,3.5813,3.6238,2.3958,3.4613,72.0501,19,80,27,46,18747863,8435518,0,0,0,90210,99.5617,20296200,99.9562,97.9101,100,7881.7405,3187.1454,45.4887,19.7507,18281.1876,43.0828,39.7749,0.021,99.5794,99.7703,13.6353,34.7473,4.5533,99.5617,20296200
2023-11-20,05:00,Southern City,1,483.7527,574.4285,192.3411,0.511,98.6046,100,98.5149,0.173,99.9817,0.0494,0.0484,0.0372,0.0014,0.0088,0.0187,3.581,3.6073,3.6365,2.11,3.1711,76.6116,3,50,3,24,23781364,11648125,0,0,0,157680,99.4956,29588640,99.986,99.5592,99.9998,6955.1229,2372.8386,43.693,16.0057,23087.1986,48.2739,44.0397,0.021,99.2166,99.6453,15.3906,30.4884,5.1223,99.4956,29588640
2023-11-20,05:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,60.9591,77.9791,26.1281,0.5158,100,100,100,0.3016,99.9727,0.0633,0.0581,0.0523,0.0096,0.0205,0.0242,3.5811,3.6089,3.6452,2.5345,3.3433,76.1417,0,15,0,9,3047437,1519280,0,0,0,49680,99.4696,8852640,99.9381,99.4639,100,1222.9108,418.9548,48.5053,17.8427,4608.5444,56.2055,47.0939,0.0243,97.2533,99.5441,12.4268,29.8245,4.8678,99.4696,8852640
2023-11-20,05:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,129.5622,156.7037,52.2677,0.5124,95.3846,100,95.082,0.2021,99.9374,0.0452,0.0377,0.0422,0.009,0.0204,0.0152,3.5222,3.5465,3.5927,1.8887,3.3852,75.1694,3,16,3,9,7545525,2855856,0,0,0,0,100,9871200,99.9645,99.52,100,2435.4778,886.5902,50.0414,19.56,9257.2238,50.344,41.5056,0.0273,99.6303,99.5323,15.1708,30.061,4.7999,100,9871200
2023-11-20,05:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,50.9152,60.9401,18.6038,0.4752,98.5714,100,98.4375,0.3963,99.9558,0.0652,0.0796,0.0395,0.007,0.0233,0.0126,3.5281,3.5534,3.6306,2.0966,3.0606,74.7369,1,14,2,7,2477073,861790,0,0,0,0,100,4625400,99.9008,98.4837,100,1667.4635,515.0188,44.4736,14.7492,3394.154,45.27,41.1709,0.0172,99.5212,99.8058,14.743,34.8664,5.1426,100,4625400
2023-11-20,05:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,253.5001,297.7811,99.1818,0.5068,95.935,72.973,100,0.3817,100,0.0559,0.0634,0.0518,0.002,0.0081,0.0283,3.5665,3.5977,3.6253,2.3911,3.1869,75.134,10,40,20,27,12081845,5767418,0,0,0,0,100,7027200,99.9981,98.8091,99.9995,2790.6149,1266.9284,44.902,21.8886,7136.4568,43.5787,42.3801,0.0238,99.6768,99.8216,16.2445,33.0928,4.794,100,7027200
2023-11-20,05:00,"Cluster=USF8 CL1,Rule Name=Opt Clusters",1,0,0,0,,,,,,,,,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,100,39600,100,100,100,0.2904,0.1052,6.8468,2.6617,3.1508,59.4916,40.1343,0,99.8361,100,10.4641,33.1102,3.3935,100,39600
2023-11-20,05:00,"Cluster=USF8 CL2,Rule Name=Opt Clusters",1,0.0073,0.0167,0.004,0.6801,,,,0,100,,0,0,0,0,0,3.6486,3.6486,,5.3446,7.3604,62.7063,0,0,0,0,606,543,0,0,0,0,100,14400,100,100,100,0,0,0,0,0,,,,,,7.411,23.2314,4.3296,100,14400
2023-11-20,05:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,41.1049,53.2784,15.5151,0.5347,95.4545,83.3333,97.3684,0.3439,99.9573,0.0433,0.0732,0.0322,0.0022,0.0094,0.0292,3.5863,3.6099,3.6271,2.7905,3.1716,75.961,2,7,0,5,1706243,1022009,0,0,0,0,100,5072400,99.9618,97.473,100,822.7469,309.0478,33.8582,13.656,2460.5222,57.7457,47.8857,0.0041,99.8205,99.8598,10.8001,33.2082,4.2288,100,5072400
2023-11-20,05:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,250.0736,294.5772,99.3202,0.5067,98.5348,100,98.3539,0.1708,99.9915,0.0665,0.0621,0.0503,0.0053,0.0118,0.016,3.5693,3.596,3.6245,2.3332,3.5062,72.9371,4,33,5,12,11212766,5156511,0,0,0,90210,98.6908,6544800,100,98.754,100,3542.3488,1447.3727,44.2451,19.4113,8136.767,38.8722,38.0617,0.0207,99.6678,99.7276,18.177,34.0185,4.8644,98.6908,6544800
2023-11-20,05:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,91.262,106.4783,35.9294,0.5213,97.6744,100,97.1429,0.0788,100,0.0454,0.0596,0.0291,0.0032,0.0102,0.0155,3.6371,3.6614,3.6979,1.7453,3.1612,76.3198,2,4,0,1,3989061,2685121,0,0,0,108000,98.3949,6490800,100,98.536,100,1826.7227,519.9058,41.1677,12.5808,5446.8139,47.7016,45.735,0.0157,99.7324,99.7257,14.8479,31.1575,4.715,98.3949,6490800
2023-11-20,05:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,12.0444,14.2448,5.2289,0.5214,100,100,100,0.303,100,0.0666,0.0597,0.023,0.034,0.1221,0.0256,3.5904,3.6265,3.7111,2.1824,3.1727,72.7704,0,1,0,0,469277,215658,0,0,0,0,100,1400400,100,98.1928,100,528.578,196.1654,51.8637,20.667,927.9041,42.1738,35.6672,0.0114,99.7993,99.8442,14.1905,36.3359,5.7725,100,1400400
2023-11-20,05:00,Jazan Province,1,503.563,592.4772,198.5215,0.5067,97.3025,85.0746,99.115,0.274,99.9956,0.0611,0.0627,0.0511,0.0036,0.0099,0.0222,3.5677,3.5967,3.6248,2.3621,3.3438,74.0017,14,73,25,39,23309107,10915068,0,0,0,90210,99.3669,13640400,99.999,98.7673,99.9997,6342.6626,2714.5947,44.6383,20.5135,15293.2535,40.8539,39.9633,0.0222,99.6705,99.7695,17.1464,33.5818,4.8329,99.3669,13640400
2023-11-20,05:00,Aseer Province,1,281.1743,347.2941,112.1413,0.51,97.0732,94.4444,97.3262,0.2804,99.9521,0.053,0.054,0.0427,0.0078,0.0193,0.0185,3.5451,3.5703,3.6144,2.1831,3.2839,75.4733,6,52,5,30,14726074,6240277,0,0,0,49680,99.8311,28338840,99.9446,99.1414,100,6129.7513,2129.3181,45.2447,16.8759,19680.5347,50.7542,43.2662,0.022,99.0171,99.6201,13.4724,31.7775,4.7987,99.8311,28338840
2023-11-20,05:00,Najran Province,1,104.684,122.2114,41.5121,0.5201,98.0392,100,97.3684,0.1112,100,0.0476,0.0604,0.0282,0.0085,0.029,0.0175,3.6309,3.6568,3.7034,1.831,3.1709,75.8111,2,5,0,1,4494046,2928298,0,0,0,108000,98.679,7905600,100,98.4931,100,2364.4495,716.0712,43.0844,14.0103,6394.598,46.3197,42.4523,0.0151,99.7418,99.7459,14.7325,32.0368,4.8686,98.679,7905600
2023-11-20,06:00,Southern Region,1,1232.3946,1461.0689,498.8092,0.5025,96.5964,91,97.6789,0.3115,99.9807,0.071,0.0682,0.0522,0.0057,0.0198,0.0379,3.5452,3.5739,3.6046,2.3447,3.3645,73.4354,42,178,24,120,63013586,26816823,0,0,0,238050,99.5736,53699860,99.9475,98.9129,99.9994,16476.9495,6241.9271,44.1629,17.9639,45953.3006,43.881,40.9665,0.0243,99.3334,99.6841,15.2543,32.4216,4.6211,99.5736,53699860
2023-11-20,06:00,Southern Remote,1,592.5003,700.612,238.5292,0.5032,96.2754,88.9571,97.9253,0.3482,99.9836,0.0789,0.0775,0.065,0.0097,0.0304,0.0423,3.533,3.563,3.5871,2.4845,3.4999,70.7974,33,107,12,66,29601252,12454579,0,0,0,73860,99.641,20301555,99.9506,98.0508,99.999,8339.3649,3452.6359,44.6946,19.8688,19625.0842,41.5622,39.0951,0.0222,99.5228,99.8123,14.084,34.3568,4.2921,99.641,20301555
2023-11-20,06:00,Southern City,1,615.9151,731.7951,251.1329,0.5025,99.0323,100,98.9324,0.2606,99.9799,0.0587,0.0572,0.0388,0.0018,0.0086,0.0323,3.5559,3.5835,3.6204,2.2371,3.2003,75.7746,3,67,12,50,32236418,13601682,0,0,0,147135,99.5293,29592160,99.9492,99.5639,99.9998,7303.833,2566.6694,43.8916,16.5615,24385.0585,47.82,44.645,0.0221,99.2197,99.5838,15.5576,30.4226,4.8848,99.5293,29592160
2023-11-20,06:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,82.4256,101.9494,36.4684,0.5143,100,100,100,0.3932,99.9588,0.0469,0.0531,0.0467,0.0068,0.0236,0.0415,3.5484,3.5806,3.6261,1.8282,3.0439,75.2654,0,16,2,14,4621009,1901962,0,0,0,39510,99.5782,8851690,99.7431,99.449,99.9995,1373.0455,458.6615,49.0889,17.6072,5071.6058,53.1029,46.4301,0.0217,97.2203,99.5934,12.6403,30.1416,4.5742,99.5782,8851690
2023-11-20,06:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,183.7344,219.8517,74.2157,0.5007,98.0583,100,97.8022,0.2829,99.9896,0.0497,0.0515,0.0511,0.0072,0.0218,0.0225,3.5326,3.5598,3.5994,2.3067,3.3297,74.5036,2,24,4,19,10240823,3692445,0,0,0,120,99.9988,9871080,99.9609,99.5495,100,2682.649,1088.0965,49.1205,21.3927,9970.1747,48.0618,42.9271,0.026,99.521,99.5952,15.7602,30.1503,4.8256,99.9988,9871080
2023-11-20,06:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,72.7947,86.0485,29.6178,0.5019,96.5909,100,96.4286,0.1554,100,0.0727,0.0789,0.0477,0.0089,0.0405,0.0246,3.5393,3.5649,3.6235,2.4034,3.0125,73.2599,3,5,0,2,3869445,1690726,0,0,0,1890,99.9598,4606020,99.9118,97.6449,100,1742.5367,529.7854,43.349,14.1513,3566.3407,44.4274,39.6724,0.0155,99.4594,99.7406,14.964,34.8172,4.6322,99.9598,4606020
2023-11-20,06:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,329.0082,389.4616,131.6668,0.4994,97.281,92.9825,98.1752,0.3681,99.9755,0.0677,0.0688,0.0521,0.003,0.0109,0.0389,3.5451,3.5753,3.6023,2.5852,3.2988,73.8682,9,48,8,32,16331785,6840895,0,0,0,0,100,7027200,99.9979,98.9704,99.9988,2948.5659,1355.5076,45.1733,22.2984,7765.3096,43.2415,43.622,0.0206,99.7271,99.75,16.6371,32.5688,4.5709,100,7027200
2023-11-20,06:00,"Cluster=USF8 CL1,Rule Name=Opt Clusters",1,0.3249,0.4147,0.1904,0.7041,100,,100,0,100,0.9901,0,0.1326,0.0545,0.0734,0.0189,3.9841,4.0029,3.9697,1.8536,3.3693,65.7794,0,0,0,0,1865,25160,0,0,0,0,100,39600,100,100,100,0.9408,0.4322,7.89,3.8914,6.7636,59.1647,48.3367,0,98.1132,100,12.5743,37.8558,4.248,100,39600
2023-11-20,06:00,"Cluster=USF8 CL2,Rule Name=Opt Clusters",1,0.3176,0.4692,0.1211,0.499,,,,0,100,0,0,0.0124,0,0,0.0057,3.5472,3.5729,3.4842,1.6207,3.596,65.0771,0,0,0,0,17565,7306,0,0,0,0,100,14400,100,100,100,0,0,0,0,0,,,,,,10.3497,25.3774,4.1624,100,14400
2023-11-20,06:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,69.5155,82.7704,28.9575,0.5257,95.4023,100,94.8052,0.1748,99.9708,0.0951,0.0704,0.0442,0.0017,0.0115,0.0207,3.548,3.5733,3.5949,2.6184,3.1925,74.5626,4,6,0,4,3784650,1815303,0,0,0,0,100,5072400,99.9884,98.2448,100,937.0284,359.0316,33.8256,13.9164,2600.2445,56.2466,46.188,0.0041,99.8253,99.8186,11.2003,33.4044,4.0983,100,5072400
2023-11-20,06:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,337.5979,395.9922,133.1274,0.4969,95.9184,82.0513,98.8981,0.3005,99.9877,0.0793,0.0794,0.058,0.0047,0.012,0.0403,3.5436,3.5752,3.5948,2.4444,3.6125,72.0267,18,60,7,32,16022107,7020961,0,0,0,71475,98.9627,6574125,99.998,98.5075,99.999,3577.6287,1466.4307,43.5437,19.1642,8474.0606,37.1617,36.0881,0.0295,99.6503,99.7142,18.0507,33.6644,4.5637,98.9627,6574125
2023-11-20,06:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,119.8601,139.9034,49.5654,0.5163,100,100,100,0.1623,100,0.0692,0.0514,0.0397,0.0028,0.0143,0.0644,3.5735,3.5956,3.6344,1.8286,3.3037,74.4359,0,9,0,7,6103263,3000088,0,0,0,108000,98.3949,6490800,100,98.9637,100,1880.2287,581.0614,41.6261,13.8126,5614.7953,48.0424,45.9022,0.0178,99.7991,99.6499,14.9919,31.071,4.4326,98.3949,6490800
2023-11-20,06:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,13.4789,16.4299,6.0431,0.4639,100,100,100,0.8677,99.8942,0.0595,0.1081,0.0932,0.0364,0.1143,0.0303,3.4275,3.4537,3.4833,1.9242,3.4076,69.3375,0,6,3,6,864588,93881,0,0,0,0,100,1400400,100,99.081,100,501.5151,180.7306,50.6354,19.593,947.6114,40.5641,35.5521,0.0349,99.7428,99.845,14.5001,35.5041,4.8273,100,1400400
2023-11-20,06:00,Jazan Province,1,666.9281,785.8505,264.894,0.4982,96.5026,86.6667,98.5871,0.3344,99.9816,0.0735,0.0741,0.055,0.0038,0.0119,0.0396,3.5444,3.5753,3.5986,2.5132,3.4573,72.9507,27,107,15,64,32357677,13869963,0,0,0,71475,99.4984,13669725,99.998,98.7131,99.9989,6536.8906,2822.1036,44.3458,20.5567,16261.5263,39.7458,39.3507,0.0251,99.681,99.7307,17.2986,33.1687,4.5678,99.4984,13669725
2023-11-20,06:00,Aseer Province,1,407.699,489.7134,168.997,0.5079,97.1337,100,96.8531,0.2717,99.981,0.0603,0.0596,0.0482,0.0065,0.0236,0.0264,3.5397,3.5673,3.6085,2.2813,3.1902,74.4954,9,52,6,39,22477650,9078469,0,0,0,41520,99.8588,28318390,99.8892,99.1261,99.9999,6714.2545,2435.4097,44.7434,17.4262,21160.9699,48.986,43.223,0.0206,98.9459,99.6438,13.8422,31.8498,4.6022,99.8588,28318390
2023-11-20,06:00,Najran Province,1,133.7882,156.8432,55.7711,0.5105,100,100,100,0.2615,99.9848,0.0692,0.0591,0.0465,0.0085,0.0307,0.0607,3.5578,3.5802,3.6169,1.8576,3.3218,73.8561,0,15,3,13,7002343,3107829,0,0,0,108000,98.679,7905600,100,98.9696,100,2392.0528,761.792,43.0819,14.7319,6587.6465,46.2495,42.9367,0.0201,99.7908,99.6822,14.9159,31.8197,4.4769,98.679,7905600
2023-11-20,07:00,Southern Region,1,1782.7637,2095.9865,751.2023,0.5123,97.665,95.7143,97.9882,0.2794,99.9761,0.0691,0.079,0.0572,0.0083,0.0205,0.0337,3.5405,3.5685,3.5869,2.2824,3.4168,72.4599,46,314,28,184,100944235,41985583,0,0,0,193185,99.6538,53705965,99.8819,99.0654,99.9996,15286.5083,5756.8381,43.4677,17.5769,46746.1749,44.4331,40.7455,0.0285,99.4277,99.6599,15.2077,31.4936,4.4148,99.6538,53705965
2023-11-20,07:00,Southern Remote,1,878.9415,1021.7201,365.3917,0.5143,97.619,96.1864,97.9027,0.3478,99.9687,0.0795,0.0903,0.0707,0.0147,0.0314,0.0337,3.539,3.5674,3.5743,2.3655,3.5387,70.0086,34,185,21,104,48906023,20653989,0,0,0,52790,99.7431,20288060,99.9556,98.2547,99.9992,7814.3339,3212.4507,44.1238,19.4768,19684.7093,42.8271,39.5583,0.0271,99.4953,99.7586,14.0558,33.4144,4.1461,99.7431,20288060
2023-11-20,07:00,Southern City,1,864.9242,1028.4311,369.924,0.5111,98.1405,93.9394,98.4479,0.1971,99.9821,0.0566,0.0652,0.0428,0.0023,0.0092,0.0339,3.5421,3.5696,3.5994,2.2233,3.2577,74.705,9,116,4,72,49843656,20355355,0,0,0,123900,99.6036,29613900,99.8344,99.6254,99.9999,6709.1027,2347.2121,42.9955,16.1514,25064.4437,47.1052,43.1477,0.0259,99.4124,99.5829,15.5199,29.4675,4.5979,99.6036,29613900
