Date,UCell Group,Integrity,3G CS Traffic Erl(Erl),3G PS DL GB,3G PS UL GB,VS.HSDPA.UE.Mean.Cell,CS SR (F),PS SR (F),RRC SR(F),CS_DCR.Leo(%),PS Drop(F),IRAT SR(New),HSDPA.User.Throughput Mbps,VS.MeanRTWP(dBm),Avg_CQI_reported,Avg_CQI_Used,VS.MeanTCP(dBm),Success Rate of CS Incoming Inter-RAT Handovers for Cell(%),IRAT HO Outgoing Success Rate CS -speech (%)-NewMob,VS.IRATHO.FailOutCS,VS.U2L.FastReturn.Redirect.CSFBUE,VS.U2L.FastReturn.Redirect.SRVCCUE,VS.U2LHO.FastReturn.AttOutPS.CSFBUE,VS.U2LHO.FastReturn.AttOutPS.SRVCCUE,VS.U2LTEHO.RRCRelease.FastReturn.Blind,VS.U2LTEHO.RRCRelease.Service,EVQI Cell NB,EVQI Cell WB,VQI-3G,VS.OrigCall.EstabMeanTime.AMRWB(ms),VS.OrigCall.EstabMeanTime.AMRNB(ms),VS.Cell.UnavailTime.Sys(s),UMTS Cell Availability %,RRC Cong,CS Cong,PS Cong,CS Drops,PS Drops
9/12/2023,Aseer Province,45181Aseer Province,19178.65,12453.7649,1639.0801,2304.9748,99.9906,99.9269,99.761,0.2508,0.2995,96.8296,3750.2275,-103.4327,23.483,18.3831,39.0378,98.6533,96.7837,746,574120,21580,0,0,574120,1403531,3.1406,3.767,4.0808,5336,6915,1148226,99.144,4,0,0,1627,43474
9/12/2023,Jazan Province,45181Jazan Province,25951.31,8522.7413,1246.2429,1798.1574,99.9801,99.7069,99.5475,0.1718,0.3973,95.3694,2882.746,-104.4419,22.169,17.9965,40.282,99.1089,95.3394,4456,973140,20707,0,0,973140,863178,3.12,3.7622,4.0872,5572,7082,1402986,97.7733,9329,290,4278,1854,35292
9/12/2023,Najran Province,45181Najran Province,7905.81,3288.1086,461.2544,586.2701,99.9892,99.9188,99.9099,0.1242,0.1476,97.6343,3388.6083,-104.7904,22.9604,18.2954,39.9892,98.5089,97.6262,286,299911,6497,0,0,299911,147638,3.1331,3.7607,4.1124,5268,6990,21472,99.9369,0,0,0,394,9145
9/13/2023,RNC701,45182RNC701,9429.47,5502.7432,751.5217,1206.424,99.9838,99.9423,99.7686,0.2588,0.2909,96.6447,3468.6401,-103.6526,23.2585,18.0979,38.8499,98.3716,96.6124,508,272659,12010,0,0,272659,824640,3.1459,3.7745,4.0898,5273,6947,1024678,98.5465,0,0,2,823,21899
9/13/2023,RNC704,45182RNC704,8021.96,3358.0956,475.3546,585.3203,99.9891,99.9275,99.9149,0.1271,0.1491,98.1373,3387.7454,-104.7764,23.0904,18.2563,39.993,98.7842,98.1221,243,298707,6640,0,0,298707,146217,3.1353,3.7637,4.1164,5229,7038,44588,99.871,0,0,0,403,9065
9/13/2023,RNC703,45182RNC703,6680.99,1796.5854,296.3474,477.4702,99.9904,99.9381,99.8298,0.2575,0.3233,92.6995,3091.9974,-99.9522,23.1184,17.757,38.5393,98.3553,92.3858,45,214608,5938,0,0,214608,255823,3.13,3.7482,4.0888,5302,6970,94806,99.7026,2,1,0,593,11633
9/13/2023,RNC705,45182RNC705,25924.38,8881.8332,1269.6156,1766.7026,99.9932,99.8758,99.7284,0.1494,0.3428,95.6692,3099.9753,-104.4788,22.3907,18.2871,40.2401,99.1256,95.6484,3805,938265,20803,0,0,938265,813977,3.1233,3.7615,4.0865,5573,7089,780482,98.6464,69,1,16,1553,30590
9/13/2023,RNC706,45182RNC706,2892.09,4814.1088,547.4778,577.1018,99.9839,99.8487,99.4131,0.2874,0.2912,97.1745,4467.1717,-105.2253,24.2109,19.1476,39.6708,99.0682,97.1469,201,73651,3415,0,0,73651,311126,3.1339,3.7785,4.0495,5310,6775,213957,99.3394,6,0,0,256,9569
9/13/2023,Remote Jizan,45182Remote Jizan,14175.97,6242.8731,832.5528,1155.2806,99.9933,99.8634,99.6753,0.1828,0.4169,95.7348,3123.7267,-104.8761,22.4101,18.4848,40.4166,99.1011,95.7139,3735,511199,12941,0,0,511199,584220,3.1232,3.7661,4.0777,5714,7136,651855,98.1565,69,1,16,1103,21712
9/13/2023,Remote Aseer,45182Remote Aseer,7403.55,7497.4529,895.001,1267.8316,99.9786,99.8959,99.5849,0.4073,0.4477,96.8228,3814.3177,-104.1682,23.619,18.2778,39.3691,98.5463,96.784,643,200786,11787,0,0,200786,842475,3.1308,3.7552,4.0595,5369,6976,1130879,98.229,8,1,0,1018,28695
9/13/2023,Remote Khamis,45182Remote Khamis,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,,NIL,,,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
9/13/2023,RNC291,45182RNC291,8952.52,9297.4551,1364.0198,1711.8429,99.9308,99.5446,99.4294,0.4724,0.4146,97.9553,3097.7069,-105.9478,23.3483,18.8595,39.2678,99.4118,97.908,1344,129960,8966,0,0,129960,211716,3.0924,3.6988,4.0904,5038,7263,1932125,97.7682,11538,4,2041,1117,23421
9/13/2023,Abha,45182Abha,2949,709.7503,115.7784,238.3319,99.9892,99.9359,99.8337,0.1178,0.1696,93.5484,3328.2096,-102.9308,23.1268,17.5256,37.5671,98.7954,93.5484,12,96273,2612,0,0,96273,93052,3.1571,3.7821,4.1167,5172,6851,105755,99.5246,0,0,0,122,3795
9/13/2023,Khamis Mushait,45182Khamis Mushait,5323.45,1308.8359,233.2951,331.4782,99.9915,99.9541,99.8785,0.1706,0.1864,46.6667,3523.8067,-99.3018,23.2996,18.4574,38.2202,97.6791,46.6667,8,175350,3712,0,0,175350,146246,3.1383,3.7587,4.1032,5255,6919,30025,99.8893,0,0,0,316,5351
9/13/2023,Abu Arish,45182Abu Arish,2862.55,621.8146,85.0083,131.5159,99.9973,99.9341,99.7825,0.077,0.1805,57.7778,3307.9657,-102.9964,22.6795,18.5703,40.3278,99.0952,57.7778,19,118325,1294,0,0,118325,32092,3.1178,3.7497,4.1008,5462,7159,29579,99.4566,0,0,0,90,1402
9/13/2023,Bishah,45182Bishah,1058.03,387.6755,59.427,98.6764,99.9947,99.9745,99.8673,0.1689,0.0931,60,3462.624,-104.9702,22.7867,17.8999,38.6514,99.4161,60,2,29022,583,0,0,29022,30088,3.1543,3.7786,4.112,5139,6791,1765,99.9773,0,0,0,52,1113
9/13/2023,Jizan,45182Jizan,4313.12,1149.7127,218.9586,285.4421,99.9913,99.8936,99.8802,0.0986,0.2601,48.8372,2973.3567,-103.9345,22.2342,17.2726,39.2382,99.1549,48.8372,22,143341,3981,0,0,143341,128848,3.1359,3.769,4.1052,5319,6906,71317,99.5256,0,0,0,151,5010
9/13/2023,Muhayel,45182Muhayel,1137.83,727.4971,109.1963,124.28,99.9905,99.9107,99.8631,0.1523,0.1649,50,3362.5109,-104.16,22.7375,18.8211,40.2219,99.4746,50,5,30924,1033,0,0,30924,48382,3.1581,3.7916,4.0996,5290,6836,7653,99.8716,0,0,0,49,1607
9/13/2023,Najran,45182Najran,6220.7,1803.0384,291.2454,342.2745,99.9898,99.9637,99.9405,0.0899,0.0929,54.5455,3257.5308,-104.2863,22.5875,18.1252,39.9924,99.0967,54.5455,5,241345,4041,0,0,241345,72587,3.135,3.763,4.1236,5182,7051,44588,99.7919,0,0,0,218,4024
9/13/2023,Sabya,45182Sabya,4570.61,867.2357,132.8395,194.1711,99.9912,99.8983,99.8118,0.1261,0.2321,85.4271,2975.8433,-103.9191,22.3118,18.2453,40.9315,99.2801,85.4271,29,165325,2585,0,0,165325,68749,3.1148,3.7504,4.0973,5468,6994,27731,99.5832,0,0,0,209,2450
9/13/2023,Southern Region,45182Southern Region,52948.89,24353.3662,3340.3171,4613.0188,99.9903,99.9053,99.7512,0.182,0.2862,96.1198,3428.5713,-103.8272,23.0189,18.3246,39.6846,98.847,96.0963,4802,1797890,48806,0,0,1797890,2351783,3.1307,3.7634,4.0862,5430,7029,2158511,98.9942,77,2,18,3628,82756
9/13/2023,USF8,45182USF8,8952.52,9297.4551,1364.0198,1711.8429,99.9308,99.5446,99.4294,0.4724,0.4146,97.9553,3097.7069,-105.9478,23.3483,18.8595,39.2678,99.4118,97.908,1344,129960,8966,0,0,129960,211716,3.0924,3.6988,4.0904,5038,7263,1932125,97.7682,11538,4,2041,1117,23421
9/13/2023,Remote Najran,45182Remote Najran,2909.15,2913.6447,350.9563,431.6354,99.9883,99.9364,99.8831,0.2712,0.2734,97.9127,3754.1641,-105.5999,23.7377,18.8258,39.9128,98.647,97.8935,322,85408,4211,0,0,85408,301028,3.1268,3.7726,4.077,5435,7012,51584,99.808,0,0,2,297,7531
9/13/2023,Southern Remote,45182Southern Remote,24488.67,16653.9707,2078.5101,2854.7476,99.9891,99.8894,99.6662,0.2511,0.4059,96.1844,3513.6961,-104.6349,23.1572,18.4557,39.8369,98.857,96.1609,4700,797393,28939,0,0,797393,1727723,3.126,3.7636,4.0681,5595,7081,1834318,98.4744,77,2,18,2418,57938
9/13/2023,Southern City,45182Southern City,28435.3,7575.5601,1245.7486,1746.1702,99.9915,99.9353,99.87,0.1172,0.1648,80.1556,3247.8975,-102.7189,22.7352,18.0861,39.4865,98.8276,80.1556,102,999905,19841,0,0,999905,620044,3.1351,3.7633,4.1102,5299,6973,318413,99.7096,0,0,0,1207,24752
9/13/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45182Cluster=Aseer CL1,Rule Name=Opt Clusters",4325,1402.5637,211.1785,422.2178,99.9786,99.9275,99.7718,0.1764,0.2667,96.2371,3248.4935,-103.4244,23.1551,17.6634,37.8682,98.8934,96.173,115,136307,4998,0,0,136307,228244,3.1561,3.78,4.1101,5209,6887,162793,99.5406,0,0,0,268,8328
9/13/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45182Cluster=Aseer CL2,Rule Name=Opt Clusters",8140.5,2332.4348,373.4076,623.968,99.9887,99.9286,99.8119,0.253,0.3299,96.3145,3137.6061,-99.5592,23.05,17.794,38.5636,97.6732,96.2807,106,260663,7830,0,0,260663,320260,3.1294,3.7505,4.0932,5300,6956,37010,99.2917,0,1,0,711,14589
9/13/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45182Cluster=Aseer CL3,Rule Name=Opt Clusters",3051.65,5242.3389,603.3092,635.2923,99.9832,99.8501,99.2368,0.313,0.2953,97.3171,4440.8588,-105.2082,24.2022,19.1033,39.5882,99.0566,97.2921,211,78496,3720,0,0,78496,331041,3.1366,3.7781,4.0525,5320,6792,729267,98.3067,6,0,0,298,10389
9/13/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45182Cluster=Jizan CL1,Rule Name=Opt Clusters",12637.19,4085.2266,633.9123,828.9133,99.9939,99.883,99.7586,0.1653,0.3669,95.5398,3082.0989,-104.207,22.3355,18.09,40.0312,99.0179,95.5183,2385,443879,10090,0,0,443879,431243,3.1228,3.7617,4.0879,5652,7076,509830,98.0692,68,1,10,834,15844
9/13/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45182Cluster=Jizan CL2,Rule Name=Opt Clusters",13163.87,4495.4498,600.6877,899.3006,99.9926,99.8711,99.737,0.1314,0.3211,95.8206,3058.4976,-104.7096,22.357,18.4445,40.5251,99.2598,95.8007,1417,490528,10495,0,0,490528,377964,3.1233,3.7612,4.0861,5512,7104,270652,99.2129,1,0,6,697,14288
9/13/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45182Cluster=Aseer CL4,Rule Name=Opt Clusters",3593.71,3417.4988,440.8578,616.0184,99.9918,99.958,99.8573,0.3668,0.2915,96.5967,3579.3778,-105.2801,23.4026,18.3332,39.7934,98.9581,96.5557,325,88806,5018,0,0,88806,515431,3.1409,3.7747,4.0625,5360,7032,398591,98.9068,2,0,2,415,10223
9/13/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45182Cluster=Najran CL1,Rule Name=Opt Clusters",7541.58,2990.1673,423.6212,531.5742,99.989,99.9238,99.9168,0.1323,0.1565,98.2877,3322.778,-104.7154,22.8943,18.2011,40.0871,98.7216,98.27,192,281445,6079,0,0,281445,126989,3.1344,3.7622,4.1159,5227,7045,44588,99.8538,0,0,0,394,8405
9/13/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45182Cluster=Najran CL2,Rule Name=Opt Clusters",470.47,263.8509,37.2845,43.6333,99.9919,99.9729,99.8988,0.042,0.0909,97.1604,4000.0323,-105.2683,23.5715,18.8133,38.6923,99.5138,97.1604,51,17174,550,0,0,17174,16595,3.1489,3.787,4.1187,5266,6898,0,100,0,0,0,8,624
9/13/2023,Aseer Province,45182Aseer Province,19104.33,12393.5147,1627.8177,2296.5352,99.9861,99.9211,99.7123,0.264,0.299,96.7512,3743.2609,-103.3417,23.4986,18.3869,39.0232,98.5015,96.7134,757,564007,21561,0,0,564007,1394731,3.1387,3.7661,4.0794,5290,6931,1316281,98.9949,8,1,2,1692,43491
9/13/2023,Jazan Province,45182Jazan Province,25807.59,8581.9979,1235.5353,1729.1751,99.9933,99.8769,99.7471,0.1479,0.3438,95.6513,3068.9172,-104.4502,22.3458,18.2709,40.2545,99.1244,95.6304,3802,934672,20590,0,0,934672,809452,3.123,3.7614,4.087,5574,7089,791862,98.592,69,1,16,1531,30170
9/13/2023,Najran Province,45182Najran Province,8012.04,3254.0182,460.9058,575.2074,99.9891,99.9282,99.9148,0.1269,0.1497,98.1306,3368.9985,-104.773,22.9446,18.243,39.961,98.7885,98.1154,243,298619,6629,0,0,298619,143584,3.1352,3.7636,4.1162,5229,7037,44588,99.869,0,0,0,402,9029
9/14/2023,RNC701,45183RNC701,9152.17,5617.9802,781.6388,1221.2218,99.9845,99.9469,99.8015,0.2439,0.3109,97.3423,3491.6922,-103.6018,23.3032,18.1687,38.8583,98.4027,97.3423,407,283387,12297,0,0,283387,853160,3.1455,3.7691,4.1025,5294,6942,650450,98.9471,0,0,0,805,23641
9/14/2023,RNC704,45183RNC704,8114.3,3355.7669,472.1457,584.1044,99.9913,99.9331,99.9117,0.1305,0.1512,97.6708,3362.331,-104.895,23.0775,18.3098,40.0331,98.7429,97.6403,302,309457,6684,0,0,309457,159999,3.1341,3.7537,4.122,5253,7015,76477,99.7787,0,0,0,431,9146
9/14/2023,RNC703,45183RNC703,6665.46,1797.2318,296.975,472.3946,99.9905,99.9398,99.8213,0.2305,0.3228,93.2482,3096.755,-99.8023,23.06,17.8763,38.5769,98.2351,93.2482,37,228675,6042,0,0,228675,257216,3.132,3.7392,4.0986,5375,7019,2820,99.9833,0,0,2,561,11503
9/14/2023,RNC705,45183RNC705,25910.96,9370.4243,1315.9682,1804.3929,99.9908,99.8505,99.652,0.1572,0.3501,95.8616,3127.4028,-104.5459,22.2907,18.3404,40.3554,99.1194,95.8416,3782,975421,22779,0,0,975421,836377,3.1233,3.7574,4.0964,5527,7105,407363,99.116,4167,0,771,1707,31817
9/14/2023,RNC706,45183RNC706,2874,4783.8258,553.2535,589.1513,99.9842,99.8753,99.6609,0.3042,0.319,96.527,4333.5333,-105.2349,24.0671,19.111,39.7197,98.8839,96.5014,264,77086,3463,0,0,77086,326208,3.1272,3.7747,4.061,5373,6848,438071,98.9235,2,0,0,283,10702
9/14/2023,Remote Jizan,45183Remote Jizan,13948.56,6489.8589,861.8205,1170.2257,99.9877,99.8255,99.5549,0.1972,0.4278,95.9148,3122.5803,-104.9816,22.2937,18.4947,40.5064,99.1563,95.8947,3721,522706,14339,0,0,522706,575906,3.1238,3.7608,4.0892,5648,7170,385463,98.6956,4167,0,631,1229,22498
9/14/2023,Remote Aseer,45183Remote Aseer,7312.28,7533.209,920.8697,1288.1967,99.9746,99.9111,99.6923,0.3843,0.4647,97.0659,3745.2434,-104.1455,23.5482,18.3077,39.4209,98.4599,97.0566,616,209249,12064,0,0,209249,876721,3.1292,3.75,4.0707,5434,7025,975507,98.4743,2,0,0,1003,30279
9/14/2023,Remote Khamis,45183Remote Khamis,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,,NIL,,,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
9/14/2023,RNC291,45183RNC291,8705.98,9815.6437,1424.999,1762.4066,99.9393,99.6039,99.7288,0.4381,0.4324,97.8247,3089.1131,-105.8749,23.2415,18.9187,39.4035,99.3399,97.7779,1486,131584,9337,0,0,131584,230079,3.0895,3.6853,4.098,5095,7254,1517191,98.1774,318,0,578,1047,25555
9/14/2023,Abha,45183Abha,2955.03,716.8536,131.6579,240.4953,99.9882,99.9497,99.8552,0.1214,0.182,90.7801,3324.5776,-102.8482,23.1854,17.6186,37.5553,98.7379,90.7801,13,101139,2654,0,0,101139,95192,3.1537,3.7781,4.1255,5163,6817,21226,99.8262,0,0,0,132,3961
9/14/2023,Khamis Mushait,45183Khamis Mushait,5319.22,1333.1538,232.8183,330.1274,99.9991,99.9564,99.883,0.1507,0.191,47.0588,3553.4485,-99.141,23.3049,18.5857,38.2516,97.8669,47.0588,9,186693,3845,0,0,186693,149814,3.1393,3.7499,4.1147,5309,6938,0,99.9908,0,0,2,295,5484
9/14/2023,Abu Arish,45183Abu Arish,2922.05,707.9397,109.3939,138.8012,99.9972,99.8652,99.8292,0.0898,0.1824,65.7143,3275.5498,-103.0261,22.4955,18.5266,40.6471,99.4735,65.7143,12,124241,1428,0,0,124241,36511,3.1191,3.7469,4.1081,5470,7128,0,99.7721,0,0,97,110,1471
9/14/2023,Bishah,45183Bishah,952.85,360.5264,52.0958,96.5949,100,99.9764,99.8653,0.1446,0.1075,66.6667,3526.5432,-105.0191,23.079,17.9371,38.4364,99.393,66.6667,2,29771,564,0,0,29771,27290,3.1561,3.7751,4.127,5252,6862,70,99.9991,0,0,0,45,1275
9/14/2023,Jizan,45183Jizan,4462.66,1221.7513,214.5081,297.07,99.9966,99.9198,99.888,0.1175,0.2826,67.5676,3008.6029,-103.8799,22.1922,17.4203,39.3342,98.9114,67.5676,12,151286,4218,0,0,151286,159000,3.1374,3.7602,4.1143,5330,6886,21900,99.8543,0,0,0,191,5601
9/14/2023,Muhayel,45183Muhayel,1093.54,704.6922,107.7547,123.1246,100,99.8811,99.8502,0.1961,0.1986,63.6364,3283.5412,-104.1444,22.6729,18.7029,40.1736,99.3785,63.6364,4,32470,935,0,0,32470,51483,3.15,3.7895,4.1067,5296,6915,53063,99.1099,0,0,0,65,2001
9/14/2023,Najran,45183Najran,6368.25,1845.5958,290.6826,344.3927,99.9928,99.9652,99.9389,0.095,0.0921,26.6667,3254.3756,-104.5064,22.5274,18.2538,40.0829,99.123,26.6667,11,249650,4038,0,0,249650,79639,3.1365,3.7547,4.129,5213,7025,19997,99.9067,0,0,0,240,4022
9/14/2023,Sabya,45183Sabya,4574.63,950.3625,129.9389,197.8855,99.9923,99.8871,99.7943,0.0967,0.2047,84.1629,3222.5443,-104.0107,22.2805,18.4908,41.0881,98.9562,84.1629,35,177075,2793,0,0,177075,64844,3.1108,3.7524,4.0987,5400,7014,0,100,0,0,43,172,2212
9/14/2023,Southern Region,45183Southern Region,52716.89,24925.229,3419.9812,4671.265,99.9896,99.9004,99.75,0.1818,0.2977,96.2503,3419.428,-103.8266,22.964,18.3748,39.7349,98.8275,96.2313,4792,1874026,51265,0,0,1874026,2432960,3.1302,3.7576,4.0967,5424,7042,1575181,99.2163,4169,0,773,3787,86809
9/14/2023,USF8,45183USF8,8705.98,9815.6437,1424.999,1762.4066,99.9393,99.6039,99.7288,0.4381,0.4324,97.8247,3089.1131,-105.8749,23.2415,18.9187,39.4035,99.3399,97.7779,1486,131584,9337,0,0,131584,230079,3.0895,3.6853,4.098,5095,7254,1517191,98.1774,318,0,578,1047,25555
9/14/2023,Remote Najran,45183Remote Najran,2767.66,2934.6383,355.4146,429.4646,99.983,99.9378,99.8827,0.2684,0.2862,97.6732,3786.3892,-105.5341,23.8134,18.828,39.8762,98.5486,97.6471,353,88500,4361,0,0,88500,312006,3.1243,3.7566,4.0923,5436,7010,73722,99.7256,0,0,0,305,7838
9/14/2023,Southern Remote,45183Southern Remote,24028.5,16957.7061,2138.1049,2887.887,99.984,99.8817,99.6597,0.2543,0.4204,96.3136,3485.5097,-104.6444,23.0895,18.4709,39.8657,98.8499,96.2945,4690,820455,30764,0,0,820455,1764633,3.1255,3.7568,4.0801,5571,7114,1434692,98.7558,4169,0,631,2537,60615
9/14/2023,Southern City,45183Southern City,28648.22,7840.8753,1268.8502,1768.4915,99.9949,99.9348,99.8756,0.1153,0.1725,79.7101,3278.1822,-102.7057,22.7142,18.1899,39.5595,98.7881,79.7101,98,1052325,20475,0,0,1052325,663773,3.1344,3.758,4.1189,5310,6969,116256,99.8658,0,0,142,1250,26027
9/14/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45183Cluster=Aseer CL1,Rule Name=Opt Clusters",4313.69,1440.6362,239.8757,426.8458,99.986,99.926,99.7955,0.181,0.292,96.4191,3228.9016,-103.317,23.1994,17.7666,37.8926,98.8717,96.4191,108,142003,5008,0,0,142003,234182,3.1542,3.7746,4.1184,5222,6871,51295,99.7753,0,0,0,287,9037
9/14/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45183Cluster=Aseer CL2,Rule Name=Opt Clusters",8073.74,2286.5189,366.7469,617.5465,99.9891,99.9345,99.8046,0.2262,0.3318,96.3851,3141.2977,-99.4116,23.0797,17.8516,38.5562,97.5794,96.3851,104,276705,7993,0,0,276705,320891,3.1311,3.7416,4.1041,5349,6995,2820,99.3674,0,0,2,671,14636
9/14/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45183Cluster=Aseer CL3,Rule Name=Opt Clusters",3024.67,5276.2896,614.142,648.4953,99.9796,99.8759,99.5782,0.3251,0.3189,96.4998,4324.9249,-105.2199,24.069,19.0988,39.6609,98.8817,96.4768,295,82470,3771,0,0,82470,348162,3.1297,3.7749,4.0648,5373,6864,984890,97.8733,2,0,0,324,11463
9/14/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45183Cluster=Jizan CL1,Rule Name=Opt Clusters",12481.87,4175.1275,630.6653,836.9159,99.9956,99.8927,99.7587,0.167,0.3741,95.7609,3105.3356,-104.2573,22.2355,18.0991,40.0807,99.0922,95.7397,2314,451457,11042,0,0,451457,458820,3.1244,3.7545,4.099,5593,7114,316196,98.5554,0,0,9,866,16455
9/14/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45183Cluster=Jizan CL2,Rule Name=Opt Clusters",13304.86,4867.6674,649.5567,927.3394,99.9867,99.8088,99.5629,0.1445,0.3292,96.0286,3094.1608,-104.8003,22.2615,18.5136,40.6941,99.1626,96.01,1440,519519,11529,0,0,519519,370924,3.1217,3.7595,4.0922,5478,7095,63520,99.7792,4167,0,762,813,14900
9/14/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45183Cluster=Aseer CL4,Rule Name=Opt Clusters",3371.17,3500.1579,444.7772,624.1856,99.9848,99.963,99.858,0.3401,0.3104,97.6391,3602.3034,-105.2993,23.3841,18.4145,39.8015,99.0934,97.6391,227,91227,5222,0,0,91227,538352,3.1413,3.7703,4.0809,5439,7049,78385,99.785,0,0,0,395,11087
9/14/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45183Cluster=Najran CL1,Rule Name=Opt Clusters",7677.52,2991.4328,429.9984,531.7708,99.9908,99.9287,99.9131,0.1349,0.1556,97.6371,3301.924,-104.874,22.9031,18.2467,40.1297,98.7301,97.6014,262,291914,6071,0,0,291914,138619,3.1344,3.7537,4.1222,5244,7027,53842,99.8235,0,0,0,418,8325
9/14/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45183Cluster=Najran CL2,Rule Name=Opt Clusters",429.19,260.7511,31.1929,43.2792,100,99.9733,99.9008,0.0649,0.1116,97.9381,3962.2955,-105.0399,23.7292,18.704,38.675,98.8488,97.9381,38,17485,603,0,0,17485,18456,3.1288,3.7523,4.1261,5373,6836,0,100,0,0,0,13,739
9/14/2023,Aseer Province,45183Aseer Province,18775.26,12502.1285,1664.7847,2315.8489,99.9862,99.9294,99.7753,0.2493,0.3149,96.935,3714.4832,-103.2858,23.4746,18.4424,39.0516,98.4522,96.9268,732,592161,21985,0,0,592161,1440987,3.138,3.7596,4.0919,5336,6958,1117390,99.1374,2,0,2,1672,46160
9/14/2023,Jazan Province,45183Jazan Province,25794.75,9044.269,1280.979,1765.4796,99.9911,99.851,99.6614,0.1557,0.3516,95.8684,3098.3848,-104.5192,22.2481,18.3159,40.3638,99.125,95.8483,3756,971220,22580,0,0,971220,830344,3.1231,3.7572,4.0955,5528,7105,379716,99.1275,4167,0,771,1684,31418
9/14/2023,Najran Province,45183Najran Province,8106.71,3252.1839,461.1913,575.0499,99.9913,99.9328,99.9117,0.1306,0.151,97.6806,3346.6138,-104.8913,22.9632,18.2771,39.9989,98.7409,97.65,300,309399,6674,0,0,309399,157075,3.1341,3.7536,4.1226,5252,7016,53842,99.8418,0,0,0,431,9064
9/15/2023,RNC701,45184RNC701,7550.87,5797.9446,802.2847,1150.5213,99.9881,99.9505,99.8232,0.2382,0.2798,97.7787,3589.6538,-103.6307,23.2951,18.2497,38.8632,98.3081,97.7467,276,223956,9311,0,0,223956,810441,3.1505,3.7762,4.0956,5348,7003,688113,98.909,0,0,0,609,20170
9/15/2023,RNC704,45184RNC704,6979.39,3425.0168,480.4455,565.7422,99.9914,99.9236,99.8954,0.1401,0.147,97.8276,3360.6305,-105.0558,23.1758,18.5334,40.0215,98.9589,97.8178,218,263035,5104,0,0,263035,136857,3.1403,3.7612,4.1204,5267,7138,19525,99.9435,0,0,1,383,8604
9/15/2023,RNC703,45184RNC703,5596.46,1942.7844,308.2208,431.1016,99.987,99.9374,99.8266,0.2334,0.2886,93.0451,3299.9119,-100.0773,23.0482,18.1876,38.5985,98.4558,93.0451,37,185287,4372,0,0,185287,222019,3.1403,3.7492,4.0928,5446,7102,69330,99.7825,0,0,0,451,9680
9/15/2023,RNC705,45184RNC705,22901.48,9526.0335,1348.4204,1739.7794,99.9876,99.8729,99.6947,0.1623,0.3522,96.0534,3047.8291,-104.6009,22.1844,18.3305,40.4174,99.1255,96.0342,3172,837388,17338,0,0,837388,848415,3.1291,3.7642,4.0909,5583,7246,1149239,98.1611,3769,25,243,1490,30612
9/15/2023,RNC706,45184RNC706,2510.53,5164.2316,580.3706,573.6855,99.9791,99.8626,99.6658,0.2838,0.279,96.5383,4504.8575,-105.281,23.9671,19.2826,39.8285,98.9781,96.5238,232,66038,2913,0,0,66038,307225,3.1366,3.7774,4.0576,5389,6855,35498,99.8822,17,0,3,221,9271
9/15/2023,Remote Jizan,45184Remote Jizan,12173.41,6629.0945,888.9102,1149.1381,99.9852,99.8605,99.6334,0.1815,0.4262,96.0952,3060.0647,-105.0069,22.2622,18.5259,40.5591,99.2228,96.076,3130,447424,11293,0,0,447424,643895,3.1327,3.7687,4.0846,5731,7277,850516,97.7546,3755,23,196,956,21785
9/15/2023,Remote Aseer,45184Remote Aseer,5979.29,8074.4683,973.664,1231.1688,99.9693,99.9099,99.7104,0.3929,0.4128,97.1125,3921.6826,-104.1635,23.5438,18.5036,39.4773,98.455,97.0841,499,162066,9190,0,0,162066,867039,3.1363,3.7624,4.0651,5427,7028,608261,98.9269,17,0,3,778,25888
