Sector ,lat,long,azimuth,Cluster
S3345_1,19.99866,42.6158,170,Bishah
S3345_2,19.99866,42.6158,250,Bishah
S3346_0,19.97609,42.59398,10,Bishah
S3346_1,19.97609,42.59398,100,Bishah
S3346_2,19.97609,42.59398,270,Bishah
S3347_0,18.7178,43.6581,20,Remote Aseer
S3347_1,18.7178,43.6581,140,Remote Aseer
S3347_2,18.7178,43.6581,260,Remote Aseer
S3348_0,18.5188,42.0426,0,Muhayel
S3348_1,18.5188,42.0426,210,Muhayel
S3348_2,18.5188,42.0426,270,Muhayel
S3349_0,18.00858,43.12585,0,Remote Aseer
S3349_1,18.00858,43.12585,110,Remote Aseer
S3349_2,18.00858,43.12585,200,Remote Aseer
S3352_0,20.05099,42.61145,40,Bishah
S3352_1,20.05099,42.61145,180,Bishah
S3352_2,20.05099,42.61145,280,Bishah
S3353_0,18.08422,43.09175,0,Remote Najran
S3353_1,18.08422,43.09175,120,Remote Najran
S3353_2,18.08422,43.09175,240,Remote Najran
S3354_0,18.2816,42.66895,0,Khamis Mushait
S3354_1,18.2816,42.66895,0,Khamis Mushait
S3354_2,18.2816,42.66895,0,Khamis Mushait
S3401_0,18.58387,45.32305,70,Remote Najran
S3401_1,18.58387,45.32305,170,Remote Najran
S3401_2,18.58387,45.32305,300,Remote Najran
S3402_0,17.97025,44.51763,10,Remote Najran
S3402_1,17.97025,44.51763,190,Remote Najran
S3403_0,18.12924,44.58934,50,Remote Najran
S3403_1,18.12924,44.58934,200,Remote Najran
S3403_2,18.12924,44.58934,310,Remote Najran
S3404_0,18.2407,44.71703,20,Remote Najran
S3404_1,18.2407,44.71703,210,Remote Najran
S3405_0,18.47431,44.80463,20,Remote Najran
S3405_1,18.47431,44.80463,200,Remote Najran
S3406_0,18.65887,44.94398,50,Remote Najran
S3406_1,18.65887,44.94398,210,Remote Najran
S3407_0,18.73634,45.04945,40,Remote Najran
S3407_1,18.73634,45.04945,220,Remote Najran
S3408_0,19.12837,45.09383,180,Remote Najran
S3408_1,19.12837,45.09383,340,Remote Najran
S3409_0,19.39125,45.0642,10,Remote Najran
S3409_1,19.39125,45.0642,180,Remote Najran
S3410_0,17.76153,43.96544,340,Remote Najran
S3410_1,17.76153,43.96544,70,Remote Najran
S3410_2,17.76153,43.96544,205,Remote Najran
S3411_0,17.67113,43.8847,40,Remote Najran
S3411_1,17.67113,43.8847,110,Remote Najran
S3411_2,17.67113,43.8847,220,Remote Najran
S3412_0,17.561858,44.408814,90,Najran
S3412_1,17.561858,44.408814,210,Najran
S3412_2,17.561858,44.408814,310,Najran
S3414_0,17.52953,44.34641,10,Najran
S3414_1,17.52953,44.34641,140,Najran
S3414_2,17.52953,44.34641,260,Najran
S3415_0,16.76728,42.91711,10,Remote Jizan
S3415_1,16.76728,42.91711,160,Remote Jizan
S3415_2,16.76728,42.91711,290,Remote Jizan
S3416_0,16.9294,42.6005,10,Jizan
S3416_1,16.9294,42.6005,140,Jizan
S3416_2,16.9294,42.6005,270,Jizan
S3418_0,18.13833,43.85894,50,Remote Najran
S3418_1,18.13833,43.85894,160,Remote Najran
S3419_0,18.18026,44.3879,60,Remote Najran
S3419_1,18.18026,44.3879,250,Remote Najran
S3420_0,17.56635,44.21918,30,Najran
S3420_1,17.56635,44.21918,200,Najran
S3420_2,17.56635,44.21918,300,Najran
S3421_0,17.96639,43.91412,150,Remote Najran
S3421_1,17.96639,43.91412,340,Remote Najran
S3422_0,17.9144,43.91639,130,Remote Najran
S3422_1,17.9144,43.91639,240,Remote Najran
S3422_2,17.9144,43.91639,340,Remote Najran
S3423_0,17.86609,43.95057,180,Remote Najran
S3423_1,17.86609,43.95057,340,Remote Najran
S3424_0,17.82468,43.99945,20,Remote Najran
S3424_1,17.82468,43.99945,95,Remote Najran
S3424_2,17.82468,43.99945,245,Remote Najran
S3425_0,17.79142,44.00656,350,Remote Najran
S3425_1,17.79142,44.00656,170,Remote Najran
S3425_2,17.79142,44.00656,240,Remote Najran
S3426_0,17.78401,43.92124,30,Remote Najran
S3426_1,17.78401,43.92124,140,Remote Najran
S3426_2,17.78401,43.92124,290,Remote Najran
S3427_0,17.58048,43.88912,160,Remote Najran
S3427_1,17.58048,43.88912,350,Remote Najran
S3428_0,17.72516,43.89994,0,Remote Najran
S3428_1,17.72516,43.89994,180,Remote Najran
S3429_0,17.57717,44.24874,100,Najran
S3429_1,17.57717,44.24874,190,Najran
S3429_2,17.57717,44.24874,320,Najran
S3430_0,17.6417,44.2412,20,Najran
S3430_1,17.6417,44.2412,120,Najran
S3430_2,17.6417,44.2412,230,Najran
S3431_0,17.5642,44.25543,80,Najran
S3431_1,17.5642,44.25543,180,Najran
S3431_2,17.5642,44.25543,290,Najran
S3432_0,17.53304,44.20361,40,Najran
S3432_1,17.53304,44.20361,160,Najran
S3432_2,17.53304,44.20361,300,Najran
S3433_0,17.498851,47.124378,0,Remote Najran
S3433_1,17.498851,47.124378,130,Remote Najran
S3433_2,17.498851,47.124378,200,Remote Najran
S3434_0,16.90015,42.65118,10,Jizan
S3434_1,16.90015,42.65118,110,Jizan
S3434_2,16.90015,42.65118,260,Jizan
S3435_0,17.473718,44.183048,10,Najran
S3435_1,17.473718,44.183048,100,Najran
S3435_2,17.473718,44.183048,210,Najran
S4700_0,18.2849,42.6734,40,Khamis Mushait
S4700_1,18.2849,42.6734,180,Khamis Mushait
S4700_2,18.2849,42.6734,310,Khamis Mushait
S4701_0,18.3145,42.6907,0,Khamis Mushait
S4701_1,18.3145,42.6907,90,Khamis Mushait
S4701_2,18.3145,42.6907,210,Khamis Mushait
S4703_0,18.3393,42.7801,60,Khamis Mushait
S4703_1,18.3393,42.7801,180,Khamis Mushait
S4703_2,18.3393,42.7801,250,Khamis Mushait
S4704_0,18.3242,42.7235,40,Khamis Mushait
S4704_1,18.3242,42.7235,110,Khamis Mushait
S4704_2,18.3242,42.7235,250,Khamis Mushait
S4705_0,18.3096,42.7205,0,Khamis Mushait
S4705_1,18.3096,42.7205,120,Khamis Mushait
S4705_2,18.3096,42.7205,240,Khamis Mushait
S4706_0,18.3168,42.738,70,Khamis Mushait
S4706_1,18.3168,42.738,180,Khamis Mushait
S4706_2,18.3168,42.738,325,Khamis Mushait
S4707_0,18.2999,42.7194,10,Khamis Mushait
S4707_1,18.2999,42.7194,130,Khamis Mushait
S4707_2,18.2999,42.7194,240,Khamis Mushait
S4708_0,18.3064,42.7283,0,Khamis Mushait
S4708_1,18.3064,42.7283,120,Khamis Mushait
S4708_2,18.3064,42.7283,240,Khamis Mushait
S4709_0,18.3078,42.7381,0,Khamis Mushait
S4709_1,18.3078,42.7381,140,Khamis Mushait
S4709_2,18.3078,42.7381,240,Khamis Mushait
S4712_0,18.2942,42.7539,0,Khamis Mushait
S4712_1,18.2942,42.7539,150,Khamis Mushait
S4712_2,18.2942,42.7539,250,Khamis Mushait
S4713_0,18.2565,42.7534,150,Khamis Mushait
S4713_1,18.2565,42.7534,210,Khamis Mushait
S4713_2,18.2565,42.7534,330,Khamis Mushait
S4714_0,18.2615,42.7679,0,Khamis Mushait
S4714_1,18.2615,42.7679,120,Khamis Mushait
S4714_2,18.2615,42.7679,240,Khamis Mushait
S4715_0,18.2542,42.7858,0,Remote Aseer
S4715_1,18.2542,42.7858,110,Remote Aseer
S4715_2,18.2542,42.7858,220,Remote Aseer
S4716_0,18.2377,42.7845,60,Remote Aseer
S4716_1,18.2377,42.7845,140,Remote Aseer
S4716_2,18.2377,42.7845,310,Remote Aseer
S4717_0,18.2205,42.8078,70,Remote Aseer
S4717_1,18.2205,42.8078,190,Remote Aseer
S4717_2,18.2205,42.8078,310,Remote Aseer
S4718_0,18.1851,42.8125,40,Remote Aseer
S4718_1,18.1851,42.8125,120,Remote Aseer
S4718_2,18.1851,42.8125,280,Remote Aseer
S4719_0,18.1799,42.8266,20,Remote Aseer
S4719_1,18.1799,42.8266,150,Remote Aseer
S4719_2,18.1799,42.8266,260,Remote Aseer
S4720_0,18.1804,42.8429,0,Remote Aseer
S4720_1,18.1804,42.8429,100,Remote Aseer
S4720_2,18.1804,42.8429,205,Remote Aseer
S4721_0,18.1602,42.8446,40,Remote Aseer
S4721_1,18.1602,42.8446,160,Remote Aseer
S4721_2,18.1602,42.8446,290,Remote Aseer
S4722_0,18.161122,42.773841,30,Remote Aseer
S4722_1,18.161122,42.773841,160,Remote Aseer
S4722_2,18.161122,42.773841,315,Remote Aseer
S4723_0,18.1197,42.8572,90,Remote Aseer
S4723_1,18.1197,42.8572,190,Remote Aseer
S4723_2,18.1197,42.8572,340,Remote Aseer
S4724_0,18.0918,42.8104,0,Remote Aseer
S4724_1,18.0918,42.8104,150,Remote Aseer
S4724_2,18.0918,42.8104,240,Remote Aseer
S4725_0,18.2938,42.6742,50,Khamis Mushait
S4725_1,18.2938,42.6742,150,Khamis Mushait
S4725_2,18.2938,42.6742,290,Khamis Mushait
S4726_0,18.2919,42.6824,0,Khamis Mushait
S4726_1,18.2919,42.6824,100,Khamis Mushait
S4726_2,18.2919,42.6824,250,Khamis Mushait
S4727_0,18.3096,42.6918,10,Khamis Mushait
S4727_1,18.3096,42.6918,140,Khamis Mushait
S4727_2,18.3096,42.6918,230,Khamis Mushait
S4728_0,18.2957,42.7061,90,Khamis Mushait
S4728_1,18.2957,42.7061,220,Khamis Mushait
S4728_2,18.2957,42.7061,300,Khamis Mushait
S4729_0,18.3291,42.6971,50,Khamis Mushait
S4729_1,18.3291,42.6971,140,Khamis Mushait
S4729_2,18.3291,42.6971,240,Khamis Mushait
S4730_0,18.3125,42.7259,60,Khamis Mushait
S4730_1,18.3125,42.7259,230,Khamis Mushait
S4730_2,18.3125,42.7259,330,Khamis Mushait
S4731_0,18.2949,42.7297,100,Khamis Mushait
S4731_1,18.2949,42.7297,240,Khamis Mushait
S4731_2,18.2949,42.7297,320,Khamis Mushait
S4732_0,18.3354,42.7334,190,Khamis Mushait
S4732_1,18.3354,42.7334,250,Khamis Mushait
S4732_2,18.3354,42.7334,350,Khamis Mushait
S4733_0,18.3216,42.7477,30,Khamis Mushait
S4733_1,18.3216,42.7477,160,Khamis Mushait
S4733_2,18.3216,42.7477,270,Khamis Mushait
S4734_0,18.2985,42.7427,0,Khamis Mushait
S4734_1,18.2985,42.7427,110,Khamis Mushait
S4734_2,18.2985,42.7427,240,Khamis Mushait
S4735_0,18.2904,42.7458,60,Khamis Mushait
S4735_1,18.2904,42.7458,170,Khamis Mushait
S4735_2,18.2904,42.7458,290,Khamis Mushait
S4736_0,18.2981,42.7643,60,Khamis Mushait
S4736_1,18.2981,42.7643,180,Khamis Mushait
S4736_2,18.2981,42.7643,300,Khamis Mushait
S4738_0,18.2709,42.7397,30,Khamis Mushait
S4738_1,18.2709,42.7397,190,Khamis Mushait
S4738_2,18.2709,42.7397,280,Khamis Mushait
S4739_0,18.2458,42.7636,20,Remote Aseer
S4739_1,18.2458,42.7636,140,Remote Aseer
S4739_2,18.2458,42.7636,240,Remote Aseer
S4740_0,18.2314,42.8073,100,Remote Aseer
S4740_1,18.2314,42.8073,210,Remote Aseer
S4740_2,18.2314,42.8073,290,Remote Aseer
S4741_0,18.1966,42.8199,20,Remote Aseer
S4741_1,18.1966,42.8199,120,Remote Aseer
S4741_2,18.1966,42.8199,280,Remote Aseer
S4742_0,18.3239,42.7181,40,Khamis Mushait
S4742_1,18.3239,42.7181,210,Khamis Mushait
S4742_2,18.3239,42.7181,320,Khamis Mushait
S4743_0,18.1423,42.9684,70,Remote Najran
S4743_1,18.1423,42.9684,170,Remote Najran
S4743_2,18.1423,42.9684,300,Remote Najran
S4744_0,17.9679,43.1566,0,Remote Najran
S4744_1,17.9679,43.1566,130,Remote Najran
S4744_2,17.9679,43.1566,230,Remote Najran
S4745_0,18.161,43.0968,30,Remote Najran
S4745_1,18.161,43.0968,170,Remote Najran
S4745_2,18.161,43.0968,270,Remote Najran
S4746_0,18.3089,42.712,0,Khamis Mushait
S4746_1,18.3089,42.712,140,Khamis Mushait
S4746_2,18.3089,42.712,270,Khamis Mushait
S4747_0,18.3128,42.7502,350,Khamis Mushait
S4747_1,18.3128,42.7502,120,Khamis Mushait
S4747_2,18.3128,42.7502,240,Khamis Mushait
S4748_0,18.2165,42.547,50,Abha
S4748_1,18.2165,42.547,160,Abha
S4748_2,18.2165,42.547,310,Abha
S4749_0,18.2497,42.7882,60,Remote Aseer
S4749_1,18.2497,42.7882,180,Remote Aseer
S4749_2,18.2497,42.7882,300,Remote Aseer
S4750_0,18.0687,42.9853,0,Remote Najran
S4750_1,18.0687,42.9853,130,Remote Najran
S4750_2,18.0687,42.9853,280,Remote Najran
S4751_0,18.0585,43.059,60,Remote Najran
S4751_1,18.0585,43.059,180,Remote Najran
S4751_2,18.0585,43.059,260,Remote Najran
S4752_0,18.0804,43.1314,10,Remote Najran
S4752_1,18.0804,43.1314,120,Remote Najran
S4752_2,18.0804,43.1314,260,Remote Najran
S4753_1,18.0749,43.2122,120,Remote Aseer
S4753_2,18.0749,43.2122,230,Remote Aseer
S4754_0,18.0529,43.2858,120,Remote Aseer
S4754_2,18.0529,43.2858,250,Remote Aseer
S4755_1,18.0278,43.3346,150,Remote Aseer
S4755_2,18.0278,43.3346,320,Remote Aseer
S4756_0,17.9768,43.3571,60,Remote Najran
S4756_1,17.9768,43.3571,150,Remote Najran
S4756_2,17.9768,43.3571,340,Remote Najran
S4757_0,17.8396,43.3876,325,Remote Najran
S4757_1,17.8396,43.3876,120,Remote Najran
S4758_1,17.7995,43.4741,140,Remote Aseer
S4758_2,17.7995,43.4741,290,Remote Aseer
S4759_0,17.6922,43.5163,0,Remote Najran
S4759_1,17.6922,43.5163,100,Remote Najran
S4759_2,17.6922,43.5163,200,Remote Najran
S4760_0,18.4312,42.9158,40,Remote Aseer
S4760_1,18.4312,42.9158,210,Remote Aseer
S4760_2,18.4312,42.9158,285,Remote Aseer
S4761_0,18.485,42.961,30,Remote Aseer
S4761_1,18.485,42.961,120,Remote Aseer
S4761_2,18.485,42.961,270,Remote Aseer
S4762_1,18.5031,43.1217,110,Remote Aseer
S4762_2,18.5031,43.1217,220,Remote Aseer
S4763_0,18.36979,42.86762,30,Remote Aseer
S4763_2,18.36979,42.86762,140,Remote Aseer
S4764_0,18.552,43.2064,0,Remote Aseer
S4764_1,18.552,43.2064,110,Remote Aseer
S4764_2,18.552,43.2064,210,Remote Aseer
S4765_0,18.7156,43.1886,340,Remote Aseer
S4765_1,18.7156,43.1886,70,Remote Aseer
S4766_0,18.8431,43.2392,50,Remote Aseer
S4766_1,18.8431,43.2392,140,Remote Aseer
S4766_2,18.8431,43.2392,220,Remote Aseer
S4767_0,18.9285,43.3051,0,Remote Aseer
S4767_1,18.9285,43.3051,180,Remote Aseer
S4768_0,18.3081,42.4339,10,Remote Aseer
S4768_1,18.3081,42.4339,80,Remote Aseer
S4768_2,18.3081,42.4339,260,Remote Aseer
S4775_0,18.2985,42.4964,0,Remote Aseer
S4775_1,18.2985,42.4964,120,Remote Aseer
S4775_2,18.2985,42.4964,180,Remote Aseer
S4776_0,18.3458,42.4677,0,Remote Aseer
S4776_1,18.3458,42.4677,190,Remote Aseer
S4776_2,18.3458,42.4677,280,Remote Aseer
S4777_0,18.4014,42.4709,0,Remote Aseer
S4777_1,18.4014,42.4709,200,Remote Aseer
S4778_0,18.4353,42.4684,50,Remote Aseer
S4778_1,18.4353,42.4684,180,Remote Aseer
S4778_2,18.4353,42.4684,285,Remote Aseer
S4779_1,18.4783,42.4792,190,Remote Aseer
S4779_2,18.4783,42.4792,340,Remote Aseer
S4780_1,18.5145,42.4616,130,Remote Aseer
S4780_2,18.5145,42.4616,330,Remote Aseer
S4781_0,18.548,42.4032,120,Remote Aseer
S4781_1,18.548,42.4032,305,Remote Aseer
S4782_1,18.5664,42.3608,160,Remote Aseer
S4782_2,18.5664,42.3608,340,Remote Aseer
S4783_1,18.6125,42.3374,150,Remote Aseer
S4783_2,18.6125,42.3374,340,Remote Aseer
S4784_1,18.6274,42.2611,90,Remote Aseer
S4784_2,18.6274,42.2611,310,Remote Aseer
S4785_0,18.7105,42.2535,0,Remote Aseer
S4785_1,18.7105,42.2535,130,Remote Aseer
S4785_2,18.7105,42.2535,180,Remote Aseer
S4786_0,18.9253,42.1349,40,Remote Aseer
S4786_1,18.9253,42.1349,260,Remote Aseer
S4787_0,18.7839,42.2441,40,Remote Aseer
S4787_1,18.7839,42.2441,140,Remote Aseer
S4787_2,18.7839,42.2441,200,Remote Aseer
S4788_1,18.8245,42.2532,140,Remote Aseer
S4788_2,18.8245,42.2532,350,Remote Aseer
S4789_0,18.8676,42.2438,70,Remote Aseer
S4789_1,18.8676,42.2438,160,Remote Aseer
S4789_2,18.8676,42.2438,290,Remote Aseer
S4790_0,18.9442,42.1847,140,Remote Aseer
S4790_1,18.9442,42.1847,220,Remote Aseer
S4790_2,18.9442,42.1847,330,Remote Aseer
S4791_0,18.9696,42.1533,135,Remote Aseer
S4791_1,18.9696,42.1533,230,Remote Aseer
S4791_2,18.9696,42.1533,350,Remote Aseer
S4792_0,19.0179,42.1065,50,Remote Aseer
S4792_1,19.0179,42.1065,150,Remote Aseer
S4792_2,19.0179,42.1065,270,Remote Aseer
S4793_0,19.0563,42.1257,40,Remote Aseer
S4793_1,19.0563,42.1257,220,Remote Aseer
S4794_0,19.1288,42.1412,325,Remote Aseer
S4794_1,19.1288,42.1412,100,Remote Aseer
S4794_2,19.1288,42.1412,250,Remote Aseer
S4795_0,19.1315,42.1243,10,Remote Aseer
S4795_1,19.1315,42.1243,150,Remote Aseer
S4795_2,19.1315,42.1243,250,Remote Aseer
S4796_0,19.1573,42.1128,80,Remote Aseer
S4796_1,19.1573,42.1128,160,Remote Aseer
S4796_2,19.1573,42.1128,310,Remote Aseer
S4797_1,19.1971,42.0997,120,Remote Aseer
S4797_2,19.1971,42.0997,240,Remote Aseer
S4800_0,18.2165,42.5029,0,Abha
S4800_1,18.2165,42.5029,150,Abha
S4800_2,18.2165,42.5029,280,Abha
S4801_0,18.228,42.4984,0,Abha
S4801_1,18.228,42.4984,100,Abha
S4801_2,18.228,42.4984,220,Abha
S4803_0,18.2176,42.5131,0,Abha
S4803_1,18.2176,42.5131,120,Abha
S4803_2,18.2176,42.5131,240,Abha
S4805_0,18.223,42.5357,60,Abha
S4805_1,18.223,42.5357,140,Abha
S4805_2,18.223,42.5357,240,Abha
S4806_0,18.2302,42.5495,10,Abha
S4806_1,18.2302,42.5495,130,Abha
S4806_2,18.2302,42.5495,240,Abha
S4807_0,18.2411,42.4997,330,Abha
S4807_1,18.2411,42.4997,130,Abha
S4807_2,18.2411,42.4997,200,Abha
S4808_0,18.2209,42.4912,20,Abha
S4808_1,18.2209,42.4912,150,Abha
S4808_2,18.2209,42.4912,270,Abha
S4809_0,18.2027,42.5073,30,Abha
S4809_1,18.2027,42.5073,110,Abha
S4809_2,18.2027,42.5073,200,Abha
S4810_0,18.2113,42.4808,0,Abha
S4810_1,18.2113,42.4808,150,Abha
S4810_2,18.2113,42.4808,280,Abha
S4811_0,18.2252,42.5204,330,Abha
S4811_1,18.2252,42.5204,110,Abha
S4811_2,18.2252,42.5204,240,Abha
S4812_0,18.2156,42.5408,0,Abha
S4812_1,18.2156,42.5408,120,Abha
S4812_2,18.2156,42.5408,240,Abha
S4813_0,18.2397,42.581,0,Abha
S4813_1,18.2397,42.581,190,Abha
S4813_2,18.2397,42.581,280,Abha
S4814_0,18.2334,42.5966,50,Abha
S4814_1,18.2334,42.5966,150,Abha
S4814_2,18.2334,42.5966,250,Abha
S4815_0,18.2404,42.6069,60,Abha
S4815_1,18.2404,42.6069,180,Abha
S4815_2,18.2404,42.6069,300,Abha
S4817_0,18.2331,42.6476,350,Abha
S4817_1,18.2331,42.6476,70,Abha
S4817_2,18.2331,42.6476,220,Abha
S4818_0,18.2325,42.5061,0,Abha
S4818_1,18.2325,42.5061,140,Abha
S4818_2,18.2325,42.5061,240,Abha
S4819_0,18.2358,42.4889,60,Abha
S4819_1,18.2358,42.4889,120,Abha
S4819_2,18.2358,42.4889,270,Abha
S4820_0,18.2329,42.5132,90,Abha
S4820_1,18.2329,42.5132,240,Abha
S4820_2,18.2329,42.5132,300,Abha
S4821_0,18.223,42.5013,40,Abha
S4821_1,18.223,42.5013,130,Abha
S4821_2,18.223,42.5013,280,Abha
S4822_0,18.2131,42.5095,0,Abha
S4822_1,18.2131,42.5095,105,Abha
S4822_2,18.2131,42.5095,230,Abha
S4823_0,18.2074,42.4993,10,Abha
S4823_1,18.2074,42.4993,110,Abha
S4823_2,18.2074,42.4993,260,Abha
S4824_0,18.2106,42.5309,0,Abha
S4824_1,18.2106,42.5309,90,Abha
S4824_2,18.2106,42.5309,270,Abha
S4825_0,18.2095,42.5413,0,Abha
S4825_1,18.2095,42.5413,130,Abha
S4825_2,18.2095,42.5413,260,Abha
S4826_0,18.2129,42.5577,0,Abha
S4826_1,18.2129,42.5577,130,Abha
S4826_2,18.2129,42.5577,240,Abha
S4828_0,18.2465,42.5727,0,Abha
S4828_1,18.2465,42.5727,120,Abha
S4828_2,18.2465,42.5727,240,Abha
S4829_0,18.2269,42.5938,0,Abha
S4829_1,18.2269,42.5938,120,Abha
S4829_2,18.2269,42.5938,240,Abha
S4830_0,18.2093,42.5105,40,Abha
S4830_1,18.2093,42.5105,170,Abha
S4830_2,18.2093,42.5105,250,Abha
S4833_0,18.3523,42.5644,0,Remote Aseer
S4833_1,18.3523,42.5644,200,Remote Aseer
S4834_0,18.2132,42.4929,10,Abha
S4834_1,18.2132,42.4929,100,Abha
S4834_2,18.2132,42.4929,230,Abha
S4835_0,18.2856,42.5932,20,Remote Aseer
S4835_1,18.2856,42.5932,140,Remote Aseer
S4835_2,18.2856,42.5932,260,Remote Aseer
S4836_0,18.2284,42.5129,10,Abha
S4836_1,18.2284,42.5129,120,Abha
S4836_2,18.2284,42.5129,240,Abha
S4837_0,18.2508,42.6262,30,Abha
S4837_1,18.2508,42.6262,90,Abha
S4837_2,18.2508,42.6262,220,Abha
S4838_0,20.2439,42.7019,40,Remote Aseer
S4838_1,20.2439,42.7019,140,Remote Aseer
S4838_2,20.2439,42.7019,230,Remote Aseer
S4839_0,20.2777,42.8063,45,Remote Aseer
S4839_1,20.2777,42.8063,140,Remote Aseer
S4839_2,20.2777,42.8063,220,Remote Aseer
S4844_0,20.0715,42.6213,30,Bishah
S4844_1,20.0715,42.6213,190,Bishah
S4844_2,20.0715,42.6213,260,Bishah
S4846_0,17.9213,43.3678,30,Remote Najran
S4846_1,17.9213,43.3678,150,Remote Najran
S4846_2,17.9213,43.3678,240,Remote Najran
S4847_0,20.1413,42.6448,20,Remote Aseer
S4847_1,20.1413,42.6448,130,Remote Aseer
S4847_2,20.1413,42.6448,230,Remote Aseer
S4849_0,18.8807,41.9909,120,Remote Aseer
S4849_1,18.8807,41.9909,240,Remote Aseer
S4849_2,18.8807,41.9909,340,Remote Aseer
S4850_0,20.0112,42.5695,30,Bishah
S4850_1,20.0112,42.5695,210,Bishah
S4850_2,20.0112,42.5695,290,Bishah
S4851_0,20.0001,42.6063,130,Bishah
S4851_1,20.0001,42.6063,230,Bishah
S4851_2,20.0001,42.6063,340,Bishah
S4852_0,20.005,42.6159,0,Bishah
S4852_1,20.005,42.6159,130,Bishah
S4852_2,20.005,42.6159,260,Bishah
S4854_0,20.0247,42.6156,10,Bishah
S4854_1,20.0247,42.6156,130,Bishah
S4854_2,20.0247,42.6156,295,Bishah
S4855_0,20.0106,42.6053,20,Bishah
S4855_1,20.0106,42.6053,120,Bishah
S4855_2,20.0106,42.6053,220,Bishah
S4856_0,19.9951,42.5995,30,Bishah
S4856_1,19.9951,42.5995,120,Bishah
S4856_2,19.9951,42.5995,260,Bishah
S4857_0,19.9886,42.6039,20,Bishah
S4857_1,19.9886,42.6039,140,Bishah
S4857_2,19.9886,42.6039,260,Bishah
S4900_0,17.6484,43.5465,70,Remote Najran
S4900_1,17.6484,43.5465,170,Remote Najran
S4900_2,17.6484,43.5465,300,Remote Najran
S4901_0,20.0315,42.5262,20,Remote Aseer
S4901_1,20.0315,42.5262,120,Remote Aseer
S4901_2,20.0315,42.5262,240,Remote Aseer
S4902_0,19.9864,42.3471,90,Remote Aseer
S4902_2,19.9864,42.3471,270,Remote Aseer
S4903_0,19.9786,42.2666,90,Remote Aseer
S4903_1,19.9786,42.2666,290,Remote Aseer
S4904_0,19.9162,42.1796,60,Remote Aseer
S4904_1,19.9162,42.1796,245,Remote Aseer
S4905_1,19.7936,42.1063,20,Remote Aseer
S4905_2,19.7936,42.1063,160,Remote Aseer
S4906_0,18.3133,42.8507,30,Remote Aseer
S4906_1,18.3133,42.8507,110,Remote Aseer
S4906_2,18.3133,42.8507,240,Remote Aseer
S4907_0,19.12963,41.916667,70,Remote Aseer
S4907_1,19.12963,41.916667,190,Remote Aseer
S4907_2,19.12963,41.916667,350,Remote Aseer
S4908_0,19.0996,41.8966,10,Remote Aseer
S4908_1,19.0996,41.8966,120,Remote Aseer
S4908_2,19.0996,41.8966,245,Remote Aseer
S4909_0,18.4093,42.7005,0,Remote Aseer
S4909_1,18.4093,42.7005,140,Remote Aseer
S4909_2,18.4093,42.7005,200,Remote Aseer
S4910_0,18.5135,42.6942,10,Remote Aseer
S4910_1,18.5135,42.6942,180,Remote Aseer
S4911_0,18.5874,42.6904,40,Remote Aseer
S4911_1,18.5874,42.6904,120,Remote Aseer
S4911_2,18.5874,42.6904,320,Remote Aseer
S4912_0,19.1087,42.1631,340,Remote Aseer
S4912_1,19.1087,42.1631,150,Remote Aseer
S4912_2,19.1087,42.1631,220,Remote Aseer
S4913_0,19.1529,42.1868,0,Remote Aseer
S4913_1,19.1529,42.1868,140,Remote Aseer
S4913_2,19.1529,42.1868,270,Remote Aseer
S4914_0,18.1149,42.8132,150,Remote Aseer
S4914_1,18.1149,42.8132,250,Remote Aseer
S4914_2,18.1149,42.8132,330,Remote Aseer
S4915_0,18.9252,42.1983,0,Remote Aseer
S4915_1,18.9252,42.1983,120,Remote Aseer
S4915_2,18.9252,42.1983,250,Remote Aseer
S4916_0,18.029,43.0797,30,Remote Najran
S4916_1,18.029,43.0797,160,Remote Najran
S4916_2,18.029,43.0797,220,Remote Najran
S4917_0,18.3647,42.8334,100,Remote Aseer
S4917_1,18.3647,42.8334,240,Remote Aseer
S4917_2,18.3647,42.8334,320,Remote Aseer
S4918_0,19.0974,41.9329,120,Remote Aseer
S4918_1,19.0974,41.9329,230,Remote Aseer
S4918_2,19.0974,41.9329,330,Remote Aseer
S4919_0,18.8533,42.2734,30,Remote Aseer
S4919_1,18.8533,42.2734,180,Remote Aseer
S4919_2,18.8533,42.2734,250,Remote Aseer
S4920_0,18.0508,43.3015,120,Remote Aseer
S4920_1,18.0508,43.3015,270,Remote Aseer
S4921_0,18.5458,42.0486,10,Muhayel
S4921_1,18.5458,42.0486,150,Muhayel
S4921_2,18.5458,42.0486,230,Muhayel
S4922_0,18.5434,42.0609,0,Muhayel
S4922_1,18.5434,42.0609,120,Muhayel
S4922_2,18.5434,42.0609,240,Muhayel
S4923_0,18.5643,42.0375,0,Muhayel
S4923_1,18.5643,42.0375,160,Muhayel
S4923_2,18.5643,42.0375,290,Muhayel
S4924_0,18.5404,42.0823,20,Muhayel
S4924_1,18.5404,42.0823,120,Muhayel
S4924_2,18.5404,42.0823,260,Muhayel
S4926_0,18.2252,42.2654,80,Remote Aseer
S4926_1,18.2252,42.2654,180,Remote Aseer
S4929_0,18.2408,42.2785,70,Remote Aseer
S4929_1,18.2408,42.2785,180,Remote Aseer
S4929_2,18.2408,42.2785,290,Remote Aseer
S4930_0,18.2545,42.2584,120,Remote Aseer
S4930_1,18.2545,42.2584,240,Remote Aseer
