Date,Time,UCell Group,Integrity,3G CS Traffic Erl(Erl),3G PS DL GB,3G PS UL GB,VS.HSDPA.UE.Mean.Cell,CS SR (F),PS SR (F),RRC SR(F),CS_DCR.Leo(%),PS Drop(F),IRAT SR(New),HSDPA.User.Throughput Mbps,VS.MeanRTWP(dBm),Avg_CQI_reported,Avg_CQI_Used,VS.MeanTCP(dBm),Success Rate of CS Incoming Inter-RAT Handovers for Cell(%),IRAT HO Outgoing Success Rate CS -speech (%)-NewMob,VS.IRATHO.FailOutCS,VS.U2L.FastReturn.Redirect.CSFBUE,VS.U2L.FastReturn.Redirect.SRVCCUE,VS.U2LHO.FastReturn.AttOutPS.CSFBUE,VS.U2LHO.FastReturn.AttOutPS.SRVCCUE,VS.U2LTEHO.RRCRelease.FastReturn.Blind,VS.U2LTEHO.RRCRelease.Service,EVQI Cell NB,EVQI Cell WB,VQI-3G,VS.OrigCall.EstabMeanTime.AMRWB(ms),VS.OrigCall.EstabMeanTime.AMRNB(ms),VS.Cell.UnavailTime.Sys(s),UMTS Cell Availability %
2023-11-21,11:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,649.68,134.4384,26.4153,930.5844,99.9897,99.8368,99.7993,0.113,0.4807,95.6499,2558.4127,-104.6186,22.1126,16.9563,39.8504,99.1846,95.6499,84,22993,537,0,0,22993,18667,3.1431,3.7564,4.0744,5362,6560,2370,99.2064
2023-11-21,11:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,572.73,175.6937,26.6646,1001.8988,99.9947,99.7908,99.6268,0.1372,0.4099,94.6713,2634.1144,-104.6019,21.8736,17.4361,40.7096,98.9081,94.6713,77,24047,396,0,0,24047,14958,3.1148,3.7313,4.0686,5435,6522,9285,99.347
2023-11-21,11:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,185.33,117.4396,15.3267,597.076,100,99.9429,99.8141,0.406,0.4114,97.6891,3204.143,-105.8594,23.4488,17.2305,39.5179,99.3023,97.6891,11,4850,220,0,0,4850,16648,3.1238,3.7561,4.0379,5408,6584,1900,99.8749
2023-11-21,11:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,397,104.832,16.2955,547.08,99.9834,99.9376,99.9056,0.1268,0.1886,96.2825,2873.9799,-104.6834,22.5641,17.498,40.018,99.4366,96.2825,20,15609,274,0,0,15609,4979,3.1216,3.7628,4.103,4951,6523,600,99.9528
2023-11-21,11:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,23.01,7.7988,1.3662,51.839,100,99.949,99.8775,0.1898,0.1502,100,2897.4939,-105.52,23.3771,16.5595,38.4692,100,100,0,872,20,0,0,872,1501,3.131,3.7864,4.0935,5027,6506,0,100
2023-11-21,11:00,Aseer Province,1,977.6,407.3506,59.0863,2211.5113,99.9807,99.8735,99.7154,0.2608,0.3742,97.7993,3354.4192,-103.5503,23.6093,17.3488,38.7237,98.9034,97.7993,25,31632,901,0,0,31632,50535,3.1297,3.7609,4.0633,5093,6553,47654,98.6752
2023-11-21,11:00,Jazan Province,1,1222.94,311.0034,53.178,1936.2082,99.9921,99.8151,99.715,0.125,0.4447,95.2353,2601.7507,-104.6223,21.9893,17.213,40.2605,99.0777,95.2353,161,47054,934,0,0,47054,33731,3.1304,3.7436,4.0718,5402,6542,11655,99.2756
2023-11-21,11:00,Najran Province,1,420.01,112.6308,17.6616,598.919,99.9844,99.939,99.9024,0.1306,0.1844,96.7427,2875.5998,-104.7705,22.6335,17.4318,39.8802,99.4778,96.7427,20,16481,294,0,0,16481,6480,3.1221,3.764,4.102,4953,6522,600,99.9577
2023-11-21,12:00,Southern Region,1,2394.42,967.7551,143.7491,4961.7077,99.9892,99.8623,99.7755,0.1678,0.3653,94.898,3098.1062,-103.9327,22.7002,17.631,39.7358,99.1256,94.8621,272,91925,2265,0,0,91925,97507,3.1319,3.7506,4.0663,5241,6534,103973,98.6162
2023-11-21,12:00,USF8,1,410.26,424.6422,71.0173,2050.55,99.9457,99.7283,99.7256,0.4204,0.6488,98.034,2666.1219,-106.0858,22.7358,18.5904,39.7885,99.6331,97.9871,84,7709,267,0,0,7709,12835,3.0885,3.6662,4.0913,5364,7700,137776,95.962
2023-11-21,12:00,Southern Remote,1,1102.38,679.3635,94.2017,3187.1204,99.9779,99.843,99.719,0.2145,0.5023,95.0303,3096.7336,-104.9031,22.6981,17.6238,39.9542,99.3561,94.9943,264,40832,1270,0,0,40832,71296,3.1299,3.7553,4.0463,5405,6558,80574,98.4499
2023-11-21,12:00,Southern City,1,1289.34,285.9803,49.2863,1764.2804,100,99.8997,99.8593,0.1241,0.2108,53.3333,3104.7572,-102.6146,22.7089,17.6435,39.499,98.6928,53.3333,7,51037,993,0,0,51037,25791,3.1337,3.7474,4.0897,5119,6513,1799,99.2852
2023-11-21,12:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,199.07,48.8655,8.0428,407.8026,100,99.9364,99.7873,0.1328,0.2954,94.0299,2805.9605,-103.3393,23.2468,17.4536,37.7738,99.0544,94.0299,8,7490,178,0,0,7490,11077,3.1454,3.7692,4.0848,5115,6540,0,98.7124
2023-11-21,12:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,404.91,79.0613,12.8557,632.2762,99.9821,99.9309,99.8018,0.2093,0.3675,94.0678,2814.8421,-99.1566,23.1954,17.0635,38.3728,97.9003,93.2773,8,14675,382,0,0,14675,11590,3.1256,3.7398,4.0731,5072,6561,6599,99.0014
2023-11-21,12:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,137.68,227.1779,28.4133,675.7466,99.9756,99.7972,99.5434,0.4043,0.4045,87.1486,4346.4789,-105.6119,23.8848,18.34,39.7061,99.2556,87.1486,64,4541,169,0,0,4541,14540,3.1173,3.7663,4.0296,5400,6406,64312,96.1219
2023-11-21,12:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,596.69,157.1168,30.2675,968.5856,99.9838,99.8201,99.8091,0.1569,0.4646,96.2154,2634.4009,-104.6135,21.8549,17.2508,40.0546,99.2894,96.1641,72,21867,464,0,0,21867,18848,3.1446,3.7506,4.0767,5271,6485,11142,98.6779
2023-11-21,12:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,516.54,184.4582,26.75,1021.9308,99.989,99.7846,99.7075,0.1457,0.4308,93.738,2625.6557,-104.6536,21.7707,17.483,40.7772,99.3522,93.738,98,23003,498,0,0,23003,16758,3.1204,3.7474,4.0616,5454,6598,320,99.9775
2023-11-21,12:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,165.98,137.3711,16.0784,629.7831,100,99.9332,99.8074,0.2336,0.432,98.5201,3512.2462,-105.821,23.3432,17.8291,39.689,98.9035,98.5201,7,5096,215,0,0,5096,17871,3.12,3.7665,4.0354,5319,6582,0,100
2023-11-21,12:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,351.3,122.6419,19.9996,567.5467,100,99.9008,99.9203,0.0979,0.1841,98.3516,2964.3865,-104.6243,22.6169,17.8382,40.2301,99.6337,98.3516,9,14482,329,0,0,14482,5106,3.1359,3.7473,4.0971,5029,6528,0,100
2023-11-21,12:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,19.53,8.651,1.0807,47.7293,100,100,99.8607,0,0.0975,93.5065,2934.5016,-105.5874,23.439,17.4261,38.5296,100,93.5065,5,715,28,0,0,715,1297,3.1503,3.75,4.1045,4338,6513,0,100
2023-11-21,12:00,Aseer Province,1,906.28,491.0898,65.3173,2342.6237,99.9884,99.9004,99.7517,0.2257,0.3761,92.9566,3588.4031,-103.4468,23.4519,17.8047,38.97,98.6281,92.8805,87,31786,944,0,0,31786,54980,3.1274,3.7542,4.0573,5157,6535,70911,98.3361
2023-11-21,12:00,Jazan Province,1,1114.6,342.9611,57.0905,1993.5011,99.9864,99.8021,99.7587,0.1512,0.4481,95.0915,2635.5357,-104.6437,21.8131,17.3793,40.395,99.318,95.0639,170,44886,962,0,0,44886,35704,3.134,3.749,4.0698,5368,6538,11462,99.2818
2023-11-21,12:00,Najran Province,1,370.83,131.2929,21.0803,615.276,100,99.9127,99.9136,0.0923,0.1747,97.7528,2962.4047,-104.7245,22.6791,17.8121,40.0812,99.6625,97.7528,14,15197,357,0,0,15197,6403,3.1367,3.7475,4.0979,5006,6527,0,100
2023-11-21,13:00,Southern Region,1,2601.54,1177.8914,165.5074,5375.0612,99.9855,99.8788,99.7725,0.1865,0.3869,94.4562,3097.594,-103.8285,22.5482,17.9473,40.1222,98.8261,94.4254,342,93358,2491,0,0,93358,106172,3.1291,3.7606,4.0701,5284,6620,75088,98.8692
2023-11-21,13:00,USF8,1,424.47,471.2709,77.938,2190.5526,99.8744,99.6937,99.6952,0.3658,0.6444,98.0634,2611.6368,-105.9806,22.5359,18.5863,40.1638,99.5272,98.0418,89,8146,288,0,0,8146,13065,3.0768,3.6594,4.0969,5198,7678,156590,95.435
2023-11-21,13:00,Southern Remote,1,1228.75,836.2092,111.1119,3474.7208,99.984,99.8649,99.7246,0.2114,0.5308,94.5747,3126.4334,-104.8275,22.6171,17.9919,40.3577,99.0277,94.5437,333,42502,1448,0,0,42502,77944,3.1277,3.7601,4.0524,5543,6660,42721,99.0242
2023-11-21,13:00,Southern City,1,1370.08,337.9803,53.9789,1888.7341,99.9869,99.9057,99.844,0.1625,0.2259,59.0909,3030.0851,-102.4584,22.4198,17.8435,39.8637,98.4165,59.0909,9,50760,1042,0,0,50760,27551,3.1304,3.7608,4.0908,5081,6578,10767,99.0978
2023-11-21,13:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,236.4,66.661,8.9167,446.3915,99.9839,99.8963,99.7709,0.1488,0.3462,96.8586,2999.0083,-103.2365,22.9295,17.9237,38.2144,98.7296,96.8586,6,7732,238,0,0,7732,11760,3.1487,3.7688,4.0972,5044,6605,0,98.7124
2023-11-21,13:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,423.88,96.6759,16.6354,665.2817,99.9558,99.9355,99.809,0.3339,0.3833,89.9281,2956.0788,-99.0096,23.002,17.4893,38.6619,96.9737,89.2857,15,14918,398,0,0,14918,13583,3.1304,3.7351,4.0744,5039,6750,6237,99.0222
2023-11-21,13:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,161.21,275.0015,34.1823,743.298,99.9764,99.8162,99.5466,0.2743,0.4213,93.3481,4328.1438,-105.5793,24.018,18.9527,40.1545,99.1342,93.1416,31,4742,222,0,0,4742,15513,3.1334,3.7673,4.0435,5118,6419,29721,97.9078
2023-11-21,13:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,656.66,197.2666,32.8257,1044.743,100,99.868,99.808,0.1382,0.5031,93.4697,2599.4717,-104.4759,21.7457,17.5614,40.6545,99.066,93.4697,150,23210,505,0,0,23210,19953,3.138,3.7667,4.0688,5483,6686,15900,98.3912
2023-11-21,13:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,547.83,215.1367,29.7282,1105.2317,99.9945,99.8186,99.6927,0.099,0.442,94.9556,2594.1595,-104.4761,21.5596,17.7065,41.1443,99.2593,94.9556,91,22802,476,0,0,22802,18142,3.11,3.7594,4.0701,5354,6530,0,100
2023-11-21,13:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,182.95,176.3812,19.8979,686.2886,100,99.9339,99.8175,0.3211,0.4359,97.6364,3508.6275,-105.7194,23.1368,18.0865,40.1784,98.8095,97.6364,13,5039,249,0,0,5039,19718,3.1061,3.7686,4.033,6051,6515,0,100
2023-11-21,13:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,370.94,138.4453,21.4615,620.3328,99.9816,99.9076,99.9063,0.1988,0.2148,94.1935,2862.4206,-104.5358,22.3231,17.7876,40.5556,99.2081,94.1935,36,14081,368,0,0,14081,5661,3.1346,3.7677,4.0989,5048,6617,1630,99.8717
2023-11-21,13:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,18.95,8.6213,1.4431,51.8876,99.839,99.9464,99.866,0.1163,0.0904,100,2821.4504,-105.5083,23.221,17.5992,38.6787,98.7013,100,0,738,34,0,0,738,1165,3.1642,3.8075,4.1011,4578,6844,0,100
2023-11-21,13:00,Aseer Province,1,1003.79,614.4244,79.5559,2538.032,99.9737,99.8987,99.7542,0.2787,0.3968,95.256,3645.3745,-103.3642,23.3423,18.2709,39.3997,98.2433,95.1128,65,32410,1107,0,0,32410,60494,3.1305,3.7537,4.0645,5199,6618,35958,98.8458
2023-11-21,13:00,Jazan Province,1,1205.15,412.6985,62.6303,2153.2025,99.9973,99.8436,99.7515,0.1191,0.4717,94.1277,2596.0794,-104.4883,21.649,17.6333,40.8753,99.1512,94.1277,241,46033,981,0,0,46033,38175,3.1256,3.7633,4.0682,5417,6618,15900,99.1386
2023-11-21,13:00,Najran Province,1,389.89,147.0666,22.9046,672.2204,99.974,99.912,99.9017,0.1943,0.2015,94.7902,2860.0054,-104.6371,22.3903,17.7761,40.3939,99.1675,94.7902,36,14819,402,0,0,14819,6826,3.1361,3.7693,4.0991,5028,6630,1630,99.8851
2023-11-21,14:00,Southern Region,1,2698.12,1179.0865,166.1433,5389.3796,99.9918,99.8851,99.7812,0.1907,0.3927,96.5865,3049.0117,-103.8275,22.5467,17.9571,40.0873,99.0208,96.5247,217,88669,2557,0,0,88669,105043,3.1285,3.7578,4.0675,5217,6592,64244,98.9334
2023-11-21,14:00,USF8,1,498.55,477.036,80.5147,2214.1239,99.8927,99.6778,99.7137,0.45,0.6705,98.2102,2640.6038,-105.9765,22.6378,18.5975,40.1095,99.6652,98.1081,91,8643,284,0,0,8643,14814,3.0742,3.6661,4.097,5354,7533,85221,97.6161
2023-11-21,14:00,Southern Remote,1,1302.01,836.0215,112.7686,3528.7294,99.9917,99.8673,99.7323,0.255,0.5573,96.7144,3014.484,-104.7868,22.5763,17.9807,40.4038,98.9749,96.6522,208,40310,1505,0,0,40310,78581,3.1286,3.7573,4.0485,5312,6644,39595,99.0182
2023-11-21,14:00,Southern City,1,1392.86,339.4344,53.0156,1848.633,99.9919,99.9221,99.8532,0.1267,0.2071,62.5,3144.0477,-102.515,22.4981,17.8953,39.7324,99.1181,62.5,9,48266,1051,0,0,48266,25609,3.1283,3.7577,4.0901,5138,6539,3049,99.2591
2023-11-21,14:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,230.23,70.8576,9.527,451.2233,99.9829,99.8755,99.7744,0.1431,0.3519,97.7901,3042.7289,-103.1328,22.8981,17.9244,38.2609,98.5507,97.7901,4,7368,223,0,0,7368,12392,3.138,3.7626,4.097,4837,6529,995,98.6531
2023-11-21,14:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,426.61,100.8005,16.0081,663.3373,99.9818,99.9117,99.7994,0.3191,0.4311,87.8788,3057.8329,-98.964,23.0964,17.5071,38.7039,97.2527,87.8788,16,14108,361,0,0,14108,13655,3.1278,3.7366,4.0665,5011,6707,1849,99.274
2023-11-21,14:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,157.23,263.8584,32.1825,763.4593,99.9743,99.8235,99.6596,0.331,0.4493,95.2651,4008.4892,-105.6108,23.843,18.7332,40.1081,98.9339,95.2651,25,4357,210,0,0,4357,15277,3.1241,3.771,4.0486,5302,6450,28745,97.9582
2023-11-21,14:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,666.67,201.0878,34.4848,1026.1595,100,99.8689,99.8167,0.1634,0.4534,97.1984,2719.4646,-104.4642,21.9237,17.7927,40.6024,99.569,97.1106,64,21395,571,0,0,21395,19246,3.1401,3.764,4.0606,5384,6592,11055,98.6831
2023-11-21,14:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,617.83,221.9887,30.544,1140.0867,99.9943,99.8556,99.6756,0.0973,0.4558,96.3608,2563.2894,-104.5747,21.5611,17.6811,41.2418,99.1484,96.3608,71,21788,546,0,0,21788,17316,3.1158,3.7584,4.0684,5450,6473,0,99.7525
2023-11-21,14:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,188.82,174.9196,20.2557,680.2607,100,99.9506,99.8113,0.3848,0.4305,97.0954,3335.2987,-105.7227,22.9872,18.247,40.2942,99.004,96.6942,16,4751,231,0,0,4751,19350,3.1164,3.7547,4.0291,5148,6699,0,100
2023-11-21,14:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,385.08,131.2011,21.5422,599.9647,99.991,99.9091,99.912,0.1502,0.2112,97.3312,2797.6238,-104.6157,22.3358,17.6281,40.4237,99.7732,97.3312,17,14156,385,0,0,14156,5855,3.1291,3.7587,4.0995,4948,6674,0,100
2023-11-21,14:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,22.42,10.7422,1.2399,52.8709,100,99.9747,99.9148,0.3282,0.18,96.3303,3421.5677,-105.3424,23.3601,17.5722,38.7647,96.9697,96.3303,4,653,29,0,0,653,1099,3.1392,3.7963,4.0865,5385,6655,0,100
2023-11-21,14:00,Aseer Province,1,1002.15,610.0479,77.8894,2554.675,99.9842,99.8947,99.7708,0.2909,0.4187,95.5269,3499.6089,-103.3339,23.2726,18.2466,39.4322,98.3012,95.3823,61,30562,1025,0,0,30562,60533,3.1275,3.7515,4.0623,5028,6623,31589,98.9095
2023-11-21,14:00,Jazan Province,1,1285.23,423.4647,65.1127,2169.8517,99.9972,99.8625,99.7486,0.1305,0.4543,96.809,2634.2996,-104.5272,21.7302,17.73,40.8982,99.3582,96.7626,135,43205,1117,0,0,43205,36703,3.1288,3.7611,4.064,5418,6541,11055,99.1813
2023-11-21,14:00,Najran Province,1,407.49,141.9433,22.7821,652.8357,99.9915,99.9168,99.9123,0.1602,0.208,97.185,2836.3025,-104.6914,22.4159,17.6247,40.2778,99.4903,97.185,21,14809,414,0,0,14809,6954,3.1297,3.7602,4.0981,4962,6673,0,100
2023-11-21,15:00,Southern Region,1,2749.17,1088.0968,159.3184,5197.6039,99.9826,99.8875,99.7112,0.2164,0.4106,96.7643,3091.7655,-103.8664,22.5947,17.8118,39.9522,99.1528,96.7495,212,92207,2675,0,0,92207,108212,3.1234,3.7508,4.0685,5149,6553,44565,99.042
2023-11-21,15:00,USF8,1,605.2,429.3017,77.2179,2191.8887,99.9053,99.6696,99.7125,0.4228,0.6945,97.5425,2636.142,-105.966,22.7646,18.3072,39.7601,99.7236,97.5065,135,9876,365,0,0,9876,16060,3.0867,3.6966,4.0905,5200,7635,72000,97.9561
2023-11-21,15:00,Southern Remote,1,1321.43,777.4474,105.624,3387.5396,99.9724,99.8716,99.7105,0.2919,0.576,96.8577,3089.4606,-104.8395,22.6198,17.8772,40.2046,99.2923,96.8428,205,41023,1598,0,0,41023,80877,3.1232,3.7533,4.05,5308,6597,32400,99.0169
2023-11-21,15:00,Southern City,1,1424.67,305.7969,53.1458,1797.8657,99.9921,99.9223,99.8514,0.1434,0.2155,65,3093.1156,-102.5366,22.5561,17.6384,39.6743,98.8218,65,7,51046,1076,0,0,51046,26348,3.1239,3.7486,4.0913,5020,6509,0,99.3228
2023-11-21,15:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,212.16,62.005,9.6234,444.5608,99.9832,99.9216,99.798,0.2864,0.4367,96.0227,2833.3134,-103.2034,22.9369,17.5467,38.1323,99.384,96.0227,7,7394,246,0,0,7394,12744,3.137,3.7771,4.0857,4956,6463,0,98.7124
2023-11-21,15:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,406.43,95.3505,15.6162,640.8026,99.9812,99.9092,99.7954,0.2642,0.4361,96.7742,2988.5585,-99.0176,23.008,17.1762,38.6551,97.4057,96.7742,5,14139,417,0,0,14139,12971,3.1255,3.7302,4.0786,4899,6746,0,99.3802
2023-11-21,15:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,165.56,254.935,28.4934,746.5771,100,99.8404,99.5972,0.4714,0.4728,96.4286,4034.256,-105.6202,23.8057,18.6585,40.0487,99.2218,96.4286,18,4474,221,0,0,4474,17129,3.1147,3.7705,4.0382,4896,6571,21600,98.3271
2023-11-21,15:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,653.66,171.3786,33.1822,976.7289,99.9837,99.8547,99.8029,0.1207,0.4345,96.3188,2720.7545,-104.619,22.0094,17.4366,40.2765,99.3503,96.3188,91,21699,535,0,0,21699,19791,3.1317,3.7519,4.0726,5351,6540,10800,98.6985
2023-11-21,15:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,669.08,198.5331,30.6499,1099.4212,100,99.8451,99.6687,0.2138,0.5182,96.7895,2538.6239,-104.477,21.591,17.5506,40.9987,99.2505,96.7895,61,22953,554,0,0,22953,16863,3.1044,3.7458,4.0526,5305,6521,0,99.2405
2023-11-21,15:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,177.01,166.2119,19.3676,625.9707,99.977,99.9638,99.7733,0.3694,0.4195,98.6692,3619.924,-105.7224,23.1423,18.4139,40.0795,99.8054,98.482,8,4809,248,0,0,4809,20475,3.1271,3.7573,4.05,5174,6859,0,100
2023-11-21,15:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,433.98,128.2288,20.5448,603.6718,99.9499,99.9063,99.9068,0.1414,0.1987,97.6608,2912.0852,-104.6784,22.4521,17.5704,40.3893,99.5666,97.6608,16,15758,417,0,0,15758,5987,3.129,3.7555,4.0987,5002,6383,0,100
2023-11-21,15:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,28.21,6.6013,1.2924,47.6723,100,99.9513,99.8576,0.3597,0.1554,93.6842,2920.0274,-105.495,23.7558,16.869,38.0861,100,93.6842,6,843,36,0,0,843,1265,3.1689,3.745,4.1104,4778,6404,0,100
2023-11-21,15:00,Aseer Province,1,960.63,577.973,72.9375,2452.8376,99.9839,99.9102,99.7543,0.3179,0.4409,97.2694,3554.0621,-103.3686,23.2902,18.1466,39.3204,98.7288,97.1976,38,30788,1132,0,0,30788,63149,3.1266,3.752,4.065,4956,6672,21600,99.0551
2023-11-21,15:00,Jazan Province,1,1323.28,370.4411,63.9952,2081.2237,99.9918,99.8504,99.7387,0.1691,0.478,96.5281,2618.2352,-104.5645,21.7885,17.4919,40.6145,99.3045,96.5281,152,44680,1089,0,0,44680,36824,3.1182,3.7486,4.0621,5326,6531,10800,98.9547
2023-11-21,15:00,Najran Province,1,462.19,134.8301,21.8372,651.344,99.9533,99.9116,99.9011,0.1549,0.1941,97.1759,2912.4706,-104.7633,22.5437,17.5372,40.1992,99.6117,97.1759,22,16601,453,0,0,16601,7252,3.1317,3.755,4.1,4995,6385,0,100
2023-11-21,16:00,Southern Region,1,3380.31,1020.7419,163.7511,5626.1215,99.9872,99.883,99.769,0.179,0.4426,96.2387,2829.2395,-103.7611,22.5449,17.3218,40.0134,99.1393,96.201,291,116693,3146,0,0,116693,112007,3.1286,3.7535,4.0612,5245,6481,49234,99.012
2023-11-21,16:00,USF8,1,637.37,401.3929,74.4299,2231.7015,99.911,99.6765,99.6817,0.4858,0.7469,98.0016,2543.7352,-105.9591,22.7816,18.0047,39.6509,99.5429,97.9707,129,10757,399,0,0,10757,18726,3.0755,3.6804,4.0967,5272,7485,83699,97.2558
2023-11-21,16:00,Southern Remote,1,1586.2,716.7591,106.5976,3601.4625,99.9773,99.8636,99.7122,0.2549,0.6285,96.355,2823.5994,-104.7586,22.612,17.3207,40.1797,99.3009,96.3172,281,50154,1902,0,0,50154,84638,3.1295,3.7643,4.0398,5585,6510,45369,98.8391
2023-11-21,16:00,Southern City,1,1789.18,299.7304,56.6611,2011.3007,99.9959,99.9286,99.8501,0.107,0.228,61.5385,2835.1779,-102.3985,22.4253,17.2972,39.8378,98.8071,61.5385,10,66299,1239,0,0,66299,26711,3.1278,3.7446,4.0884,4993,6457,0,99.3228
2023-11-21,16:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,262.79,58.9592,11.1395,478.6817,100,99.9245,99.722,0.1412,0.3714,95.7447,2671.7349,-103.1089,22.9046,16.8396,38.1483,99.2995,95.7447,8,8806,271,0,0,8806,13082,3.148,3.7741,4.0831,4945,6518,0,98.7124
2023-11-21,16:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,529.16,86.9254,16.0447,716.0736,99.9929,99.9101,99.8051,0.2877,0.4274,94.4056,2645.0644,-98.7906,23.1624,16.6762,38.6723,97.2043,93.1034,10,18517,485,0,0,18517,13339,3.1342,3.7321,4.0621,5045,6618,0,99.3802
2023-11-21,16:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,186.65,242.6816,32.4846,789.0642,100,99.868,99.6194,0.5618,0.5617,97.7636,3760.5037,-105.5204,23.6998,18.2673,40.0788,99.0783,97.7636,14,5758,311,0,0,5758,18720,3.1123,3.7741,4.0276,5174,6447,21600,98.3271
2023-11-21,16:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,804.41,176.3376,30.3789,1058.3671,99.9911,99.8687,99.7771,0.0831,0.4752,97.0724,2652.9705,-104.5162,21.79,17.1594,40.4773,99.1917,97.0404,90,26623,625,0,0,26623,20098,3.1319,3.752,4.0735,5577,6442,12790,98.5786
2023-11-21,16:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,857.02,183.9132,30.6942,1214.9272,99.9917,99.8278,99.7142,0.167,0.5805,95.2926,2338.5327,-104.3022,21.7523,17.1132,41.0054,99.6335,95.2926,107,30866,660,0,0,30866,18309,3.1151,3.755,4.0651,5339,6459,6435,98.8755
2023-11-21,16:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,232.38,142.1024,19.1568,672.7775,99.9641,99.9414,99.7944,0.2131,0.4696,98.4563,3160.9938,-105.7101,23.1226,17.4707,39.9439,99.5427,98.4563,9,6331,332,0,0,6331,20377,3.132,3.7795,4.0224,5621,6594,0,100
2023-11-21,16:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,468.93,117.3119,22.1096,624.7912,99.9646,99.8796,99.9118,0.106,0.2316,94.6377,2482.7456,-104.6659,22.1456,17.1361,40.4794,99.591,94.6377,37,18428,428,0,0,18428,6293,3.1307,3.7405,4.096,4843,6409,4544,99.6424
2023-11-21,16:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,34.03,8.2582,1.2505,58.0807,100,99.9572,99.9075,0.1504,0.2434,85.4545,3017.4488,-105.5046,23.194,16.2302,38.4521,100,85.4545,16,1124,29,0,0,1124,1131,3.168,3.7805,4.1103,4497,6407,0,100
2023-11-21,16:00,Aseer Province,1,1209.26,529.4458,78.5704,2648.7317,99.9905,99.9105,99.7482,0.2816,0.4579,97.4476,3231.7128,-103.2584,23.284,17.5432,39.2961,98.6081,97.3203,41,39346,1395,0,0,39346,65100,3.1336,3.7574,4.0505,5142,6564,21600,99.0551
2023-11-21,16:00,Jazan Province,1,1663.15,361.4737,61.3282,2281.1596,99.9914,99.8484,99.7458,0.1297,0.5318,96.3192,2480.9233,-104.4262,21.7653,17.1266,40.7264,99.3966,96.3012,197,57555,1289,0,0,57555,38825,3.1234,3.7536,4.0688,5443,6450,19225,98.7231
2023-11-21,16:00,Najran Province,1,502.97,125.57,23.3601,682.8719,99.967,99.8892,99.9113,0.1088,0.2329,93.375,2512.0112,-104.7535,22.2309,17.0887,40.3068,99.6244,93.375,53,19552,457,0,0,19552,7424,3.1334,3.7427,4.0975,4826,6409,4544,99.6796
2023-11-21,17:00,Southern Region,1,3074.92,973.3713,159.5421,5508.3476,99.9886,99.8807,99.7288,0.1839,0.4278,95.6853,2849.992,-103.814,22.6458,17.1408,39.8841,99.0489,95.671,290,112654,2940,0,0,112654,113156,3.1332,3.7537,4.0658,5144,6512,71172,98.9035
