Date,NR Cell Group,Integrity,Downlink Traffic Volume(GB)_5G-NR,Uplink Traffic Volume(GB)_5G-NR,User Downlink Average Throughput(Mbps)_5G-NR,User Uplink Average Throughput(Mbps)_5G-NR,Cell Downlink Average Throughput(Mbps)_5G-NR,Cell Uplink Average Throughput(Mbps)_5G-NR,Average Number of Users_5G-NR,Downlink PRB usage_5G-NR,Uplink PRB usage_5G-NR,CCE usage_5G-NR,Unavailable duration_5G-NR,RACH SR_Contention(%).,RACH SR_non-Contention(%).,Avg CQI (Single Codeword)-NR,Avg CQI 256QAM 5G-NR,Avg CQI 64QAM 5G-NR,SgNB Addition Success Rate_5G-NR,Inter-SgNB PSCell Change Success Rate_5G-NR,Intra-SgNB PSCell Change Success Rate_5G-NR,SgNB-Triggered Abnormal SgNB Release Rate_5G-NR,NR DCR -Include MeNB Triggered,Average PDSCH Scheduling MCS_5G-NR,Average PUSCH Schedulign MCS_5G-NR,N.UL.NI.Avg(dBm)_5G-NR,Average PDSCH RANK 256QAM_5G-NR,Average PDSCH RANK 64QAM_5G-NR,PDSCH IBLER_5G-NR,PDSCH RBler_5G-NR,PUSCH Rbler_5G-NR,Cell Availability
11/6/2023,Sabya,45236Sabya,445.7878,9.5253,79.0542,2.6577,80.6248,11.4165,63.7126,14.9436,13.8837,10.1124,18165,72.2622,54.2202,10.3668,10.4777,9.5617,99.9313,,99.8337,0.0294,0.7741,10.7842,22.1728,-112,1.924,1.7313,6.4186,0.3151,2.0989,92.9919
11/6/2023,Bishah,45236Bishah,189.3728,9.2456,80.5577,6.5371,69.7213,15.4903,32.7124,7.3878,12.1218,5.1948,0,75.5025,94.9658,10.801,10.8543,10.3707,99.9804,,99.7805,0.0031,0.4755,8.556,22.4146,-111.3056,2.3249,2.2514,7.0169,0.1724,0.5976,100
11/6/2023,Remote Jizan,45236Remote Jizan,906.179,29.2391,128.5613,4.2946,93.3682,13.8106,84.2079,11.4168,13.2965,6.6712,0,76.352,42.5007,11.2375,11.2977,10.6399,99.9652,,99.9311,0.0126,0.4973,10.9801,22.6637,-109.7083,2.0707,2.0053,5.5542,0.3877,2.043,100
11/6/2023,Southern Remote,45236Southern Remote,906.179,29.2391,128.5613,4.2946,93.3682,13.8106,84.2079,11.4168,13.2965,6.6712,0,76.352,42.5007,11.2375,11.2977,10.6399,99.9652,,99.9311,0.0126,0.4973,10.9801,22.6637,-109.7083,2.0707,2.0053,5.5542,0.3877,2.043,100
11/6/2023,Southern Region,45236Southern Region,56053.7076,2515.885,112.4347,6.8455,98.8235,16.862,4836.7016,7.1933,10.019,4.4176,5384870,74.1829,90.5312,10.6103,10.626,10.32,99.9108,99.4769,99.8091,0.0085,0.6066,11.3922,22.5527,-111.0952,2.1377,2.1449,4.9423,0.1708,0.5494,84.4227
11/6/2023,Southern City,45236Southern City,29931.1362,1263.3945,92.3247,5.2708,91.3293,16.0208,2915.3461,10.6362,13.1506,6.7846,23950,71.7388,92.8175,10.5247,10.5489,10.1516,99.9062,99.5144,99.8081,0.0099,0.4933,11.7878,22.2691,-109.496,2.1152,1.9791,5.9623,0.2361,0.8094,99.7752
11/6/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45236Cluster=Jizan CL1,Rule Name=Opt Clusters",7187.6665,218.2923,73.4777,3.4741,80.8251,12.8619,705.3216,18.2285,18.1876,11.4164,0,66.6342,79.8629,11.615,11.6782,11.0288,99.9173,99.6412,99.8398,0.0135,0.5224,12.2946,21.5423,-106.8408,2.1269,1.9999,6.4803,0.3893,1.4947,100
11/6/2023,Aseer Province,45236Aseer Province,24647.5908,1148.7969,103.3464,5.5967,97.465,17.3521,2319.7701,9.5101,12.5249,6.1123,5785,73.7785,94.8084,10.4869,10.5053,10.1373,99.9084,99.4788,99.8157,0.0078,0.4738,11.8027,22.5347,-110.2451,2.1129,2.0379,5.8027,0.1782,0.621,99.8659
11/6/2023,Jazan Province,45236Jazan Province,8294.4468,240.0094,71.9643,3.1358,80.8464,12.6618,837.8961,18.3064,17.4798,11.4705,18165,67.2353,77.4783,11.2733,11.3941,10.4413,99.9164,99.6394,99.8381,0.0147,0.5481,12.0916,21.5215,-107.3037,2.1052,1.9269,6.5928,0.3868,1.6098,99.5328
11/6/2023,Najran Province,45236Najran Province,1663.5068,64.9436,110.1866,5.8659,84.5007,13.5354,154.1033,12.8972,19.5522,8.2992,0,73.4267,91.0467,10.7076,10.7573,9.8476,99.8788,99.6835,99.7942,0.0036,0.539,12.4532,22.3497,-109.2257,2.026,1.8391,4.8606,0.2298,0.398,100
11/6/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45236Cluster=Aseer CL1,Rule Name=Opt Clusters",4689.5188,206.3264,134.008,5.17,90.058,16.0412,553.7149,5.4855,8.8317,3.8243,750,81.6306,96.2839,10.0018,10.0162,9.8033,99.8852,99.37,99.7881,0.0102,0.5862,10.0851,22.2536,-110.6909,2.1653,1.958,5.6157,0.1616,0.8282,99.7354
11/6/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45236Cluster=Aseer CL2,Rule Name=Opt Clusters",18796.5973,901.8056,96.2446,5.5347,98.8725,17.8794,1680.0263,12.685,15.4899,8.0546,5035,70.0414,94.0677,10.5641,10.5799,10.2358,99.9162,99.5468,99.8298,0.007,0.4292,12.2747,22.5871,-109.8852,2.0978,2.0699,5.9309,0.1873,0.5608,99.9352
11/6/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45236Cluster=Aseer CL4,Rule Name=Opt Clusters",189.3728,9.2456,80.5577,6.5371,69.7213,15.4903,32.7124,7.3878,12.1218,5.1948,0,75.5025,94.9658,10.801,10.8543,10.3707,99.9804,,99.7805,0.0031,0.4755,8.556,22.4146,-111.3056,2.3249,2.2514,7.0169,0.1724,0.5976,100
11/6/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45236Cluster=Najran CL1,Rule Name=Opt Clusters",1663.5068,64.9436,110.1866,5.8659,84.5007,13.5354,154.1033,12.8972,19.5522,8.2992,0,73.4267,91.0467,10.7076,10.7573,9.8476,99.8788,99.6835,99.7942,0.0036,0.539,12.4532,22.3497,-109.2257,2.026,1.8391,4.8606,0.2298,0.398,100
11/6/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45236Cluster=Aseer CL3,Rule Name=Opt Clusters",972.1019,31.4192,207.6452,18.5955,123.2076,20.2253,53.3165,16.5986,15.9471,6.6381,0,81.3497,96.3737,11.2111,11.2238,10.7322,99.988,,99.9317,0.002,0.2113,11.6651,23.8767,-111.9583,2.0841,1.9041,3.4642,0.0597,0.2416,100
11/6/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45236Cluster=Jizan CL2,Rule Name=Opt Clusters",1106.7803,21.717,62.4014,1.5779,80.982,11.3676,132.5745,18.6649,14.2248,11.7122,18165,70.2852,64.7856,10.3796,10.5516,9.7092,99.9112,98.7889,99.8257,0.0209,0.6814,10.7935,21.3952,-110.3125,1.9719,1.7552,7.3226,0.3703,2.355,96.4959
11/7/2023,Abha,45237Abha,4513.5687,236.8404,133.9714,5.8212,87.7266,16.2226,559.4152,5.3592,8.9987,3.8383,1935,79.8592,97.0875,9.9681,9.9771,9.8367,99.8811,99.439,99.7547,0.0094,0.5996,9.9632,22.1673,-110.8197,2.1978,2.0746,5.6826,0.1724,0.8544,99.5856
11/7/2023,Khamis Mushait,45237Khamis Mushait,15467.4921,728.309,96.6486,5.7992,98.6721,17.7982,1409.6995,12.1068,14.5551,7.7733,1425,71.7749,93.6563,10.4146,10.4368,9.9865,99.9148,99.4089,99.8336,0.007,0.4106,12.0005,22.5752,-109.9045,2.1121,2.0704,5.9838,0.1818,0.5375,99.5056
11/7/2023,Jizan,45237Jizan,6265.2627,199.6652,66.9435,3.4695,78.529,12.8872,635.5538,20.3843,19.652,13.0351,140,63.8514,93.949,11.7112,11.7728,11.1695,99.9021,99.2084,99.7952,0.0134,0.5493,12.4324,21.3488,-106.1869,2.1221,2.0111,6.7936,0.4171,1.5019,99.6637
11/7/2023,Najran,45237Najran,1695.3655,57.5569,88.7003,3.8083,82.0596,12.9795,162.6072,14.1851,19.2315,9.56,120,76.603,86.5632,10.5458,10.6533,9.2404,99.9095,98.8687,99.8616,0.0059,0.6513,12.5197,22.0155,-109.1736,1.9852,1.6324,5.3026,0.2631,0.5043,99.7873
11/7/2023,Muhayel,45237Muhayel,752.3907,36.1842,196.1345,24.4612,112.4128,20.7321,48.3693,14.2487,16.2177,6.2621,0,82.7347,95.5571,11.336,11.3486,10.968,99.9843,,99.9617,0.0042,0.2333,11.1525,23.9176,-111.7361,2.0567,2.4174,3.6581,0.0521,0.246,100
11/7/2023,Abu Arish,45237Abu Arish,672.3221,14.9015,58.0382,1.4726,83.3227,12.1626,69.0433,21.4094,14.7639,11.9463,0,70.206,95.9974,10.4237,10.6237,9.7215,99.8269,99.1379,99.8314,0.0155,0.832,10.5472,20.9952,-108.0833,2.0648,1.84,7.7692,0.3436,2.61,100
11/7/2023,Sabya,45237Sabya,568.7649,13.0843,58.6765,1.7978,79.3253,11.384,73.6337,20.2712,14.5175,12.7119,0,74.9917,75.612,9.9611,10.129,9.2091,99.9425,,99.8234,0.0079,0.6715,10.806,21.9151,-112.1111,1.9648,1.6853,8.011,0.4387,3.0543,100
11/7/2023,Bishah,45237Bishah,185.0218,6.7616,77.1975,4.3971,67.5996,15.4839,30.7395,7.5514,11.6447,5.1103,0,74.9167,95.1539,10.7471,10.7968,10.3949,99.9784,,99.7082,0.0023,0.4522,8.3901,22.4523,-111.3056,2.3747,2.2957,7.16,0.1668,0.5566,100
11/7/2023,Remote Jizan,45237Remote Jizan,821.0546,23.6174,93.7193,3.4043,79.5722,11.8194,91.8125,12.248,13.331,8.6427,0,78.4263,34.4049,11.0461,11.1155,10.5388,99.9813,,99.9516,0.0149,0.4739,10.9951,21.9564,-109.2917,2.0803,1.9797,6.0971,0.5559,2.8059,100
11/7/2023,Southern Remote,45237Southern Remote,821.0546,23.6174,93.7193,3.4043,79.5722,11.8194,91.8125,12.248,13.331,8.6427,0,78.4263,34.4049,11.0461,11.1155,10.5388,99.9813,,99.9516,0.0149,0.4739,10.9951,21.9564,-109.2917,2.0803,1.9797,6.0971,0.5559,2.8059,100
11/7/2023,Southern Region,45237Southern Region,58459.8815,2565.1887,110.9193,6.4211,100.2516,16.8195,4945.281,7.4335,10.1179,4.5671,5616845,74.7838,89.9489,10.5911,10.6118,10.2338,99.9112,99.3553,99.8158,0.0085,0.6045,11.4321,22.5242,-111.1343,2.1465,2.1103,4.9851,0.1754,0.5775,85.0506
11/7/2023,Southern City,45237Southern City,29935.1668,1286.5416,87.4889,5.0037,90.6746,15.9767,2958.322,10.8156,13.1976,7.0058,3620,72.0007,93.6534,10.4781,10.5099,10.0185,99.9032,99.3681,99.8071,0.0092,0.5131,11.7512,22.2053,-109.4926,2.1166,1.9931,6.1163,0.2444,0.8553,99.6005
11/7/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45237Cluster=Jizan CL1,Rule Name=Opt Clusters",7086.3173,223.2826,68.7938,3.4622,78.653,12.7213,727.3664,18.615,18.2775,12.0509,140,65.8322,75.5748,11.5481,11.6141,10.9951,99.9108,99.2084,99.851,0.0135,0.54,12.2735,21.4411,-106.6645,2.1165,2.0066,6.7177,0.4322,1.6903,99.7154
11/7/2023,Aseer Province,45237Aseer Province,24704.5734,1154.5329,99.5493,5.3537,97.1743,17.2378,2328.1168,9.6122,12.5432,6.2618,3360,74.6052,94.7841,10.4634,10.4834,10.1009,99.907,99.4484,99.8154,0.0077,0.4819,11.7936,22.4761,-110.2823,2.1194,2.0842,5.8684,0.1764,0.6231,99.6036
11/7/2023,Jazan Province,45237Jazan Province,8327.4043,251.2684,67.1671,3.0807,79.0645,12.5898,870.0434,19.0125,17.6279,12.1019,140,67.096,76.3413,11.1589,11.2858,10.3424,99.9086,99.2082,99.8479,0.0131,0.5736,12.0359,21.4404,-107.1222,2.1013,1.9309,6.8859,0.4255,1.8478,99.7533
11/7/2023,Najran Province,45237Najran Province,1695.3655,57.5569,88.7003,3.8083,82.0596,12.9795,162.6072,14.1851,19.2315,9.56,120,76.603,86.5632,10.5458,10.6533,9.2404,99.9095,98.8687,99.8616,0.0059,0.6513,12.5197,22.0155,-109.1736,1.9852,1.6324,5.3026,0.2631,0.5043,99.7873
11/7/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45237Cluster=Aseer CL1,Rule Name=Opt Clusters",4513.5687,236.8404,133.9714,5.8212,87.7266,16.2226,559.4152,5.3592,8.9987,3.8383,1935,79.8592,97.0875,9.9681,9.9771,9.8367,99.8811,99.439,99.7547,0.0094,0.5996,9.9632,22.1673,-110.8197,2.1978,2.0746,5.6826,0.1724,0.8544,99.5856
11/7/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45237Cluster=Aseer CL2,Rule Name=Opt Clusters",19253.5921,874.7466,93.3113,5.034,99.6425,17.6132,1689.5927,13.0566,15.3928,8.3442,1425,71.875,93.6416,10.5398,10.56,10.1482,99.9171,99.4547,99.8468,0.0071,0.433,12.2918,22.5352,-109.8774,2.0987,2.0631,5.9715,0.1816,0.5533,99.588
11/7/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45237Cluster=Aseer CL4,Rule Name=Opt Clusters",185.0218,6.7616,77.1975,4.3971,67.5996,15.4839,30.7395,7.5514,11.6447,5.1103,0,74.9167,95.1539,10.7471,10.7968,10.3949,99.9784,,99.7082,0.0023,0.4522,8.3901,22.4523,-111.3056,2.3747,2.2957,7.16,0.1668,0.5566,100
11/7/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45237Cluster=Najran CL1,Rule Name=Opt Clusters",1695.3655,57.5569,88.7003,3.8083,82.0596,12.9795,162.6072,14.1851,19.2315,9.56,120,76.603,86.5632,10.5458,10.6533,9.2404,99.9095,98.8687,99.8616,0.0059,0.6513,12.5197,22.0155,-109.1736,1.9852,1.6324,5.3026,0.2631,0.5043,99.7873
11/7/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45237Cluster=Aseer CL3,Rule Name=Opt Clusters",752.3907,36.1842,196.1345,24.4612,112.4128,20.7321,48.3693,14.2487,16.2177,6.2621,0,82.7347,95.5571,11.336,11.3486,10.968,99.9843,,99.9617,0.0042,0.2333,11.1525,23.9176,-111.7361,2.0567,2.4174,3.6581,0.0521,0.246,100
11/7/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45237Cluster=Jizan CL2,Rule Name=Opt Clusters",1241.0871,27.9858,58.3434,1.6225,81.4481,11.7779,142.677,20.8403,14.6407,12.3291,0,72.9233,81.4484,10.2042,10.3829,9.5029,99.8966,99.1379,99.8272,0.0109,0.735,10.6643,21.4367,-110.0972,2.0199,1.7636,7.8771,0.386,2.8163,100
11/8/2023,Abha,45238Abha,4631.9384,220.3568,143.1442,5.7692,88.782,16.0208,543.4516,5.29,8.8423,3.8471,0,77.3863,96.3876,10.0364,10.0375,10.0226,99.8798,99.4597,99.7706,0.008,0.5451,10.1034,22.1364,-110.679,2.1902,1.9866,5.3677,0.1534,0.8229,100
11/8/2023,Khamis Mushait,45238Khamis Mushait,15939.7528,738.7394,99.9769,5.5774,100.7915,17.6979,1404.3263,12.2581,14.5035,7.6972,345,69.2535,94.4549,10.4432,10.4673,9.9999,99.9187,98.9175,99.8237,0.0086,0.4469,12.1758,22.4706,-109.8856,2.0956,2.0012,5.9199,0.1949,0.5737,99.9722
11/8/2023,Jizan,45238Jizan,6612.9696,192.9787,66.5217,3.3625,79.6977,12.7186,638.4511,21.0931,19.6421,13.1264,0,67.2634,93.7502,11.7274,11.7864,11.2171,99.9022,99.6267,99.8081,0.0129,0.5346,12.5565,21.2566,-106.2399,2.1173,2.0228,6.5487,0.3799,1.3958,100
11/8/2023,Najran,45238Najran,1764.8978,61.4031,90.3173,4.6936,82.6088,12.7447,166.9039,14.5111,19.4989,9.8342,0,77.2556,90.3045,10.5625,10.6641,9.3062,99.8808,99.6141,99.8182,0.006,0.6065,12.754,21.7745,-109.2083,1.9885,1.6711,5.3166,0.2633,0.5417,100
11/8/2023,Muhayel,45238Muhayel,762.5438,30.9399,204.318,20.0125,114.6911,19.766,48.2143,13.9116,15.4904,6.0875,0,90.6302,96.2332,11.293,11.3181,10.4494,99.9847,,99.8713,0.001,0.23,11.5711,23.9253,-111.9167,2.0749,2.1597,3.3481,0.0474,0.251,100
11/8/2023,Abu Arish,45238Abu Arish,627.5204,10.5201,51.7485,0.9613,79.2029,11.213,66.403,21.1364,14.2509,11.8575,0,69.1186,96.3466,10.4568,10.639,9.8856,99.8647,99.4318,99.7154,0.0115,0.8354,10.8778,20.7444,-108.2361,1.9858,1.8377,7.6372,0.3891,2.2966,100
11/8/2023,Sabya,45238Sabya,593.6239,11.5319,47.2548,1.2006,71.7474,10.2868,79.1399,23.4471,14.5467,15.0367,0,76.9489,66.7516,9.8661,10.0831,8.8877,99.9461,,99.8337,0.0253,0.6781,10.9113,21.7355,-111.8889,1.9224,1.6513,8.3686,0.4462,3.7032,100
11/8/2023,Bishah,45238Bishah,167.8998,6.9966,84.2101,3.8971,64.8041,15.3408,30.0568,6.7791,11.8963,4.8779,0,73.556,95.9304,10.7635,10.8227,10.2097,99.9715,,99.7851,0.0023,0.4215,8.0045,22.4439,-111.4028,2.3244,2.2598,6.317,0.1844,0.604,100
11/8/2023,Remote Jizan,45238Remote Jizan,1042.6278,26.4613,133.6643,3.2396,99.4008,12.7743,90.3824,12.6397,13.3977,7.2594,0,76.3485,40.7533,11.1347,11.2087,10.3572,99.968,,99.9624,0.0065,0.3507,11.3048,22.0046,-108.4444,2.0339,1.9946,5.4089,0.3204,1.9902,100
11/8/2023,Southern Remote,45238Southern Remote,1042.6278,26.4613,133.6643,3.2396,99.4008,12.7743,90.3824,12.6397,13.3977,7.2594,0,76.3485,40.7533,11.1347,11.2087,10.3572,99.968,,99.9624,0.0065,0.3507,11.3048,22.0046,-108.4444,2.0339,1.9946,5.4089,0.3204,1.9902,100
11/8/2023,Southern Region,45238Southern Region,60270.0606,2563.1302,113.105,6.3343,101.0979,16.7443,4951.744,7.4205,9.9922,4.5219,5409735,74.2817,90.7496,10.6084,10.6321,10.2122,99.9111,99.2657,99.8086,0.0112,0.6016,11.5244,22.4734,-111.0665,2.1317,2.1244,4.8798,0.1694,0.5639,85.6091
11/8/2023,Southern City,45238Southern City,30933.2468,1266.4699,88.1139,4.8618,91.7862,15.7703,2946.8901,10.9841,13.1068,7.0314,345,71.3155,93.48,10.5088,10.5421,10.0486,99.9046,99.2406,99.8055,0.0099,0.5096,11.9248,22.1056,-109.457,2.1035,1.9467,5.9904,0.243,0.8559,99.9886
11/8/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45238Cluster=Jizan CL1,Rule Name=Opt Clusters",7655.5974,219.44,70.9255,3.3483,81.9561,12.7271,728.8335,19.2549,18.2843,11.8118,0,68.4121,79.1971,11.5828,11.6435,11.0342,99.9096,99.6267,99.8574,0.0121,0.5112,12.4235,21.3686,-106.5791,2.1044,2.0199,6.4261,0.3735,1.4827,100
11/8/2023,Aseer Province,45238Aseer Province,24926.5546,1137.3838,104.2915,5.1918,98.0069,17.0478,2305.9932,9.5517,12.4304,6.1953,345,72.2952,94.988,10.4828,10.505,10.0943,99.9071,99.1767,99.8122,0.0081,0.4853,11.8906,22.4059,-110.2003,2.1042,2.0116,5.7528,0.1784,0.6413,99.9861
11/8/2023,Jazan Province,45238Jazan Province,8876.7417,241.4919,67.3082,2.8552,80.9685,12.4498,874.3764,19.7973,17.5903,12.1112,0,69.4065,78.4042,11.1665,11.2993,10.296,99.9108,99.6263,99.8473,0.0135,0.5488,12.1947,21.3486,-107.0435,2.0823,1.9269,6.6532,0.3798,1.6856,100
11/8/2023,Najran Province,45238Najran Province,1764.8978,61.4031,90.3173,4.6936,82.6088,12.7447,166.9039,14.5111,19.4989,9.8342,0,77.2556,90.3045,10.5625,10.6641,9.3062,99.8808,99.6141,99.8182,0.006,0.6065,12.754,21.7745,-109.2083,1.9885,1.6711,5.3166,0.2633,0.5417,100
11/8/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45238Cluster=Aseer CL1,Rule Name=Opt Clusters",4631.9384,220.3568,143.1442,5.7692,88.782,16.0208,543.4516,5.29,8.8423,3.8471,0,77.3863,96.3876,10.0364,10.0375,10.0226,99.8798,99.4597,99.7706,0.008,0.5451,10.1034,22.1364,-110.679,2.1902,1.9866,5.3677,0.1534,0.8229,100
11/8/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45238Cluster=Aseer CL2,Rule Name=Opt Clusters",19364.1725,879.0906,97.1005,4.9484,100.4271,17.4534,1684.2705,13.0363,15.3246,8.2236,345,69.7666,94.2817,10.5487,10.5725,10.1052,99.9175,99.0068,99.832,0.0084,0.4658,12.3781,22.4453,-109.8157,2.0813,2.0035,5.9208,0.1887,0.5904,99.9769
11/8/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45238Cluster=Aseer CL4,Rule Name=Opt Clusters",167.8998,6.9966,84.2101,3.8971,64.8041,15.3408,30.0568,6.7791,11.8963,4.8779,0,73.556,95.9304,10.7635,10.8227,10.2097,99.9715,,99.7851,0.0023,0.4215,8.0045,22.4439,-111.4028,2.3244,2.2598,6.317,0.1844,0.604,100
11/8/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45238Cluster=Najran CL1,Rule Name=Opt Clusters",1764.8978,61.4031,90.3173,4.6936,82.6088,12.7447,166.9039,14.5111,19.4989,9.8342,0,77.2556,90.3045,10.5625,10.6641,9.3062,99.8808,99.6141,99.8182,0.006,0.6065,12.754,21.7745,-109.2083,1.9885,1.6711,5.3166,0.2633,0.5417,100
11/8/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45238Cluster=Aseer CL3,Rule Name=Opt Clusters",762.5438,30.9399,204.318,20.0125,114.6911,19.766,48.2143,13.9116,15.4904,6.0875,0,90.6302,96.2332,11.293,11.3181,10.4494,99.9847,,99.8713,0.001,0.23,11.5711,23.9253,-111.9167,2.0749,2.1597,3.3481,0.0474,0.251,100
11/8/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45238Cluster=Jizan CL2,Rule Name=Opt Clusters",1221.1443,22.052,49.3534,1.082,75.4036,10.7504,145.5429,22.2918,14.3988,13.4471,0,73.7336,73.8526,10.1591,10.3482,9.4538,99.9178,99.4318,99.7889,0.0205,0.7328,10.8944,21.2337,-110.0625,1.9547,1.7412,7.9925,0.4168,2.9567,100
11/9/2023,Abha,45239Abha,5358.746,224.6014,154.0376,6.1375,99.5277,16.1267,557.479,5.7535,8.9057,3.8584,0,82.2046,96.679,10.0259,10.027,10.0107,99.8719,99.4603,99.7387,0.0088,0.4234,10.4981,22.09,-110.5077,2.1987,1.9856,5.7688,0.1514,0.8731,100
11/9/2023,Khamis Mushait,45239Khamis Mushait,15361.577,718.4955,100.7162,6.2332,102.9482,17.8184,1336.9395,11.8137,14.1033,7.3663,2130,71.0194,93.3452,10.4042,10.4236,10.0513,99.9211,99.5011,99.8258,0.0082,0.4105,12.2638,22.4839,-110.0361,2.0995,2.0964,6.0286,0.2034,0.5728,99.9671
11/9/2023,Jizan,45239Jizan,6662.0494,192.8607,70.6057,3.397,81.8964,12.8481,637.9659,20.8479,19.4166,12.9757,165,67.9417,93.8964,11.7215,11.7732,11.2469,99.8968,99.6334,99.7988,0.0113,0.5369,12.485,21.408,-106.1389,2.1933,2.0863,6.6457,0.3697,1.4118,99.9942
11/9/2023,Najran,45239Najran,1713.1475,64.5856,98.9531,5.7445,82.1404,13.4107,170.594,13.642,19.8243,9.2713,0,76.8113,90.6727,10.6258,10.6815,9.7753,99.8823,99.6747,99.7819,0.0062,0.5385,12.4769,21.997,-109.2188,2.0687,1.7013,4.9723,0.252,0.4622,100
11/9/2023,Muhayel,45239Muhayel,918.3625,26.1913,214.8246,15.4197,120.9652,18.9568,50.9171,16.0888,15.4739,6.073,0,89.4187,97.0674,11.2284,11.2495,10.5352,99.9885,,99.8664,0.001,0.2435,11.7739,23.7506,-111.6111,2.0428,2.3873,3.3999,0.0542,0.2602,100
11/9/2023,Abu Arish,45239Abu Arish,664.6957,14.2226,51.6126,1.2022,80.4123,11.4163,68.1347,22.679,14.7198,13.9357,0,61.62,96.0929,10.5263,10.6938,9.9799,99.8552,99.4242,99.7788,0.0089,0.6396,11.4261,20.6563,-107.6944,1.8683,1.8094,7.8969,0.6017,2.7037,100
11/9/2023,Sabya,45239Sabya,688.7397,13.7861,44.4657,1.3293,74.8424,10.4544,84.4767,27.5305,14.9352,16.97,0,72.0598,63.0958,9.7464,9.9761,8.8228,99.9356,,99.8043,0.0092,0.7134,11.0016,21.4443,-111.9444,1.881,1.5933,8.8421,0.4931,4.0306,100
11/9/2023,Bishah,45239Bishah,171.2832,6.7915,98.4914,4.207,72.2871,15.0368,31.7666,6.229,11.8643,4.6311,0,77.5344,94.6006,10.6978,10.7479,10.1938,99.98,,99.7616,0.0042,0.3516,9.0477,22.2979,-111.4028,2.298,2.0442,6.2861,0.2133,0.6462,100
11/9/2023,Remote Jizan,45239Remote Jizan,1051.2165,38.5221,127.7408,5.6945,98.4913,14.0571,99.755,12.9382,14.305,6.7376,0,74.4356,36.1029,10.9731,11.0067,10.6358,99.8989,,99.9623,0.0058,0.4096,11.0547,22.1817,-107.8681,2.0975,2.0073,5.6448,0.2944,2.0435,100
11/9/2023,Southern Remote,45239Southern Remote,1051.2165,38.5221,127.7408,5.6945,98.4913,14.0571,99.755,12.9382,14.305,6.7376,0,74.4356,36.1029,10.9731,11.0067,10.6358,99.8989,,99.9623,0.0058,0.4096,11.0547,22.1817,-107.8681,2.0975,2.0073,5.6448,0.2944,2.0435,100
11/9/2023,Southern Region,45239Southern Region,62505.6858,2606.4551,115.6769,6.7554,103.9596,16.7955,4994.3195,7.7689,10.2141,4.6224,5360110,75.8099,89.203,10.5883,10.6056,10.2908,99.9062,99.4929,99.8026,0.0078,0.5479,11.6035,22.4695,-110.9716,2.1422,2.0966,4.9067,0.1704,0.5768,86.3922
11/9/2023,Southern City,45239Southern City,31367.3178,1254.7432,91.708,5.2057,95.1208,15.8712,2906.5069,11.0374,12.9665,6.9234,2295,72.9257,92.8979,10.484,10.5125,10.0886,99.9015,99.5168,99.7949,0.0089,0.4625,11.9903,22.1249,-109.4376,2.1221,1.9844,6.1214,0.2503,0.8836,99.9855
11/9/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45239Cluster=Jizan CL1,Rule Name=Opt Clusters",7713.2658,231.3828,75.0715,3.6495,83.8427,13.0314,737.7209,19.1279,18.3051,11.5779,165,68.7584,74.581,11.5264,11.5721,11.0969,99.8971,99.6334,99.8576,0.0105,0.5187,12.3307,21.5235,-106.4049,2.1792,2.0745,6.5365,0.3615,1.5033,99.9951
11/9/2023,Aseer Province,45239Aseer Province,25312.305,1115.8602,105.8565,5.7438,102.1162,17.1439,2253.398,9.6157,12.2692,6.0422,2130,75.0439,94.4955,10.4616,10.4798,10.1443,99.9062,99.4794,99.8013,0.008,0.423,12.0523,22.3942,-110.2031,2.1069,2.0198,5.8888,0.1849,0.6521,99.9836
11/9/2023,Jazan Province,45239Jazan Province,9066.7013,259.3916,69.45,3.0517,82.8152,12.7348,890.3323,20.1955,17.6839,12.2872,165,68.5236,74.0026,11.104,11.2302,10.276,99.8987,99.633,99.8495,0.0103,0.5475,12.1479,21.4521,-106.8602,2.1284,1.9331,6.8227,0.3903,1.7548,99.9958
