Date,Time,LTE Cell Group,Integrity,DL_Traffic_Volum_GB,UL_Traffic_Volume_GB,Avg_Users,DL_Throughput_MB/sec,UL_Throughput_MB/sec,DL_User_Throughput_MB/Sec,UL_User_Throughput_MB/sec,RRC Success Rate (Service),RRC Success Rate (Signaling),ERAB_Success_Rate,Failures Thrp License,Failures User License,Service Drop-Rate,ERAB_Abnrml_TNL,CSFB Success Rate%,Flash CSFB Prec,Avg_CQI,DL_Avg_MCS,UL_Avg_MCS,QPSK Ratio(%),16QAM Ratio(%),64QAM Ratio(%),DL_Retrans_Rate,UL_Retrans_Rate,DL IBLER(%),UL IBLER(%),UL_MAC_BLER,DL_MAC_BLER,RACH_Success_Rate,Avg_Interference(dBm),System_Outage(s),DL_PRB_Utilization,Handover Execution Success Rate (all)(%),Handover Preparation Success Rate (all)(%),Incoming HO Exec Success Rate(%),Incoming HO Prep Success Rate(%),CA DL Traffic Volume(GB),3CC CA Traffic Volume GB,CA DL Traffic %,3CC CA DL Traffic %,L.Traffic.User.PCell.DL.Avg,CA DL User Throughput (Mbps),3CC.CA DL User Throughput,CA Drop Rate%,CA Add SR%,CA Activation SR%,UL_PRB_Utilization,4G_H_DL Cell Throughput (Mbps)_NPM,4G_H_UL Cell Throughput (Mbps)_NPM,Cell.Availability(%),Availability Duration(s)
2023-11-22,02:00,Southern City,1,23453.8179,1825.7393,73089.0086,31.1962,4.9187,17.9831,4.0748,99.9534,99.805,99.7446,0,0,0.0953,14,99.8168,99.1654,9.8744,15.9709,24.1958,25.2101,36.5683,38.2216,13.1201,17.2415,11.1213,12.3134,0.2321,0.0954,82.8757,-116.1453,741935,23.6715,99.7804,96.7118,99.5242,99.9897,11276.3914,3809.1775,44.7772,16.2412,29331.1516,38.5105,37.9049,0.0346,98.8995,99.6097,18.1015,31.1962,4.9187,97.6207,28961665
2023-11-22,02:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,4166.455,326.6886,13997.8129,30.1235,4.5416,23.7677,4.0513,99.9767,99.839,99.7868,0,0,0.0972,0,99.8783,95.0122,9.8824,15.4509,24.8269,26.9648,37.187,35.8482,11.2413,18.3021,9.1464,13.0737,0.2554,0.1215,76.9165,-116.6035,105,14.1271,99.8176,99.9121,99.3962,100,2222.9329,759.987,49.6889,18.2406,6285.7398,45.1089,41.1654,0.0307,96.4381,99.6404,14.3625,30.1235,4.5416,99.9989,8859495
2023-11-22,02:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,7085.3431,577.0574,26579.4582,29.5755,4.5686,18.5819,3.7637,99.9357,99.7347,99.7493,0,0,0.1089,10,99.7908,98.2218,9.5272,15.5111,24.1467,27.4607,37.5485,34.9908,12.9551,19.5624,10.6805,13.1707,0.328,0.1137,86.0647,-115.422,569990,23.3747,99.6131,92.1244,99.3452,99.9801,3604.0081,1334.0778,47.3724,18.8287,11379.8329,39.3208,36.8023,0.0361,99.7093,99.5416,18.3403,29.5755,4.5686,94.4328,9301210
2023-11-22,02:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,5368.0195,398.4019,13006.9543,35.9355,4.9856,16.269,3.8683,99.9602,99.7354,99.7025,0,0,0.0656,0,99.8917,96.9664,10.5592,16.8451,24.5008,21.0874,35.8105,43.1021,12.501,18.441,11.0053,13.5269,0.1863,0.0586,50.6475,-117.3841,52995,27.9164,99.2358,99.4678,98.5042,99.9992,2562.8973,767.7186,44.4649,14.3017,4446.0306,30.5775,34.6729,0.0329,97.8506,99.7953,17.2409,35.9355,4.9856,98.8737,4576605
2023-11-22,02:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,7658.894,616.9017,23748.3117,32.819,4.6849,15.1137,3.6831,99.9268,99.5605,99.6842,0,0,0.0793,3,99.7862,88.2632,9.8162,16.1692,22.4648,25.9491,35.7268,38.3241,12.715,19.4324,11.2065,13.5904,0.3178,0.0631,71.2021,-116.0352,187355,29.6986,99.3797,94.5068,98.7788,99.9819,3745.1379,1612.0541,45.5409,21.0481,8621.9087,34.71,34.8241,0.0251,99.452,99.779,18.6182,32.819,4.6849,97.43,6839845
2023-11-22,02:00,"Cluster=USF8 CL1,Rule Name=Opt Clusters",1,1.375,0.6452,12.8808,15.5046,5.9425,31.7764,5.5234,100,97.9592,100,0,0,0,0,,,13.8308,14.1593,13.4428,31.7053,27.3676,40.9272,6.3756,17.3093,5.0834,15.1055,0.3314,0.0953,87.4759,-117,0,2.8224,100,100,100,100,0.7349,0.0574,49.7731,4.1771,3.2125,66.5084,35.9308,0,100,99.8814,20.2932,15.5046,5.9425,100,28800
2023-11-22,02:00,"Cluster=USF8 CL2,Rule Name=Opt Clusters",1,6.2088,0.8081,121.1258,21.0391,3.5771,24.0039,3.3144,100,100,97.8737,0,0,0,0,100,100,10.8412,15.8866,27.251,26.1772,34.3434,39.4795,10.3335,13.7431,9.1229,11.4638,0.1296,0.0186,95.5443,-117,0,12.1589,100,100,99.1304,100,0,0,0,0,0,,,,,,7.5753,21.0391,3.5771,100,14400
2023-11-22,02:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,3882.9598,269.0983,10530.9656,34.183,4.3128,20.4896,3.6298,99.9416,99.7853,99.7593,0,0,0.0317,1,100,88.855,10.4399,16.711,24.1294,21.6009,36.5098,41.8894,11.8359,18.1359,10.2119,13.25,0.1798,0.0604,65.908,-117.9524,29595,18.5033,98.778,99.2342,97.9127,100,1485.8803,553.3977,35.6386,14.252,3255.2691,48.389,46.1236,0.0087,99.7743,99.8272,12.6172,34.183,4.3128,99.4295,5042805
2023-11-22,02:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,10630.0514,784.2376,27682.9871,36.0484,4.8369,13.7858,3.6138,99.9509,99.438,99.6784,0,0,0.1017,4,99.8512,94.2411,10.0376,16.7705,23.895,22.8103,34.7021,42.4875,13.3925,19.1768,11.8674,13.97,0.2142,0.065,67.28,-116.5079,66700,39.7919,99.3624,97.5162,98.9069,99.9963,5236.7828,2086.9782,45.8806,19.6328,9600.5849,28.9332,29.5064,0.035,99.6215,99.7186,21.4308,36.0484,4.8369,99.035,6600500
2023-11-22,02:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,6615.8621,493.7223,19055.8561,33.2048,4.9094,17.3637,4.0375,99.9409,99.7956,99.7921,0,0,0.0673,0,99.9493,96.3489,10.3472,16.5597,25.1887,23.0932,35.5988,41.3079,13.5337,15.8744,11.649,11.8837,0.1682,0.0742,72.2661,-116.9343,183600,27.7138,99.5149,99.982,99.2619,99.9964,3160.4373,953.2462,44.4898,14.4085,6976.0175,38.0533,39.7291,0.0246,99.7761,99.6949,17.7207,33.2048,4.9094,97.2713,6415200
2023-11-22,02:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,1395.6877,107.8812,2879.3629,36.1947,5.7595,13.3079,4.1483,99.9287,99.5831,99.7336,0,0,0.0817,0,100,64.3777,9.8709,16.5947,24.3044,23.7211,34.4358,41.8431,13.1287,16.9337,11.4475,13.1627,0.168,0.0821,44.6745,-117.8098,0,25.4611,99.2742,100,98.9376,100,861.0757,332.5148,57.4584,23.8244,1173.9801,28.078,30.9643,0.0359,99.796,99.7334,16.8335,36.1947,5.7595,100,1400400
2023-11-22,02:00,Jazan Province,1,18317.3148,1403.449,51474.6962,34.6279,4.7731,14.3248,3.6482,99.9394,99.497,99.6812,0,0,0.0914,7,99.8263,91.8655,9.9298,16.5218,23.3424,24.1064,35.1304,40.7632,13.1087,19.285,11.5909,13.7949,0.2604,0.0643,69.0922,-116.2778,254055,34.4863,99.3722,96.0319,98.8471,99.9893,9009.3639,3701.1114,45.8071,20.2055,18265.6325,31.124,31.6146,0.0301,99.5413,99.7462,19.9589,34.6279,4.7731,98.2197,13508745
2023-11-22,02:00,Aseer Province,1,20436.4227,1566.7459,63981.8891,31.9714,4.6146,19.0575,3.8236,99.9506,99.7668,99.7504,0,0,0.0852,11,99.8602,96.2946,10.008,16.043,24.3832,24.743,36.8695,38.3875,12.289,18.7582,10.3735,13.2294,0.2536,0.0916,71.3878,-116.5599,652685,20.3693,99.5326,96.6762,99.0568,99.9926,9839.4417,3413.1022,44.84,16.7011,25307.0382,38.696,38.4345,0.0305,98.4964,99.6435,15.8943,31.9714,4.6146,97.7754,27697315
2023-11-22,02:00,Najran Province,1,8049.5351,603.7942,22025.1234,33.7191,5.0272,16.5161,4.0406,99.9394,99.7669,99.7848,0,0,0.0691,0,99.9548,92.6378,10.2684,16.5723,25.0273,23.1947,35.3686,41.4367,13.4526,16.2004,11.6033,12.1746,0.1709,0.0755,67.4524,-117.0851,183600,27.3481,99.4667,99.9843,99.2062,99.9969,4030.3467,1285.761,46.6307,15.9731,8166.6929,35.3893,37.0192,0.0261,99.7779,99.7013,17.5685,33.7191,5.0272,97.7543,7830000
2023-11-22,03:00,Southern Region,1,43922.3678,3276.7432,129006.2598,33.5606,4.6976,18.0667,3.8048,99.9605,99.6582,99.7411,0,0,0.0739,0,99.9038,93.0226,10.201,16.4051,24.1742,23.5022,35.5808,40.917,12.2755,17.9264,10.581,12.8305,0.2342,0.0768,67.8833,-116.799,1729235,21.9148,99.4486,99.5698,98.8955,99.9983,21591.3206,7928.2476,45.7819,18.0506,48153.5575,37.5334,37.0022,0.029,99.1395,99.701,16.4464,33.5606,4.6976,96.8956,51974200
2023-11-22,03:00,Southern Remote,1,20953.452,1536.0441,58241.3209,35.6991,4.4713,16.3894,3.5206,99.9426,99.4966,99.7141,0,0,0.0639,0,99.8762,85.6688,10.2939,16.6859,24.1148,23.047,35.1909,41.7622,12.1667,19.7034,10.694,14.1213,0.2508,0.0594,56.4563,-117.3091,496600,24.8427,98.8341,99.0193,97.7268,99.996,10541.1002,4230.2226,46.8523,20.1887,20165.9618,34.5719,35.0827,0.024,99.7359,99.818,15.1925,35.6991,4.4713,97.5896,19826360
2023-11-22,03:00,Southern City,1,20401.1222,1556.2474,65143.569,31.3003,4.8381,19.7108,4.0758,99.9762,99.8368,99.7622,0,0,0.0765,0,99.9177,98.9981,10.0205,16.0648,24.3627,24.3358,36.5297,39.1344,12.5654,16.8388,10.6355,12.0188,0.2244,0.0927,81.4476,-116.4595,1017070,20.3544,99.7963,99.8442,99.5341,99.9995,9853.2925,3382.9202,44.9808,16.582,25946.8617,41.7351,40.1486,0.0267,98.7316,99.6198,16.798,31.3003,4.8381,96.7384,28630640
2023-11-22,03:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,3412.5483,255.8532,12477.9699,29.9786,4.3318,25.9313,3.9474,99.9736,99.8484,99.7964,0,0,0.0689,0,100,97.2669,10.0408,15.5386,25.1344,26.3089,37.0659,36.6252,10.7633,17.1807,8.6418,12.2174,0.2426,0.1224,75.6444,-116.8473,60,11.4688,99.8107,99.3664,99.1376,99.9972,1837.2065,612.6807,50.1394,17.9538,5520.7621,48.3969,42.1939,0.0261,95.9866,99.6339,13.2608,29.9786,4.3318,99.9994,8859540
2023-11-22,03:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,5650.1424,469.1932,22395.7535,29.1849,4.4323,18.2802,3.6053,99.9796,99.7709,99.7301,0,0,0.0907,0,99.852,99.1858,9.592,15.4641,23.771,27.5893,37.3044,35.1063,12.5084,21.0395,10.2474,13.8756,0.3636,0.112,84.9064,-115.7713,1155870,19.8372,99.6402,99.792,99.4034,99.9994,2851.0142,1079.0804,46.9938,19.0983,9354.0812,41.5101,37.6718,0.0363,99.6233,99.5736,17.2037,29.1849,4.4323,88.7104,8580990
2023-11-22,03:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,4861.5629,346.8333,11953.2798,36.1052,4.8664,17.8381,3.8068,99.9586,99.6238,99.7228,0,0,0.0702,0,100,98.2906,10.6584,16.9202,24.538,20.717,35.1475,44.1355,12.1008,18.3746,10.6508,13.3365,0.1914,0.0574,42.578,-117.549,15340,24.934,99.1941,97.2097,98.4559,99.9954,2371.2146,706.7495,45.425,14.5375,4080.1158,34.1029,36.7143,0.0305,99.7467,99.8082,16.3551,36.1052,4.8664,99.674,4614260
2023-11-22,03:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,7356.1694,555.9389,21699.1629,33.6459,4.6022,17.1434,3.7403,99.961,99.6674,99.7045,0,0,0.0588,0,99.9687,87.4491,9.9313,16.3128,22.8748,24.7426,36.0239,39.2336,12.3285,18.4833,10.8568,13.1444,0.291,0.0639,71.8194,-116.2111,0,27.028,99.491,100,98.9965,99.9985,3694.4653,1567.5736,46.7735,21.3096,7920.8582,37.4453,36.9973,0.0168,99.5941,99.775,17.5453,33.6459,4.6022,100,7027200
2023-11-22,03:00,"Cluster=USF8 CL1,Rule Name=Opt Clusters",1,1.9769,0.3656,11.9358,19.4549,4.4449,29.3185,4.3301,100,100,100,0,0,0,0,,,13.5171,14.3712,17.2221,30.6786,27.0946,42.2268,5.7963,12.3364,4.6843,11.7623,0.0775,0.0584,91.5916,-118.375,0,3.161,100,100,100,100,1.0747,0.0033,50.6284,0.1687,3.3219,68.7511,15.7917,0,100,100,13.3758,19.4549,4.4449,100,28800
2023-11-22,03:00,"Cluster=USF8 CL2,Rule Name=Opt Clusters",1,8.3816,0.8971,115.1178,23.4255,4.4779,22.5016,4.2221,100,100,97.6571,0,0,0,0,,,11.2467,16.0825,27.0751,27.3963,36.928,35.6756,14.3866,12.9882,12.2625,10.8093,0.1141,0.0616,95.1192,-117.25,0,19.8045,100,100,100,100,0,0,0,0,0,,,,,,7.8404,23.4255,4.4779,100,14400
2023-11-22,03:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,3164.306,238.9833,9116.9914,33.4006,4.4915,22.9413,3.8834,99.9491,99.801,99.7941,0,0,0.0297,0,100,92.0455,10.5978,16.5927,24.1639,21.6527,36.4225,41.9248,11.0604,17.8622,9.5965,13.1725,0.1643,0.0558,65.6446,-118.0949,119010,15.2681,98.992,99.9368,97.5243,100,1241.7466,469.1811,36.5472,14.8273,2811.6352,51.5004,48.013,0.0064,99.7955,99.7989,11.93,33.4006,4.4915,97.7059,4932000
2023-11-22,03:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,9961.2525,715.5535,25763.2086,36.0787,4.7585,15.1309,3.6577,99.9574,99.4212,99.6998,0,0,0.0861,0,99.8086,94.755,10.1503,16.7586,24.1297,22.5094,35.0352,42.4554,13.0161,18.3922,11.5167,13.5467,0.1976,0.0612,67.0981,-116.7112,39790,36.6596,99.3292,99.9803,98.6801,99.998,4938.0675,2065.7489,46.1682,20.7378,9077.1184,31.7438,33.4898,0.0294,99.4022,99.7242,20.2403,36.0787,4.7585,99.4243,6627410
2023-11-22,03:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,5740.8617,423.5225,17356.483,33.0415,4.7897,19.707,4.0374,99.9422,99.7436,99.7916,0,0,0.0553,0,100,95.9233,10.4976,16.6288,25.3723,22.4474,35.3902,42.1624,12.934,15.6951,11.0345,11.6646,0.1642,0.076,71.0661,-117.133,183600,23.4474,99.4423,100,98.994,100,2745.8356,836.5903,44.5449,14.5726,6300.954,42.6373,41.2344,0.0199,99.7454,99.7098,16.1297,33.0415,4.7897,97.2713,6415200
2023-11-22,03:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,1207.7309,86.4138,2622.0409,36.1226,5.3322,15.1067,4.0455,99.8995,99.6602,99.7514,0,0,0.0888,0,100,46.4052,9.9695,16.7287,24.604,22.3699,34.6565,42.9736,12.3181,16.6415,10.9025,12.861,0.1611,0.0718,46.326,-117.9332,0,21.4275,98.9311,100,98.7436,100,714.8426,275.5383,55.124,22.8145,1047.2985,33.2363,33.157,0.0298,99.801,99.7507,15.485,36.1226,5.3322,100,1400400
2023-11-22,03:00,Jazan Province,1,17333.8176,1273.1061,47484.2076,35.0077,4.6935,15.9405,3.6977,99.9592,99.5416,99.702,0,0,0.0732,0,99.8694,91.9834,10.0426,16.5727,23.6476,23.4401,35.4426,41.1172,12.7202,18.4184,11.2344,13.3554,0.239,0.0624,69.2523,-116.4676,39790,31.5854,99.4103,99.9902,98.8414,99.9983,8653.4009,3634.9179,46.4936,20.9701,17028.5612,33.9897,34.9208,0.0233,99.4951,99.7472,18.8327,35.0077,4.6935,99.7212,13723010
2023-11-22,03:00,Aseer Province,1,17042.8585,1305.9398,55837.4345,31.8204,4.5254,20.0526,3.7677,99.9694,99.7677,99.754,0,0,0.0719,0,99.9356,97.7799,10.1305,16.0638,24.3243,24.4686,36.5482,38.9831,11.8016,19.0782,9.9346,13.3,0.2633,0.0893,67.3304,-116.8463,1290280,17.1567,99.5413,99.0805,98.9303,99.9979,8270.6055,2866.0962,45.1955,16.817,21718.6094,41.4342,39.7244,0.0286,98.6337,99.657,14.8032,31.8204,4.5254,95.6023,26903990
2023-11-22,03:00,Najran Province,1,6977.8981,513.2457,20063.2479,33.5484,4.8708,18.7324,4.0345,99.9372,99.7319,99.7871,0,0,0.0594,0,100,90.1418,10.4079,16.6539,25.2332,22.4231,35.2249,42.3521,12.8138,15.974,10.9995,11.9183,0.166,0.0751,66.6083,-117.2717,183600,23.1158,99.3496,100,98.9533,100,3470.3863,1112.1286,46.3184,15.9379,7365.6529,40.2927,38.8873,0.0211,99.7522,99.7167,16.0299,33.5484,4.8708,97.7543,7830000
2023-11-22,04:00,Southern Region,1,40046.1844,2959.847,122479.0668,33.6559,4.7005,19.6957,3.9023,99.962,99.6594,99.7601,0,265,0.0585,2,99.881,93.3101,10.3095,16.4894,24.3488,22.7049,35.6232,41.6719,11.9076,17.281,10.2566,12.4076,0.2225,0.0753,66.7493,-116.9086,1315205,19.3397,99.3574,99.4341,98.8104,99.9933,19575.9759,7414.0013,45.5263,18.5136,45284.81,40.0251,38.6034,0.0257,99.2307,99.7135,15.5323,33.6559,4.7005,97.6389,52558810
2023-11-22,04:00,Southern Remote,1,19273.9378,1400.4383,55298.7745,35.6928,4.4984,18.1315,3.6488,99.9444,99.4911,99.7354,0,0,0.0518,1,99.8341,85.735,10.39,16.7107,24.3689,22.5693,35.448,41.9827,11.835,18.9096,10.3965,13.5798,0.2388,0.0596,56.6505,-117.412,388080,22.2896,98.6424,99.7825,97.7403,99.9951,9724.525,4006.8106,46.9892,20.7887,19062.6348,37.4769,36.7632,0.0205,99.7472,99.8204,14.2121,35.6928,4.4984,98.1164,20034735
2023-11-22,04:00,Southern City,1,18415.6244,1385.8145,61868.7031,31.4672,4.8017,21.3216,4.1255,99.9776,99.8477,99.779,0,265,0.0603,1,99.923,99.2299,10.1442,16.2201,24.4507,23.165,36.3282,40.5068,12.1275,16.3135,10.2582,11.6986,0.2118,0.0893,78.6526,-116.5686,773790,17.7106,99.7754,99.2394,99.4257,99.992,8809.7667,3119.0891,44.5531,16.9372,24309.6116,44.172,41.6676,0.026,98.8834,99.6358,15.9245,31.4672,4.8017,97.5186,28929810
2023-11-22,04:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,2946.2012,215.6661,11391.7824,30.1851,4.302,28.1147,3.9927,99.9825,99.8015,99.8257,0,0,0.0555,0,100,94.6058,10.1803,15.6256,25.2278,25.2972,37.4905,37.2122,10.437,16.9177,8.2956,11.9585,0.2435,0.1254,72.0166,-116.9779,35,9.8004,99.8122,99.9933,99.2786,100,1597.4442,537.6149,50.4968,18.2477,4959.3522,50.5429,43.1359,0.0213,96.6407,99.6627,12.6,30.1851,4.302,99.9996,8859565
2023-11-22,04:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,5007.9401,429.6723,22609.9867,29.6553,4.6529,21.9019,3.9667,99.9858,99.8213,99.7466,0,265,0.0623,1,99.9227,98.4544,9.8137,15.714,24.2551,25.4271,37.5173,37.0556,11.7285,19.0671,9.6275,12.7926,0.3171,0.1012,82.3696,-115.9663,769580,15.7118,99.6931,99.8598,99.4604,99.9846,2563.9759,968.1881,47.6821,19.3331,9421.9076,45.8619,39.0906,0.0301,99.7853,99.6084,15.5994,29.6553,4.6529,92.4834,9101635
2023-11-22,04:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,4470.9641,320.8516,11078.3702,36.0595,4.9307,19.6317,3.9848,99.9555,99.7198,99.7517,0,0,0.0465,0,100,97.7178,10.762,16.8935,24.7826,20.5577,35.282,44.1603,11.8116,17.4112,10.3438,12.7411,0.1725,0.0581,46.4905,-117.6851,0,22.4563,98.9788,99.367,98.2368,100,2145.9477,685.6219,44.7011,15.335,3722.4797,38.583,39.7769,0.0269,99.7251,99.743,15.6103,36.0595,4.9307,100,4629600
2023-11-22,04:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,7026.4587,522.1238,20738.4003,33.9458,4.589,18.3446,3.7838,99.9625,99.6687,99.7177,0,0,0.0634,0,99.8478,88.242,9.9593,16.3469,22.8798,24.3362,36.0539,39.61,12.022,18.3662,10.606,13.0441,0.2881,0.0632,71.1702,-116.2138,32255,25.5096,99.3124,97.8041,98.7593,99.9813,3496.4631,1539.4872,46.3439,21.9099,7438.4075,39.5143,39.7069,0.0233,99.5932,99.7942,16.9933,33.9458,4.589,99.5575,6994945
2023-11-22,04:00,"Cluster=USF8 CL1,Rule Name=Opt Clusters",1,1.2732,0.0935,9.8083,23.9196,2.4241,51.0333,2.4026,99.6721,100,100,0,0,0,0,,,13.5975,15.9936,21.4827,24.1663,20.2484,55.5853,4.186,5.28,3.471,4.3178,0.1084,0.0426,70.471,-119,0,2.146,100,100,100,100,0.951,0.009,69.5646,0.7102,4.0034,78.6011,20.2907,0,100,100,9.1309,23.9196,2.4241,100,28800
2023-11-22,04:00,"Cluster=USF8 CL2,Rule Name=Opt Clusters",1,9.7459,0.8869,111.7167,27.2052,4.6062,21.1884,4.3214,99.983,100,98.7567,0,0,0.0106,0,100,100,10.8047,15.8322,27.0477,28.2893,37.845,33.8657,14.6298,11.6936,12.7621,9.8633,0.1063,0.034,92.2525,-117.25,0,20.0151,100,100,100,100,0,0,0,0,0,,,,,,7.2593,27.2052,4.6062,100,14400
2023-11-22,04:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,2641.1483,198.913,8342.0745,33.1084,4.4246,24.9663,3.8931,99.9478,99.8492,99.7927,0,0,0.019,0,99.7712,90.1602,10.7647,16.5995,24.3154,20.9655,36.5432,42.4913,10.6219,17.6239,9.1409,12.7676,0.176,0.0603,61.7195,-118.235,140400,12.7108,98.4568,99.9633,97.2556,100,1069.8035,390.5272,37.7234,14.7863,2533.0009,51.8079,45.5061,0.0065,99.765,99.7593,11.1006,33.1084,4.4246,97.2935,4932000
2023-11-22,04:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,9498.1078,661.531,24415.9031,35.7488,4.6807,16.1406,3.6797,99.9554,99.3579,99.7141,0,0,0.0677,0,99.8513,95.2856,10.2093,16.8212,24.2889,21.9567,35.023,43.0203,12.7612,17.9316,11.2847,13.2122,0.1906,0.0628,64.922,-116.7999,36000,34.8899,99.3139,99.9932,98.6183,99.9988,4663.1694,1978.1039,45.724,20.8263,8585.1882,33.3661,34.5276,0.0293,99.2289,99.7419,19.4101,35.7488,4.6807,99.4792,6631200
2023-11-22,04:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,5015.9919,356.113,16162.2312,32.9907,4.5913,22.3759,3.9861,99.9465,99.7772,99.8254,0,0,0.046,1,100,97.0243,10.6079,16.7914,25.5274,21.4094,34.8966,43.694,12.4348,15.1644,10.5687,11.2731,0.1571,0.0731,68.575,-117.3171,183600,20.0606,99.2364,100,98.8605,100,2382.8816,788.2634,44.2431,15.715,5757.0941,47.1398,44.6861,0.0134,99.7746,99.7106,15.057,32.9907,4.5913,97.2713,6415200
2023-11-22,04:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,1082.7501,81.3819,2428.7292,35.7734,5.5161,17.5172,4.3592,99.8567,99.3754,99.7696,0,0,0.0788,0,100,57.7143,10.1288,16.6383,24.855,22.3118,35.5451,42.1431,11.7097,16.4947,10.3518,12.6271,0.1489,0.0675,44.3477,-118.1157,0,18.6747,98.967,100,98.3973,100,614.6063,238.0931,52.8651,21.9897,954.8161,38.5323,33.5593,0.0266,99.758,99.7683,14.6471,35.7734,5.5161,100,1400400
2023-11-22,04:00,Jazan Province,1,16529.6595,1184.1814,45163.2035,34.9683,4.6426,17.0287,3.7276,99.9587,99.509,99.7158,0,0,0.0657,0,99.8501,92.7763,10.0865,16.6253,23.7509,22.9411,35.4425,41.6164,12.4462,18.1143,10.9968,13.1282,0.234,0.0631,67.783,-116.5111,68255,29.9266,99.3158,98.893,98.6916,99.9901,8173.1612,3518.2581,46.0496,21.2845,16049.7477,35.8003,36.6197,0.0263,99.4047,99.7652,18.1411,34.9683,4.6426,99.5217,13694545
2023-11-22,04:00,Aseer Province,1,15035.7483,1163.2913,53341.5304,32.0241,4.6165,22.5758,3.9659,99.9735,99.8039,99.7728,0,265,0.0508,1,99.9257,96.3596,10.2894,16.1707,24.6106,23.3102,36.7621,39.9277,11.3184,17.9559,9.5019,12.6047,0.2415,0.0867,67.1112,-116.9561,910015,14.4674,99.4684,99.7941,98.9289,99.9943,7353.2401,2581.285,45.5464,17.1677,20596.3979,45.0186,40.9493,0.0243,98.9184,99.6645,13.8793,32.0241,4.6165,96.8984,27440000
2023-11-22,04:00,Najran Province,1,6124.1545,438.7801,18662.7437,33.4631,4.7243,21.3326,4.0359,99.9362,99.7253,99.8179,0,0,0.0503,1,100,91.453,10.5272,16.775,25.3987,21.5581,34.9415,43.5004,12.293,15.5387,10.5182,11.5656,0.1591,0.072,63.7974,-117.4543,183600,19.8364,99.1578,100,98.7595,100,3007.8904,1026.3564,45.7421,16.7592,6726.1008,45.0853,41.4946,0.0151,99.7708,99.7204,14.9856,33.4631,4.7243,97.7543,7830000
2023-11-22,05:00,Southern Region,1,36552.9861,2832.2245,120617.0348,33.2937,4.7956,21.3911,4.0511,99.963,99.5995,99.7702,0,0,0.0615,0,99.8973,92.7841,10.4016,16.5369,24.2495,22.2958,35.4076,42.2966,11.636,17.5097,9.9674,12.5385,0.2251,0.0752,68.3931,-116.9754,494330,17.465,99.3664,99.0617,98.8116,99.9995,17597.0204,6594.3677,44.8349,18.0406,43476.623,42.5622,40.5591,0.0219,99.3508,99.7137,15.2164,33.2937,4.7956,99.1126,53367250
2023-11-22,05:00,Southern Remote,1,17845.5176,1322.2437,54896.2419,35.3581,4.4966,19.9457,3.7141,99.9458,99.4108,99.7407,0,0,0.057,0,99.885,84.9927,10.4766,16.7795,24.2537,22.1525,34.9649,42.8826,11.5864,19.3784,10.1421,13.8356,0.2456,0.0592,57.6137,-117.4445,145105,20.3757,98.7084,99.5075,97.72,99.9988,8829.888,3681.1835,46.0815,20.6281,18437.4064,40.7045,39.1346,0.0185,99.7411,99.8238,13.9178,35.3581,4.4966,99.2957,20270675
2023-11-22,05:00,Southern City,1,16600.9629,1347.7823,60436.9566,31.1681,5.0307,22.9336,4.3964,99.9779,99.8371,99.7976,0,0,0.0598,0,99.9013,99.0956,10.2417,16.2761,24.3839,22.5903,36.3372,41.0725,11.8366,16.2184,9.9362,11.657,0.2081,0.0891,81.9148,-116.6647,309780,15.8043,99.8007,98.7742,99.5201,99.9998,7802.5194,2671.2148,43.7725,16.0907,23169.7202,45.7238,42.947,0.0194,99.0893,99.6372,15.6079,31.1681,5.0307,99.0066,29393820
